character,line
FURY,Orbital positioning and velocity.
MARIA,"You didn't find her lab on Earth, because it's not on Earth."
CAROL,"That was the location on the day of the crash six years ago. If we track its course, we'll find it, in orbit, right now."
MARIA,It's just basic physics.
TALOS,"In orbit? Was that so difficult to figure out? I mean, you're my science guy, right?"
CAROL,Yon-Rogg will catch up to you soon. We've got to get the core before he does.
FURY,Mmm. You're going to space?
CAROL,In what?
SKRULL SCIENTIST,A few tweaks to your vessel should do it. I can handle the modifications.
FURY,Hmm. Your science guy.
CAROL,"Well, I could use a co-pilot."
MARIA,"No. No, I... I can't. I can't leave Monica."
MONICA,Why? It's okay. I can stay with grandma and pop-pop.
MARIA,There's no way I'm going baby. It's too dangerous.
MONICA,Testing brand new aerospace tech is dangerous. Didn't you used to do that?
MARIA,"Your plan is to leave the atmosphere in a craft not designed for the journey, and you anticipate hostile encounters with a technologically superior foreign enemy. Correct?"
MONICA,That's what I'm saying. You have to go.
MARIA,Monica...
MONICA,You have the chance to fly the coolest mission in the history of missions. And you're gonna give it up to sit on the couch and watch Fresh Prince with me? I just think that you should consider the kind of example you're setting for your daughter.
CAROL,"Your Mom's lucky. When they were handing out kids, they gave her the toughest one. Lieutenant Trouble."
MONICA,You remember.
CAROL,"Is that mine? No, no. You hang onto it until I come back. But there is something that I need your help with. I can't wear these Kree colors anymore, and since you're obviously the only person around here with any sense of style..."
MONICA,No.
MONICA,Uh-uh.
MONICA,Definitely not.
CAROL,"Well, since we're on the same team..."
CAROL,How do I look?
MONICA,Fresh.
CAROL,What took you so long?
YON-ROGG,I'm fine. Thanks for asking.
CAROL,PRY46-B...
YON-ROGG,"No, no codes. That system is fallible, as we've learned."
CAROL,"Okay, then let's do this."
YON-ROGG,Who do I see when I commune with the Supreme Intelligence?
CAROL,"The person you most admire and respect, I guess. But you would never tell me who."
YON-ROGG,And what is your earliest memory of Hala?
CAROL,The transfusion. Blue blood running through my veins.
YON-ROGG,Whose blood?
CAROL,Hmm.
YON-ROGG,That's my blood that's coursing through her veins.
YON-ROGG,What have you done with her?
SKRULL,You're too late.
YON-ROGG,She knows?
YON-ROGG,"Ronan, Skrulls have infiltrated C-53. Come at once."
RONAN,"For the good of all Kree, Commander the infestation will be eradicated."
CAROL,Passing 500 and climbing.
TALOS,"You know, you really shouldn't have that thing on your lap."
FURY,"Our little alliance with you is tenuous at best. And as long as he continues to freak you out like that, yeah I'm gonna keep giving him all the love and hugs he needs, right?"
MARIA,Can I ask you something? Do you just turn into anything you want?
TALOS,"Ah well, I have to see it first."
MARIA,Can you all do it?
TALOS,"Physiologically, yeah. But it takes practice and, um, dare I say it, talent to do it well."
FURY,Can you turn into a cat?
TALOS,What's a cat?
MARIA,What about a filing cabinet?
TALOS,Why would I turn into a filing cabinet?
FURY,A venus fly trap. I'll give you $50 right now if you turn into a venus fly trap.
CAROL,"Switching engines from Scramjet to fusion. Buckle up, folks."
FURY,"Hey. Is this normal, like space turbulence?"
CAROL,Pretty much.
CAROL,Locking in coordinate grid.
MARIA,Where is it?
TALOS,It's here. It's gotta be here.
FURY,"Well, is it in front of all that nothing, or behind it?"
COMPUTER,Decloaking activated.
MARIA,Is that it? The core?
CAROL,"In her notes, she called it the Tesseract."
MARIA,Whoa. What was Lawson doing with all this kid stuff?
MARIA,We're not alone.
SOREN,Talos!
CAROL,He didn't come here for the Tesseract.
SOREN,It's okay. We didn't know what to do. Mar-Vell warned us not to send a signal for any reason or the Kree would find us.
TALOS,You did the right thing.
TALOS,"It's okay, it's okay. She's alright. She's a friend."
CAROL,I'm not gonna hurt you.
TALOS,She led me to you.
CAROL,I'm so sorry. I didn't know.
TALOS,"Carol, this is war. My hands are filthy from it too. But we're here now. You found my family. This is just the beginning. There's thousands of us separated from each other... scattered throughout the galaxy."
FURY,If I played the same pinball machine for six years I'd have some high scores too.
YON-ROGG,Fraternizing with the enemy?
YON-ROGG,What did you do to your uniform?
MINN-ERVA,They got in her head. Just like we thought.
KORATH,The Supreme Intelligence will set her straight.
TALOS,"You can see they're not soldiers, let them go. You can have me."
YON-ROGG,And the core?
CAROL,You lied to me.
YON-ROGG,I made you a better version of yourself. What's given can be taken away.
SUPREME INTELLIGENCE,There she is. Seems like you time on C-53 jogged the old memory. This jacket? It's killer by the way.
SUPREME INTELLIGENCE,"The music, it's a nice touch."
CAROL,Let... me... out.
SUPREME INTELLIGENCE,No can do.
CAROL,"If you hurt them, I will burn you to the ground."
SUPREME INTELLIGENCE,With what exactly? Your powers came from us.
CAROL,You didn't give me these powers. The blast did.
SUPREME INTELLIGENCE,"And yet, you've never had the strength to control them on your own."
SCANNER,Species: Flerken. Threat: High.
FURY,It's a cat. Not Hannibal Lecter.
SCANNER,Species: Human male. Threat: Low to none.
FURY,That thing is clearly busted.
MINN-ERVA,Load the Flerken onto the heli. Eject the others into space.
SUPREME INTELLIGENCE,"You did good, ace. Thanks to you, those insidious shapeshifters will threaten our borders no more."
CAROL,I used to believe your lies. But the Skrulls are just fighting for a home. You're talking about destroying them because they won't submit to your rule. And neither will I.
SUPREME INTELLIGENCE,We found you. We embraced you as our own.
CAROL,"You stole me. From my home, my family, my friends."
SUPREME INTELLIGENCE,It's cute how hard you try. Remember... without us...you're weak.  You're flawed. Helpless. We saved you.
SUPREME INTELLIGENCE,Without us... you're only human.
CAROL,You're right. I'm only human.
SUPREME INTELLIGENCE,"On Hala, you were reborn. Vers."
CAROL,My name... is Carol.
KORATH,She's trying to break out.
CAROL,I've been fighting with one arm tied behind my back. But what happens...when I'm finally set free?
FURY,"You know you're glowing, right?"
CAROL,"I'll explain it later. Take the Tesseract, leaving the lunchbox."
FURY,Me?
CAROL,Yes.
FURY,I'm not touching that thing.
CAROL,Want me to get you an oven mitt?
CAROL,Get the Skrulls in the QuadJet and go. Take the Flerken with you.
MARIA,What about you?
CAROL,I'll buy you some time!
FURY,I'm picking you up now. I'm trusting you not to eat me.
CAROL,Hey Guys. Arm-wrestle for the Tesseract.
YON-ROGG,I used to find you amusing. Let's put an end to this!
MARIA,Okay.
FURY,Good kitty.
CAROL,You knew all along. Is that why we never hung out?
MINN-ERVA,No. I just never liked you.
KREE,Hey! In a hurry?
ATT-LASS,Don't make me do this.
CAROL,Okay.
FURY,"Now! Come on! Do your thing. Come on! Dammit, Goose. Pick a side."
KREE,Take them to the hangar too. We'll blast them all into space.
TALOS,Play it cool. Just like Havana. Do you have the thing?
FURY,Flerken kitty ate it.
KREE,Come on. Move. Move!
TALOS,Follow my lead. Cover her eyes.
TALOS,"Get on the ship. Let's go, let's go."
YON-ROGG,Nice diversion.
CAROL,"I could've swore, I put it in there."
YON-ROGG,"Minn-Erva, take them down on a dropship."
MINN-ERVA,On it.
FURY,"You all right, friend?"
TALOS,Never... better.
MARIA,We've got a bogey. Coming in hot.
FURY,Ha ha!
MARIA,Yes! Boom!
FURY,What the hell was that?
RONAN,Deploy ballistic warheads.
ACCUSER,That's impossible.
RONAN,C-53 doesn't have a defense system advanced enough to destroy our warheads.
ACCUSER,"That's not their defense system, Ronan."
RONAN,Take her down.
RONAN,Return to the jump point. We'll be back for the weapon.
ACCUSER,The core?
RONAN,The woman.
YON-ROGG,"I'm so proud of you. You've come a long way since I found you that day by the lake. But can you keep your emotions in check long enough to take me on? Or will it get the better of you, as always? I always told you... you'll be ready, the day you can knock me down as yourself. This is that moment. This is that moment, Vers! Turn off the light show, and prove, prove to me, you can beat me without..."
CAROL,I have nothing to prove to you.
COMPUTER,Destination: Hala.
YON-ROGG,I can't go back empty-handed.
CAROL,"You won't be empty-handed. I'm sending you with a message. Tell the Supreme Intelligence that I'm coming to end it. The war, the lies, all of it."
YON-ROGG,You can't do this.
FURY,"That was a close call, huh, Goosey? Huh? The bad guy's still in there somewhere-  Oh! MOTHER FLERKEN!!!"
MARIA,You okay?
FURY,Yeah. It's just a scratch.
TALOS,No...
CAROL,I can't believe you got into the raddest dogfight ever.
MARIA,I'd say you arrived just in time.
FURY,That's some nifty flying you did out there. SHIELD could always use a good pilot like you.
MARIA,I'll consider it. As long as you don't call my flying nifty again. How's your eye?
FURY,Getting better every second.
CAROL,"Just so I'm clear, you were Soh-Larr, and the SHIELD agent?"
FURY,"Keller. Tied my boss up, stole his identity."
TALOS,I borrowed his likeness. I'm no thief.
SOREN,It's a little like thief.
TALOS,Whose side are you on?
FURY,"You're good to go here til you recover, but you and your family will need a new look."
TALOS,I could go back to being your boss.
FURY,Please don't.
TALOS,Come on. I love sporting his beautiful blue eyes.
MONICA,"No way, you guys have the best eyes. Don't ever change your eyes."
CAROL,I'll help you find a home. Finish what Mar-Vell started.
MONICA,"They can stay here with us, can't they, Mom?"
MARIA,"They won't be safe here, baby. Auntie Carol is right. They need their own home."
CAROL,I'll be back before you know it.
MONICA,Maybe I can fly up and meet you halfway.
FURY,"Only if you learn to glow, like your Auntie Carol."
MONICA,Or maybe I'll build a spaceship. You don't know.
CAROL,He doesn't.
CAROL,Keep the Tesseract on Earth. Hidden.
FURY,You're sure that's what Marvel would want?
CAROL,Mar-Vell.
FURY,That's what I said.
CAROL,It's two words. Mar-Vell.
FURY,"Mar-Vell. Marvel sounds a lot better. You know, like the Marvelettes?  𝅘𝅥𝅮 Oh, yeah, wait a minute Mr. Postman. Ay, ay, ay, ay, Mr. Postman. 𝅘𝅥𝅮 Not ringing any bells?"
CAROL,Keep singing. Maybe it'll come back to me.
CAROL,"I upgraded it. Range should be, a couple galaxies, at least."
FURY,What? You think I'm gonna crank call you?
CAROL,For emergencies only. Okay?
FURY,"Well, if you're ever passing back through this galaxy, be sure to give a brother a shout."
MONICA,We got the ketchup stain off.
CAROL,"Thanks, Lieutenant Trouble. It's hard for me to say goodbye, too."
MARIA,Go on.
COULSON,"Glad to have you back, sir. This came for you."
COULSON,"So, is it true? That the Kree burned your eye out because you refused to give them the Tesseract?"
FURY,I'll neither confirm nor deny the facts of that story.
COULSON,Understood. I'm sorry to report that we still haven't found the Tesseract.
FURY,I'm sure it will turn up somewhere.
COULSON,I'll let you know when it does.
FURY,Then what?
COULSON,Sir?
FURY,We have no idea what other intergalactic threats are out there. And our one-woman security force had a prior commitment on the other side of the universe. SHIELD alone can't protect us. We need to find more.
COULSON,More weapons?
FURY,More heroes.
COULSON,You think we can find others like her?
FURY,We found her and we weren't even looking.
COULSON,"Get some rest, sir. You got a big decision to make."
STEVE ROGERS,This is a nightmare.
NATASHA ROMANOFF,I've had better nightmares.
JAMES RHODES,Hey. So that thing just stopped doing whatever the hell it was doing.
NATASHA,What have we got?
BRUCE BANNER,"Whatever the signal is sending, it finally creeped off."
STEVE,I thought we bypassed the battery.
RHODEY,"We did. It's still plugged in, it just... it just stopped."
STEVE,Reboot and send the signal again.
BANNER,We don't even know what this is.
NATASHA,"Fury did. Just do it, please. You tell me the second you get a signal. I want to know who's on the other end of that thing."
CAROL,Where's Fury?
