character,line
THOR,I’m sorry I said those things. You’re not the stupid Avenger. Nobody calls you the stupid Avenger.
HULK,It’s okay.
THOR,You just can’t go around throwing shields at people.  Could have killed me.
HULK,"I know.  I’m sorry.  I just get so angry all the time.  Hulk always, always angry. "
THOR,"I know. We’re the same, you and I. We’re just a couple of hot-headed fools. "
HULK,"Yeah, same. Hulk like fire, Thor like water. "
THOR,We’re kind of both like fire.
HULK,But Hulk like real fire. Hulk like raging fire.  Thor like smoldering fire.
THOR,"Hulk, I need you to do something for me."
HULK,Angry girl!
VALKYRIE,What’s going on?  What do you...?
VALKYRIE,You’re so thick-headed that you can’t tell when someone’s hiding all the way across the universe and wants to be left alone?
THOR,We need to talk.
VALKYRIE,"No, you want to talk to me."
THOR,I need her to stay.
HULK,Stay!  Please?
VALKYRIE,All right. Here’s the deal. I’ll listen to you till this is empty.
THOR,Asgard is in danger and people are dying. We need to get back there. I need your help...wow.
VALKYRIE,Finished. Bye.
THOR,Odin is dead.
THOR,"Hela, the Goddess of Death has invaded Asgard. "
VALKYRIE,If Hela’s back then Asgard is already lost.
THOR,I’m going to stop her.
VALKYRIE,Alone?
THOR,"Nope. I’m putting together a team. It’s me, you, and the big guy. "
HULK,No team.  Only Hulk.
THOR,It’s me and you.
VALKYRIE,I think it’s only you.
THOR,"Wait.  Just listen.  The Valkyrie are legend, elite warriors of Asgard.  You are sworn to defend the throne. "
VALKYRIE,I’m not getting dragged into another one of Odin’s family squabbles.
THOR,What’s that supposed to mean?
VALKYRIE,"Your sister.  Her power comes from Asgard, same as yours."
VALKYRIE,"When it grew beyond Odin’s control, she massacred everyone in the palace and tried to seize the throne.  When she tried to escape her banishment, he sent the Valkyrie in to fight her back. I only survived because... Look, I already faced her once back when I believed in the throne, and it cost me everything.  THAT’S what’s wrong with Asgard.  The throne, the secrets, the whole golden sham."
THOR,I agree.
VALKYRIE,Don’t get familiar.
THOR,"I agree.  That’s why I turned down the throne.  But this isn’t about the crown.  This is about the people.  They’re dying and they’re you’re people, too."
VALKYRIE,Forget it.  I have.
THOR,Okay. 
VALKYRIE,Okay.
THOR,Good. Great.
VALKYRIE,Great.
THOR,Thank you.
VALKYRIE,For what?
THOR,For this.
THOR,Didn’t see that did you?
THOR,"There... that’s better.  You know, go ahead. Stay here and get drunk and enslave people for that lunatic. Keep drinking. Keep hiding. But me..."
THOR,I choose to run toward my problems and not away from them. Because that’s what...
THOR,Because that’s what heroes do.
HULK,Friend Stay!
THOR,All right.
QUINJET,Voice verification required.
THOR,Thor.
QUINJET,Access denied.
THOR,"Thor, son of Odin. "
QUINJET,Access denied.
THOR,God of Thunder.
QUINJET,Access denied.
THOR,Strongest Avenger.
QUINJET,Access denied.
THOR,Strongest Avenger!
QUINJET,Access denied.
THOR,"Damn you, Stark. Point Break. "
QUINJET,"Welcome, Point Break."
HULK,Friend stay!
THOR,"No, no, no!"
HULK,Stay!
THOR,Stop! Stop breaking everything!
HULK,Don’t go!
NATASHA,"Nice work, big guy.  We don’t know where Ultron’s headed, but you’re going very high, very fast."
NATASHA,"...So, I need you to turn this bird around, okay? We can’t track you in stealth mode..."
NATASHA,...So I need you to help me out. Okay? I need you to...
HULK,"No!  No, Banner!"
THOR,"Banner. Hey, hey, hey. You all right, Banner?  Sun’s going down. Sun’s going down.  That’s it, breathe. I won’t hurt you. Sun’s going down. "
BANNER,...Thor?
THOR,Yeah. Quite a lot’s happened. You and I had a fight recently.
BANNER,What happened to your hair?
THOR,Some creepy old man cut it off.
BANNER,It looks good.
THOR,Thanks.
BANNER,Where are we?  How’s Nat?
THOR,"Nat is good, I’m sure. "
BANNER,And what about Sokovia?
THOR,Sokovia?
BANNER,"The city, Sokovia.  Did we save it? "
THOR,"Banner, listen. "
BANNER,What?
THOR,Sokovia.  Ultron.  That was two years ago.
BANNER,What are you saying? I’ve been Hulk for two years?
THOR,I’m afraid so.
BANNER,What the hell happened?
THOR,"Banner, there’s something you should know..."
QUINJET,Voice Activation required.
BANNER,Banner.
QUINJET,"Welccome, Strongest Avenger. "
THOR,What?
BANNER,Ship’s log...
BANNER,"Thor, where are we? "
THOR,"Yeah, about that."
GRANDMASTER,"It’s bad news, bad news today."
GRANDMASTER,"Sakaar, hear ye.  Attention please. I have some bad news.  My beloved, exalted Champion has turned up missing.  Take to the streets. Celebrate my champion. "
BANNER,Who’s that?
THOR,He kind of runs the place. You actually lived in his house.
BANNER,I did?
THOR,Yeah. Quite a lot’s happened. You and I had a fight recently.
BANNER,Did I win?
THOR,"No, I won. Easily. "
BANNER,Doesn’t sound right.
THOR,"Well, it’s true. "
GRANDMASTER,It seems that that criminally seductive Lord of Thunder has stolen him away.
THOR,Seductive GOD of Thunder.  We need to move.
BANNER,"Oh, no.  This is bad.  This is really, really bad.  Thor, I think I’m freaking out. "
THOR,"No, no, no.  Don’t freak out. You’re okay.  Put these on."
BANNER,These are Tony’s clothes.
THOR,"I know, come on. "
BANNER,Is he here?
THOR,"No, he’s not here.  But listen. Just stay calm, okay?  The sun’s going down.  The sun’s getting really low.  Sun’s going down."
GRANDMASTER,"I’m upset!  I’m very upset.  You know what I like about being upset? Blame.  Right now, that’s the mindset that I’m in.  And you know who I’m blaming? "
LOKI,"Grandmaster, I- "
GRANDMASTER,Hey! Don’t interrupt me!
TOPAZ,Here you go.
GRANDMASTER,"Why are you handing me the melt stick?  He was interrupting. That’s not a capital violation.  My precious champion has come up missing and its all because of that Lord of Thunder.  It’s all because of him. YOUR brother.  Whatever the story is.  Adopted, or complicated.  I’m sure there’s a big history. And YOUR contender. "
LOKI,"My dear friend, if you were to give me twelve hours I could bring them both back to you. "
VALKYRIE,I can do it in two.
LOKI,I could do it in one.
GRANDMASTER,"You know what?  I woke up this morning thinking about a public execution.  But for now, I’ll settle for this sweet little “who’s gonna get him first?”  So you’re on the clock. Valkyrie exits in a hurry.  Loki follows her. "
LOKI,What have you done!?
VALKYRIE,"I don’t answer to you, lackey. "
LOKI,It’s Loki.  And you will answer to the Grandmaster.
LOKI,Why would you help my brother escape with that green fool?
VALKYRIE,I don’t help anyone.
LOKI,You’re a Valkyrie.  I thought the Valkyrie all died gruesome deaths?
VALKYRIE,Choose your next words wisely.
LOKI,Terribly sorry.  Must be a very painful memory...
THOR,The sun’s going down. It’s getting really low.  The sun’s going down. It’s getting real low.
BANNER,Would you stop saying that!?
THOR,I just need you to stay calm.
BANNER,Calm!?  I’m on an alien planet!
THOR,It’s just a planet.  You’ve been on a planet before.
BANNER,Yeah!  One!
THOR,Now you’ve been on two. That’s a good thing.  It’s a new experience.
BANNER,"My neurons, they’re firing faster than my brain can handle the information. The whole thing is totally different this time. In the past, I always felt like Hulk and I each had a hand on the wheel, but this time it’s like he had the keys and I was locked in the trunk. "
THOR,"Alright, well, you’re back now, that’s all that matters. "
BANNER,"No, it’s not what matters.  What I’m trying to tell you, is that if I turn into the Hulk again, Banner may never come back.  And we’re stranded on a planet that is designed to stress me out. "
THOR,"We’re not stranded, I’m gonna figure out a way to get us home. "
BANNER,Thank you.
THOR,"Not your home, though.  Asgard. "
BANNER,What?
THOR,"Listen, my people are in great danger.  You and I, we have to fight this really powerful being who also happens to be my sister. "
BANNER,"Okay, that is so wrong on so many... I don’t wanna fight your sister.  That’s a family issue. "
THOR,"No, she’s an evil being. "
BANNER,I don’t care what she is.  I’m not fighting any more beings.  I’m sick of it.  I just told you.
BANNER,"If I turn into the Hulk, I am never gonna come back again. And you don’t care. "
THOR,"No, no.  I’m putting together the team. The Hulk is the fire. "
BANNER,"Wait, you’re just using me to get to the Hulk. "
THOR,What?  No!
BANNER,It’s gross.  You don’t care about me.  You’re not my friend.
THOR,"No!  I don’t even like the Hulk. He’s all like... “smash, smash, smash.”  I prefer you. "
BANNER,Thanks.
THOR,"But if I’m being honest, when it comes to fighting evil beings, he is very powerful and useful. "
BANNER,"Yeah, Banner’s powerful and useful, too. "
THOR,Is he though?
BANNER,How many PhDs does Hulk have? Zero.  How many PhDs does Banner have?  Seven.
THOR,"Fine, you don’t have to fight anyone.  But we’re in danger here, so we have to move."
BANNER,What are you doing with that?
THOR,I need a disguise.  I’m a fugitive.
BANNER,I need a disguise.
THOR,You are the disguise.
BANNER,I’ll be Tony Stark.
THOR,What?
BANNER,Yeah.  Tony and the gypsy.
THOR,"No, no you’re not Tony.  You’re Bruce Banner. "
BANNER,Then why did you dress me up like Tony?
THOR,Because you were naked.
BANNER,"Okay, I’ll give you that."
THOR,What are you doing?  Stop doing that!
BANNER,Tony wears his pants super tight!
THOR,Why are you being so weird?
BANNER,I don’t know. Maybe the fact that I was trapped for two years inside of a monster made me a little weird.
THOR,"Hey.  It’s okay.  You’re good. Calm down.  Come on.  Listen, we’re gonna go to Asgard and you’re not gonna have to think about the Hulk ever again. All right? "
BANNER,All right.
THOR,This is bad.  Banner!  Banner!
THOR,Hi.
VALKYRIE,Hi.
THOR,I was gonna do that.
VALKYRIE,"Yeah, well, I did it first. "
THOR,That’s good.  What are you doing here?
VALKYRIE,What are you doing here?  I thought you were leaving.
THOR,I got sidetracked.
VALKYRIE,What’s with the...
THOR,It’s my disguise.
VALKYRIE,But I can see your face.
THOR,"Not when I do this, you can’t. Your hair looks nice. I like what you did with it. Change it? Washed it maybe?"
BANNER,What are those things on her eyes? Are those the people that she’s killed? She’s so beautiful and strong...
VALKYRIE,Who is this guy?
THOR,He’s a friend.
BANNER,Who?  Me?  I’m Bruce.
VALKYRIE,I feel like I know you.
BANNER,I feel like I know you too.
VALKYRIE,"Look, I’ve spent years in a haze trying to forget my past.  Sakaaar seemed like the best place to drink and forget and to die one day. "
THOR,"I was thinking that you drink too much, and that probably was going to kill you. "
VALKYRIE,"I don’t plan to stop drinking, but I don’t want to forget.  I can’t turn away anymore.  So, if I’m donna to die, well... it may as well be driving my sword through the heart of that murderous hag. "
THOR,Good.
VALKYRIE,Yeah.  So I’m saying that I wanna be on the team. Has it got a name?
THOR,"Yeah, it’s called the Revengers. "
VALKYRIE,Revengers?
THOR,Because I’m getting revenge. You’re getting revenge. Do you want revenge?
BANNER,I’m undecided.
THOR,Okay.
VALKYRIE,"Also, I’ve got a peace offering."
LOKIE,Surprise.
LOKI,OW!
THOR,Just had to be sure.
LOKI,"Hello, Bruce. "
BANNER,"So, last time I saw you, you were trying to kill everybody.  Where are you at these days? "
LOKI,It varies from moment to moment.
THOR,Is that... a Dragonfang?
VALKYRIE,It is.
THOR,My God.  This is the famed sword of the Valkyrie.
VALKYRIE,Sakaar and Asgard are about as far apart as any two known systems. Our best bet is a wormhole just outside the city limits. A nice clean wormhole outside the city.
VALKYRIE,Refuel on Xandar and be back in Asgard in around 18 months.
THOR,Nope. We’re going through that one.
VALKYRIE,The Devil’s Anus?
BANNER,"Wait, whose anus are we going through? "
THOR,"For the record, I didn’t know it was called that when I picked it. "
BANNER,That looks like a collapsing neutron star inside of an Einstein- Rosen Bridge.
VALKYRIE,We need another ship.  That would tear mine to pieces.
THOR,She’s right.  We need one that can withstand the geodetic strain from the singularity.
BANNER,And has an offline power steering system that could also function without the on-board computer.
VALKYRIE,"And we need one with cup holders, because we’re gonna die.  So, drinks! "
BANNER,Do I know you?  I feel like I know you.
VALKYRIE,"I feel like I know you, too. It’s weird. "
THOR,"What do you say, doctor?  Uncharted metagalactic travel through a volatile cosmic gateway. Talk about an adventure."
BANNER,We need a ship.
THOR,Need a ship.
VALKYRIE,"There are one or two ships, absolute top-of-the-line models-- "
LOKI,"I don’t mean to impose, but the Grandmaster has a great many ships. I may eve have stolen the access codes to his security system."
VALKYRIE,And suddenly you’re overcome with an urge to do the right thing.
LOKI,"Heavens, no. I’ve run out of favor with the Grandmaster. And in exchange for codes and access to a ship I’m asking for safe passage...through the anus. "
THOR,You’re telling us you can get us access into the garage without setting off any alarms?
LOKI,"Yes, brother. I can. "
BANNER,"Okay, can I just... A quick FYI, I was just talking to him just a couple minutes ago and he was totally ready to kill any of us. "
VALKYRIE,He did try to kill me.
THOR,"Yes, me too.  On many, many occasions.  There was one time when we were children, he transformed himself into a snake, and he knows that I love snakes.  So, I went to pick up the snake to admire it and he transformed back into himself and he was like, “Yeah, it’s me!” And he stabbed me.  We were eight at the time."
VALKYRIE,"If we’re boosting a ship, we’re gonna need to draw some guards away from the palace. "
LOKI,Why not set the beast loose?
THOR,Shut up.
VALKYRIE,You guys have a beast?
THOR,"No, there’s no beast. He’s just being stupid.  We’re going to start a revolution. "
BANNER,Revolution?
THOR,I’ll explain later.
VALKYRIE,Who’s this guy again?
THOR,I’ll explain later.
KORG,"Is that some sort of protoplasm, all the stuff that’s coming out of you?  Or are they eggs?  Looks like eggs."
VALKYRIE,I’m looking for Korg.
KORG,"Who’s asking?  I know you’re asking. Is anyone else asking, or is it just you?"
VALKYRIE,The Lord of Thunder sends his best.
KORG,My revolution has begun...
GRANDMASTER,Revolution?  How did this happen?
TOPAZ,Don’t know.  But the Arena’s mainframe for the Obedience Disks have been deactivated and the slaves have armed themselves.
GRANDMASTER,Oh! I don’t like that word!
TOPAZ,Mainframe?
GRANDMASTER,"No.  Why would I not like “mainframe?”  No, the “S” word. "
TOPAZ,"Sorry, the “prisoners with jobs” have armed themselves. "
GRANDMASTER,"Okay, that’s better."
THOR,"Hey, so listen, we should talk. "
LOKI,I disagree.  Open communication was never our family’s forte.
THOR,You have no idea.  I’ve had quite the revelation since we spoke last.
THOR,Hello!
LOKI,Hi!
LOKI,"Odin brought us together, it’s almost poetic that his death should split us apart.  We might as well be strangers now.  “Two sons of the crown” set adrift."
THOR,Thought you didn’t want to talk about it?
LOKI,Here’s the thing. I’m probably better off staying here on Sakaar.
THOR,That’s exactly what I was thinking.
LOKI,...Did you just agree with me?
THOR,"This place is perfect for you. It’s savage, chaotic, lawless. Brother, you’re going to do GREAT here. "
LOKI,Do you truly think so little of me?
THOR,"Loki, I thought the world of you. I thought we were gonna fight side by side forever. But, at the end of the day, you’re you, I’m me... I don’t know, maybe there’s still good in you, but let’s be honest, our paths diverged a long time ago."
LOKI,It’s probably for the best that we never see one another again.
THOR,That’s what you always wanted.
THOR,"Hey, let’s do “Get Help.” "
LOKI,What?
THOR,“Get Help.”
LOKI,No.
THOR,"Come on, you love it. "
LOKI,I hate it.
THOR,It’s great. IT works every time.
LOKI,It’s humiliating.
THOR,Do you have a better plan?
LOKI,No.
THOR,We’re doing it.
LOKI,We are not doing “Get Help.”
THOR,"Get help! Please! My brother, he’s dying."
THOR,Get help! Help him!
THOR,Classic.
LOKI,I still hate it. It’s humiliating.
THOR,"Not for me, it’s not. "
THOR,Which one’s the ship she told us to get?
LOKI,The Commodore.
LOKI,Though I feel it won’t make much of a difference...
THOR,"Oh, Loki."
LOKI,"I know I’ve betrayed you many times before, but this time it’s truly nothing personal.  The reward for your capture will set me up nicely."
THOR,"Never one for sentiment, were you? "
LOKI,Easier to let it burn.
THOR,I agree.
THOR,"Oh brother, you’re becoming predictable.  I trust you, you betray me.  Round and round in circles we go."
THOR,"See, Loki, life is about, it’s about growth.  It’s about change. But you seem to just wanna stay the same. I guess what I’m trying to say is that you’ll always be the God of Mischief, but you could be more.  I’ll just put this over here for you."
THOR,"Anyway, I got places to be so good luck."
THOR,"All right, I can figure this out. It’s just another spaceship."
GRANDMASTER,"Loyal Sakaarians, Lord of Thunder has stolen my ship and my favorite champion.  Sakaarians, take to the skies.  Bring him down.  Do not let him leave this planet."
BANNER,Good shot!
VALKYRIE,Open the doors.
VALKYRIE,I hope that you’re tougher than you look.
BANNER,Why?
BANNER,Shouldn’t we be shooting back or something?
THOR,"Yes, we should. Where are the guns on this ship? "
VALKYRIE,There aren’t any.  It’s a leisure vessel.
THOR / BANNER,WHAT?!
VALKYRIE,"Grandmaster uses it for his good times, orgies and stuff."
BANNER,Did she just say the Grandmaster uses it for orgies?
THOR,Yeah. Don’t touch anything.
THOR,No!
THOR,Get inside!
VALKYRIE,In a minute!
THOR,I should probably go and help.
THOR,"Here, take the wheel. "
BANNER,No. I don’t know how to fly one of these.
THOR,You’re a scientist.  Use one of your PhDs.
BANNER,None of them are for flying alien spaceships!
BANNER,"Okay, come on.  There’s gotta be a gun on this thing.  That looks like a gun."
GRANDMASTER,It’s MY BIRTHDAY! It’s MY BIRTHDAY! It’s MY BIRTHDAY.
BANNER,Yeah!
VALKYRIE,"Guys, we’re coming up on the Devil’s Anus!"
KORG,"There she is.  Our ticket out of here.  Hey, what’s this?"
LOKI,Thank you.
KORG,"Hey man, we’re about to jump on that ginormous spaceship.  You wanna come? "
LOKI,You do seem like you’re in desperate need of leadership.
KORG,Why thank you.
VALKYRIE,Here we go!
SKURGE,"Asgardians, some misguided soul has stolen the Bifrost sword.  Tell us where it is, or there will be consequences.  Bad ones."
SKURGE,Well?
HELA,You.
ASGARDIAN CITIZENS,No! Stop!
HELA,Well?  Executioner?
ASGARDIAN MAN,Wait! I know where the sword is.
VALKYRIE,I never thought I’d be back here.
BANNER,"I thought it’d be nicer.  I mean, not that it’s not nice.  It’s just, it’s on fire. "
VALKYRIE,"Here, up here in the mountains."
VALKYRIE,Heat signatures.  People clustered together.  Hela’s coming for them.
THOR,"Okay, drop me off at the palace and I’ll draw her away. "
VALKYRIE,And get yourself killed?
THOR,"The people trapped down there are all that matters.  While I’m dealing with Hela, I need you two to help get everyone off Asgard. "
BANNER,How the hell are we supposed to do that?
THOR,I have a man on the ground.
HEIMDALL,Asgard. She’s here.
THOR,Now the ship has guns.
VALKYRIE,I’ll take it from here.
THOR,I found this in the armory.
VALKYRIE,“Your majesty.”  Don’t die.  You know what I mean.
HEIMDALL,We must keep moving! Go to the Bifrost!
THOR,Sister.
HELA,You’re still alive.
THOR,"I love what you’ve done with the place.  Redecorating, I see. "
HELA,It seems our father’s solution to every problem was to cover it up.
THOR,Or to cast it out. He told you you were worthy.  He said the same thing to me.
HELA,"You see, you never knew him, not at his best. Odin and I drowned entire civilizations in blood and tears. Where do you think all this gold came from? And then one day he decided to become a benevolent king. To foster peace, to protect life. To have you. "
THOR,"I understand why you’re angry. And you are my sister, and technically have a claim to the throne. And believe me, I would love for someone else to rule. But it can’t be you.  You’re just...the worst."
HELA,"Okay, get up.  You’re in my seat. "
THOR,"You know, Father once told me that a wise king never seeks out war. "
HELA,But must always be ready for it.
HEIMDALL,Go back!
HELA,"To be honest, I expected more."
SKURGE,Heimdall!  The sword!
HEIMDALL,We must cross now!  To Bi-Frost!
HELA,"Here’s the difference between us. I’m Odin’s firstborn, the rightful heir, the savior of Asgard. And you’re nothing. "
HELA,So simple.  Even a blind man could see it.
HELA,Now you remind me of Dad.
VALKYRIE,This stupid dog won’t die!
BANNER,Everything’s going to be okay.  I got this.  You want to know who I am?
VALKYRIE,What the hell are you talking about?
BANNER,You’ll see.
HELA,You see?  No one’s going anywhere. I’ll get that sword even if I have to kill every single one of them to do it.
KORG,Hey man.  I’m Korg.  This is Miek.
KORG,We’re going to jump on that spaceship and get out of here. Want to come?
LOKI,Your savior is here!
HELA,That little shit.
LOKI,"Did you miss me?  Everybody on that ship, now."
HEIMDALL,Welcome home.  I saw you coming.
LOKI,Of course you did.
HELA,"A valiant effort, but you never stood a chance."
HELA,"You see?  I’m not a queen, or a monster. "
HELA,I’m the Goddess of Death.
HELA,What were you the God of again?
ODIN,Even when you had two eyes you were only seeing half the picture.
THOR,She’s too strong.  Without my hammer I cannot--
ODIN,"Are you Thor, God of Hammers?"
ODIN,"That hammer helped you control your power, focus it.  But it was never the source of your strength."
THOR,It’s too late. She’s already taken Asgard.
ODIN,Asgard is not a place. Never has been. This could be Asgard.  It is wherever our people stand.  And right now those people need you.
THOR,I’m not as strong as you.
ODIN,No.  You’re stronger. 
HELA,"Tell me brother, what were you the God of again...? "
THOR,You’re late.
LOKI,You’re missing an eye.
VALKYRIE,This isn’t over.
THOR,I think we should disband the Revengers.
LOKI,Hit her with a lightning blast.
THOR,I just hit her with the biggest lightning blast in the history of lightning.  It did nothing.
VALKYRIE,We need to hold her off until everybody’s on board.
THOR,It won’t end there.  The longer Hela’s on Asgard the more powerful she grows.  She’ll hunt us down. We need to stop her here and now.
VALKYRIE,What’s our move?
LOKI,I’m not doing “Get help.”
THOR,"Asgard’s not a place, it’s a people. This was never about stopping Ragnarok...it was about causing Ragnarok. Go to the vault.  Surtur’s crown. It’s the only way. "
LOKI,"Bold move, brother. Even for me."
THOR,Shall we?
VALKYRIE,After you.
LOKI,This is madness.
THOR,GO!  GO NOW!
SKURGE,For Asgard.
SKURGE,HELA!
LOKI,"With the Eternal Flame, you are reborn."
THOR,HELA!  Enough!
THOR,You want Asgard?  It’s yours.
HELA,"Whatever game you’re playing, it won’t work.  You can’t defeat me. "
THOR,"No, but he can."
HELA,No...NO!
SURTUR,"Tremble before me Asgard, for I am your reckoning!"
VALKYRIE,The people are safe.  That’s all that matters.
THOR,We’re fulfilling the prophecy.
VALKYRIE,I hate this prophecy.
THOR,"So do I, but we have no choice."
THOR,"Surtur destroys Asgard, he destroys Hela so that our people can live."
THOR,We need to let him finish... No!
THOR,Hulk no!  Stop it you moron!!
THOR,"Hulk, just for once in your life, don’t smash! "
HULK,But...big Monster.
VALKYRIE,Hulk! Let’s go.
HULK,Friends.
SURTUR,I am Asgard’s doom!!
KORG,"The damage is not too bad.  As long as the foundations are strong, we can rebuild this place.  It will become a haven for all people and aliens of the universe..."
KORG,"Nope, those foundations are gone. Sorry."
THOR,What have I done?
HEIMDALL,"You saved us from extinction. Asgard is not a place, it’s a people."
LOKI,It suits you.
THOR,"Perhaps you’re not so bad after all, brother. "
LOKI,Maybe not.
THOR,"Thank you, Loki."
THOR,"And if you were here, I might even give you a hug."
LOKI,Do we have to hug now?
VALKYRIE,Your throne.
HEIMDALL,"So, King of Asgard."
HEIMDALL,Where to?
THOR,"I’m not sure.  Any suggestions? Miek, what’s your home planet?"
KORG,"Oh, Miek’s dead.  I accidentally stepped on him on the bridge, I’ve just felt so guilty I’ve been carrying him around all day..."
KORG,"Miek, you’re alive!  He’s alive everyone!  What was your question?"
THOR,Earth it is.
LOKI,Do you really think it’s a good idea to go back to Earth?
THOR,Sure!  They love me there.
LOKI,Let me rephrase: Do you really think it’s a good idea to bring me back to Earth?
THOR,"Probably not.  But don’t worry, brother...I’ve got a feeling that everything’s going to work out."
