character,line
YONDU,Why?
ROCKET,He’s gonna wake up tomorrow and he’s not gonna know where his eye is!
ROCKET,That’s a desk. We told you it was this big.
ROCKET,Tell me you guys have a refrigerator somewhere with a bunch of severed human toes.
ROCKET,"Okay, then let’s just agree to never discuss this."
YONDU,"The drawer you want to open. Has this symbol on it, okay?"
YONDU,What? No.
ROCKET,He thinks you want him to wear it as a hat.
YONDU,That’s not what I said.
GROOT,I am Groot.
ROCKET,He’s relieved that you don’t want him to.
GROOT,I am Groot.
ROCKET,He hates hats.
GROOT,I am Groot.
ROCKET,"On anyone, not just himself. "
GROOT,I am Groot.
ROCKET,"One minute you think someone has a weird-shaped head. The next minute, it’s just because you realize part of that head is a hat. That’s why you don’t like hats?"
YONDU,This is an important conversation right now?
ROCKET,No.  Let’s try again.
KRAGLIN,That ain’t it.
KRAGLIN,I didn’t mean to do a mutiny. They killed all my friends. 
YONDU,Go get the third quadrant ready for release.
ROCKET,One more thing.
ROCKET,You got any clones of Quill’s old music on the ship?
TASERFACE,He’s got it!
TASERFACE,HE’S GOT IT! YONDU’S GOT THE DAMN FIN!
RETCH,GO!
SCURRILOUS RAVAGER,Down there!
ROCKET,You maniac. The whole ship is gonna blow.
YONDU,Not the whole ship.
CHAMBERMAID,Who is this? You’re not supposed to be on this line.
TASERFACE,I’m sending you the coordinates for Yondu’s ship.
YONDU,Release the quadrant.
KRAGLIN,Aye Capn’
TASERFACE,I only ask one thing. That your High Priestess tells him the name of the man what sealed his fate: Taserface.
KRAGLIN,"Where to, Cap’n?"
ROCKET,Ego.
YONDU,"NO, BOY!"
YONDU,It ain’t healthy for a mammalian body to hop over fifty jumps at a time.
ROCKET,I know that.
YONDU,We’re about to do seven-hundred.
QUILL,So I guess this could all be mine someday.
GAMORA,"Rocket? Rocket, you there?  Dammit."
GAMORA,"What are you doing, Peter? "
QUILL,Dance with me.
GAMORA,No. I’m not --
QUILL,"Come on. This is Sam Cooke, one of the greatest Earth singers of all time."
QUILL,Drax thinks you’re not a dancer.
GAMORA,"If you ever tell anyone about this, I’ll kill you."
QUILL,When are we going to do something about this... unspoken thing between us?
GAMORA,What unspoken thing?
QUILL,This Cheers-Sam-and-Diane-guy-and- girl-on-a-TV-show-who-dig-each- other-but-never-say-it-’cause-when- they-do-the-ratings-would-go-down sort of thing?
GAMORA,There is no unspoken thing between us.
QUILL,"Well, that’s a Catch-22. Because if you said there was, it would be spoken, and then you’d be a liar. So by saying there isn’t, you’re telling the truth, and admitting there is. "
GAMORA,That’s not --
GAMORA,What we should be discussing right now is that something about this place doesn’t feel right.
QUILL,What are you talking about? You were the one who wanted me to come here!
GAMORA,"That girl, Mantis. She’s afraid of something."
QUILL,Why are you trying to take this from me?
GAMORA,I’m not --
QUILL,He’s my father. He’s blood -
GAMORA,You have blood on earth. You never wanted to return there.
QUILL,Again - you made me come here! And Earth?! Earth is the place my mother died in front of me.
GAMORA,"No, it’s because that’s real, and this is a fantasy. "
QUILL,"This is real. I’m only half human, remember? "
GAMORA,That’s the half I’m worried about.
QUILL,"Oh, I get it. You’re jealous because I’m part god! You like me being the weak one!"
GAMORA,Uh. You were insufferable to begin with. I haven’t been able to reach Rocket. I’m going to see if I can get a signal outside.
QUILL,"You know, this isn’t Cheers after all. It’s whatever the show is where one person is willing to, you know, open themselves up to new possibilities, and the other person is just kind of a jerk who doesn’t trust anyone! It’s a show that doesn’t exist - it would never be made, it would be so horrible! It would get zero ratings! "
GAMORA,You’re having a conversation with yourself! I don’t know what Cheers is!
QUILL,"I finally found my family, don’t you understand that!? "
GAMORA,I thought you already had.
QUILL,"So this is how it ends, then? Our whole story. Like this? You and me? "
GAMORA,"Get it through your head, Peter. There is no you and me. There never was."
GAMORA,Dammit.
GAMORA,You psychopath.
GAMORA,Are you kidding me?!
NEBULA,I win.
NEBULA,I win. I bested you in combat.
GAMORA,"Uh, no, I just spared your life - "
NEBULA,You were stupid enough to let me live so -
GAMORA,You just let me live!
NEBULA,I WIN!
GAMORA,"Nebula, I really don’t need this. My day has been bad enough - "
NEBULA,I don’t need you always trying to beat me!
GAMORA,I’m not the one who just flew across the universe because I wanted to win!
NEBULA,Don’t tell me what I want!
GAMORA,I don’t have to because you make it obvi -
NEBULA,"YOU WERE THE ONE WHO WANTED TO WIN, I JUST WANTED A SISTER!"
NEBULA,"You were all I had, but you were the one who needed to win! Thanos pulled my eye from my head and my brain from my skull and my arm from my body because of you!"
EGO,"You all right, son?"
EGO,I saw your girl stomp off earlier in quite a huff.
QUILL,Yeah.
EGO,It’s fortuitous you’re listening to this song.
QUILL,You know - ?
EGO,‘Brandy’ by Looking Glass.  A favorite of your mom’s.
QUILL,Yes.
EGO,One of earth’s greatest musical compositions. Perhaps its very greatest.
QUILL,"Yeah, it is. "
EGO,"You and I, Peter, we’re the sailor in the song."
EGO,"He came on a summer’s day, bringing gifts from far away - like the child I put in your mother, or the freedom you brought Gamora."
EGO,"Brandy, you’re a fine girl, what a good wife you would be. But my life, my love, my lady is the sea. The sea calls the sailor back.  He loves the girl, but that’s not his place.  The sea calls upon him as history calls upon great men, and sometimes we are deprived the pleasures of mortals. "
QUILL,"Well, you might not be mortal, but me - "
EGO,Death will remain a stranger to both of us as long as the light burns within the planet.
QUILL,I’m immortal? That’s... really?
EGO,"Yes, as long as the light exists. "
QUILL,And I can use the light to make cool things? Like how you made all this?
EGO,"It’ll take thousands of years of practice before you get really good at it . But, yes. "
QUILL,"Well, get ready for an eight hundred foot statue of Pac Man, then. With Skeletor. And Heather Locklear. I’m gonna make some weird shit."
EGO,I can’t wait to see your weird shit.
QUILL,"Wow, that... "
EGO,Came out a little disgusting.
EGO,"It is a tremendous responsibility, Peter. Only we can remake the universe. Only we can take the bridle of the cosmos and lead it where it needs to go. "
QUILL,How?
EGO,Come with me.
MANTIS,Drax! Drax!
MANTIS,"Drax, we need to talk - "
DRAX,"Ugh. I am sorry, but I like a woman with some meat on her bones. "
MANTIS,What?
DRAX,I tried to let you down easily by telling you I found you disgusting.
MANTIS,No! That’s not what I -
MANTIS,What are you doing?!
DRAX,I’m imagining being with you physically!
MANTIS,"Drax, that’s not - I don’t like you like that. I don’t even like the type of thing you are. "
DRAX,Hey! There’s no need to get personal!
MANTIS,"Listen! Ego’s gotten exactly what he wanted. I should have told you earlier, I am stupid. You are in danger."
GAMORA,What’s that?
EGO,You need to readjust the way you process life. Everything around us - including the girl - is temporary. We are forever.
QUILL,Doesn’t eternity get boring?
EGO,"Not if you have a purpose, Peter. Which is why you’re here. I told you how all those years ago I had an unceasing impulse to find life."
EGO,"I didn’t tell you how when I did find it, it was all so... disappointing."
EGO,And that is when I came to a profound realization.
EGO,My innate desire to seek out other life was not so that I could walk among that life.
EGO,"Peter, I had found meaning."
QUILL,I see it. Eternity.
GAMORA,Oh my God.
NEBULA,We need to get off this planet.
STAN LEE,"Anyway, before I was so rudely interrupted, that time I was a World War II vet -"
YONDU,"What the hell you doing, boy?! "
ROCKET,I could tell by how you talked about him - this Ego is bad news. We’re here to save Quill.
YONDU,For what? For ‘honor’? For ‘love’?
ROCKET,No! I don’t care about those things! I want to save Quill so I can prove I’m better than him! I can lord this over him forever!
ROCKET,What are you laughing at me for?!
YONDU,You can fool yourself and everyone else but you can’t fool me. I know who you are.
ROCKET,"You don’t know anything about me, loser. "
YONDU,I know everything about you. I know you play like the meanest and the hardest ‘cause you actually the most scared of all.
ROCKET,Shut up.
YONDU,"I know you steal batteries you don’t need and you push away anyone who’s willing to put up with you, ‘cause just a little bit of love reminds you how big and empty that hole inside you actually is! "
ROCKET,"I said, shut up. "
YONDU,I know the scientists what made you never gave a rat’s ass about you -
ROCKET,"I’m serious, dude - ! "
YONDU,"Just like my own damn parents, who sold me, their own little baby, into slavery! I know who you are, boy, because you’re me."
ROCKET,What kind of pair are we?
YONDU,The kind that’s about to go fight a planet I reckon.
ROCKET,"All right, okay, that’s - Wait. Fight a what?"
DRAX,Hey!
GAMORA,Who are you people?! What is this place?!
DRAX,What is she doing here?
NEBULA,Just watching the fireworks.
DRAX,"Gamora, let her go! "
GAMORA,"The bodies in the caverns, who are they?! "
MANTIS,You are scared.
EGO,I call it the Expansion. It is my purpose. And now it’s yours as well.
QUILL,It’s beautiful.
EGO,Over thousands of years I implanted thousands of extensions of myself on thousands of worlds.
EGO,"I needed to fulfill life’s one true purpose: to grow and to spread, covering all that exists, until everything... is me."
GAMORA,What did she do to me?!
DRAX,She already told me everything.
EGO,"I only had one problem. A single Celestial doesn’t have enough power for such an enterprise. But two Celestials - well now, that just might do. "
MANTIS,The bodies are his children.
EGO,Out of all my labors the most beguiling was attempting to graft my DNA with that of another species. I hoped the result of such a coupling would be enough to power the expansion.
EGO,"I had Yondu deliver some of them to me. It broke the Ravager code - but I compensated him generously. And, to ease his conscience, I told him I would never hurt them. "
EGO,"That was true. They never felt a thing. But, one after the other, they failed me. None of them had the Celestial genes. Until you, Peter. Out of all my spawn, only you have carried the connection to the light."
GAMORA,We need to find Peter now and get off this damn planet.
MANTIS,Ego will have won him to his side by now. He has a way of -
NEBULA,Then we just go.
GAMORA,No. He’s our friend.
NEBULA,All any of you do is yell at each other. You’re not friends.
DRAX,You’re right. We’re family. We leave no one behind. Except maybe you.
NEBULA,Oh my god.
EGO,"For the first time in my life, I am truly not alone."
EGO,"What is it, son? "
QUILL,My friends.
EGO,"That’s the mortal in you, Peter. "
QUILL,Yes. I don’t need that.
EGO,What are we?
QUILL,Forever.
EGO,What are they?
QUILL,Temporary.
EGO,You think you love them. But love is merely an evolutionary trick in the service of reproduction. We are beyond such things.
QUILL,Yes.
EGO,Now -
QUILL,But my mother.
QUILL,You said you loved my mother.
EGO,"That I did. My river lily, who knew the words to every song that came on the radio. I returned to earth to see her three times. I knew if I came back a fourth, I’d never leave. The expansion, the reason for my very existence would be over.  So I did what I had to do. But it broke my heart to put that tumor in her head. "
QUILL,Wh- what?
EGO,I know that sounds bad -
EGO,Who in the hell do you think you are?
QUILL,You killed my mother!
EGO,"I tried so hard to find the form that best suited you, and this is the thanks I get?"
EGO,You really need to grow up.
EGO,"I wanted to do this together! But I suppose you’ll have to learn by spending the next thousand years as a battery, ‘Star-Lord’."
GAMORA,Rocket?!
ROCKET,Keep that transmitter nearby so I can find you. We’re in an old piece of construction equipment Yondu once used to slice open the Bank of A’askavaria.
GAMORA,Ego’s unhinged -
ROCKET,I know. Get ready.
YONDU,"Drop it, Kraglin!"
ROCKET,I got a plan.
YONDU,What is it?
ROCKET,It’s pretty simple.
QUILL,NO.
EGO,"‘My life, my love, my lady is the sea’? Peter, THIS IS THE SEA."
YONDU,"Hey there, Jackass."
DRAX,"Out of the way, dumber, smaller Groot."
GAMORA,I told you something didn’t feel right.
QUILL,‘I told you so.’ That’s really what I need right now.
GAMORA,"I came back, didn’t I? "
QUILL,Because there’s an unspoken thing.
GAMORA,There is no unspoken thing.
DRAX,What are you doing? You could have killed us all crashing in here like that!
ROCKET,"Uh, ‘Thank you, Rocket’? "
DRAX,We had it under control.
MANTIS,We did not. That is only an extension of his true self. He will be back soon.
QUILL,What’s Smurfette doing here!?
NEBULA,"Back rubs, dishes, killing gods, whatever I need to do to get a damn ride home. "
ROCKET,She tried to murder me!
NEBULA,"I saved you, you stupid fox. "
GAMORA,He’s not a fox.
GROOT,I am Groot.
ROCKET,I’m not a raboon either!
GROOT,I am Groot.
ROCKET,"‘Raccoon,’ whatever!"
DRAX,How do we kill a Celestial?
QUILL,"There’s the center to him - his brain, his soul, whatever it is, in some sort of shell -- "
MANTIS,It’s in the caverns below the surface.
QUILL,YONDU?
NEBULA,"If he’s got that fin back, I am so screwed."
YONDU,Thrusters are out!
QUILL,I guess I should be glad I was a skinny kid. Otherwise you would have delivered me to this maniac!
YONDU,"You still reckon that’s the reason I kept you around, you idiot?! "
QUILL,"That’s what you told me, you old doofus! "
YONDU,"Once I figured out what happened to them other kids, I wasn’t gonna just hand you over. "
QUILL,You said you were gonna eat me!
YONDU,That was being funny!
QUILL,Not to me!!
ROCKET,You people have issues.
QUILL,Of course I have issues that’s my fricking father!!... Thrusters are back up.
YONDU,We should be going up!
QUILL,We can’t. Ego wants to eradicate the universe as we know it. We have to kill him.
QUILL,Rocket!
ROCKET,Got it.
ROCKET,"So, we’re saving the galaxy again? "
QUILL,I guess.
ROCKET,Awesome. We’ll really be able to jack up our prices if we’re two- time-galaxy savers.
QUILL,I seriously can’t believe that is where your mind goes.
ROCKET,"It was just a random thought, man! I thought we were friends! Of course I care about the planets, and the buildings, and all of the animals on the planets. "
QUILL,And the people.
ROCKET,Meh.
MANTIS,The crabby puppy is so cute he makes me want to die!
DRAX,"Your suicidal thoughts sadden me, but your wish will likely come true."
AYESHA,"Pilots, release envoy units!"
AYESHA,Our sensors detect the batteries are below the surface of the planet.
AYESHA,Dive!
KRAGLIN,Uhh... Cap’n?
KRAGLIN,Cap’n?
YONDU,So why’d Ego want you here?
QUILL,He needs my genetic connection to the light to help destroy the universe. He tried to teach me how to control the power.
YONDU,So could you?
QUILL,A little. I made a ball.
YONDU,A ball?
QUILL,"I thought as hard as a could, that’s all I could come up with. "
YONDU,You ‘thought’?
YONDU,You think when I make this arrow fly I use my head?
QUILL,What do you use?
GAMORA,Whoa.
MANTIS,There! Thats Ego’s core.
GAMORA,"That ore’s thick. Rocket, we’re gonna need to use the big laser."
MANTIS,We must hurry. It will not take Ego long to find us.
ROCKET,Keep it still!
QUILL,"We drill into the center, we kill him."
YONDU,"What is it, Kraglin? "
KRAGLIN,"Um, remember that Ayesha chick? "
YONDU,"Yeah, why?"
YONDU,"Aw, hell."
QUILL,Why aren’t you firing the laser?!
ROCKET,They blew out the generator! I think I packed a small detonator.
NEBULA,A detonator is worthless without explosives!
ROCKET,We got these!
QUILL,Is it strong enough to kill Ego?
ROCKET,"If it is, it will cause a chain reaction throughout his entire nervous system. "
QUILL,Meaning what?
ROCKET,The entire planet will explode. We’ll have to get out of here fast. I rigged a timer.
QUILL,Go!
MANTIS,He’s coming.
DRAX,Didn’t you say you could make him sleep?
MANTIS,When he wants! He’s too powerful! I can’t!
DRAX,You don’t have to believe in yourself because I believe in you.
MANTIS,SLEEP!
DRAX,I never thought she’d be able to do it. With as skinny and weak as she appears to be.
MANTIS,I don’t know how long I can hold him!
GAMORA,"You need to, girl. If you don’t keep Ego at bay, we all die."
ROCKET,The metal is too thick! For the bomb to work we’d actually need to place it on Ego’s core.  And our fat butts ain’t gonna fit through those tiny holes.
QUILL,Well...
ROCKET,That’s a terrible idea.
QUILL,Which is the only kind of idea we got left.
ROCKET,"Unbelievable. ‘Rocket, do this. Rocket, do that.’"
QUILL,"Uh, what a day."
ROCKET,"All right. First you flick this switch, then this switch. That activates it.  And then you push this button, which will give you five minutes to get out of there. Whatever you do don’t push this button, because that will set off the bomb immediately, and we’ll all be dead. Now repeat back what I just said. "
GROOT,I am Groot.
ROCKET,Uh huh.
GROOT,I am Groot.
ROCKET,That’s right.
GROOT,I am Groot.
ROCKET,No! That’s the button that will kill everyone! Try again.
GROOT,I am Groot.
GROOT,I am Groot.
GROOT,I am Groot.
ROCKET,No! That’s exactly what you just said! How is that even possible?! Which button is the button you’re supposed to push?! Point to it.
ROCKET,NO!!!
QUILL,"Hey, you’re making him nervous!"
ROCKET,Shut up! And give me some tape! Does anyone have any tape out there!? I want to put some tape over the death button!
QUILL,I don’t have any tape.  Let me check.
QUILL,"Yo, Yondu, do you have any - ow! - do you have any tape?!"
QUILL,No one has any tape.
ROCKET,Not a single person has tape?
QUILL,You have priceless batteries and an atomic bomb in your bag! If anyone had tape it would be you!
ROCKET,That’s exactly my point! I have to do everything!
QUILL,"Dude, you’re wasting time!"
ROCKET,We’re all gonna die.
YONDU,We’re done for without the generator.
AYESHA,Guardians! Perhaps it will provide you solace that your deaths are not without purpose.
AYESHA,They will serve as a warning to all of those tempted with betraying us; don’t screw with the Sovereign.
YONDU,This is gonna hurt.
NEBULA,"Promises, promises."
DRAX,Hey!
AYESHA,NO!!
AYESHA,NO! NOOOOO!!
QUILL,We’re gonna blow!
GAMORA,Peter?
YONDU,What?
QUILL,You look like Mary Poppins.
YONDU,Is he cool?
QUILL,Yeah. He’s cool.
YONDU,"I’m Mary Poppins, y’all!"
QUILL,Oh. Wow.
DRAX,She’s just unconscious.
QUILL,How long before the bomb goes off?
ROCKET,"In the unlikely event Groot doesn’t kill us all, about six minutes."
YONDU,Kraglin.
YONDU,We need the Quadrant for extraction in T-minus five minutes.
KRAGLIN,"Aye, Cap’n!"
QUILL,"Someone needs to be up top when Kraglin arrives. Drax, take Mantis."
DRAX,Ahhh! My nipples!
QUILL,Gamora!!
NEBULA,"Oh, get over it."
GAMORA,We have to get up to the extraction point!
EGO,I told you I don’t want to do this alone.
EGO,You cannot deny the purpose the universe has bestowed upon you!
OFFICER FITZGIBBON,"Please, everyone. Step back. I need you all to clear the - "
WEIRD OLD MAN,What is that?
GRANDPA QUILL,"Come on, ma’am."
EGO,It doesn’t need to be like this Peter
EGO,Why are you destroying our chance?!
EGO,"Stop pretending you aren’t, what you are!"
EGO, One in billions...
EGO,"Trillions, even more!"
EGO,What greater meaning could life possibly have to offer?!
YONDU,"I don’t use my head to fly the arrow, boy! I use my h -"
QUILL,You shouldn’t have killed my mom and squished my walkman.
ROCKET,"Groot! Groot, if you can can hear me, hurry up - I’m not sure how long Quill can keep him distracted!"
ROCKET,Yondu! We’re about to blow!
YONDU,Get to the ship.
ROCKET,Not without Quill.
YONDU,You gotta take care of the twig.
ROCKET,Not without you.
YONDU,"I ain’t done nothing right my whole damn life, rat. You need to give me this."
ROCKET,A space suit and an aero rig. I only have one of each.
GROOT,I am Groot.
YONDU,What’s that?
ROCKET,He says welcome to the frickin’ Guardians of the Galaxy... only he didn’t use ‘frickin’.
YONDU,"Bye, twig."
ROCKET,We’re gonna need to have a discussion about your language.
GAMORA,Where’s Peter?
GAMORA,"Rocket, where is he?!"
GAMORA,"Rocket?! Rocket, look at me! Where is he?!"
GAMORA,I’m not leaving without him.
ROCKET,"I’m sorry. I can only afford to lose one friend today. Kraglin, GO!"
DRAX,"Wait. Is Quill back?  Rocket, where’s Quill?! "
DRAX,Where’s Quill?!  WHERE’S QUILL?!
EGO,"No, we need to stop it!"
EGO,"Listen to me! You are a god! If you kill me, you’ll just be like everyone else! "
QUILL,What’s so wrong with that?
EGO,NO -
YONDU,"He may have been your father, boy. But he wasn’t your daddy. "
QUILL,What?
YONDU,I’m sorry I didn’t do it right. I’m damn lucky you’re my boy.
QUILL,What?
QUILL,"Yondu, you can’t!  What are you doing?  What are you doing?!"
QUILL,"Yondu. Yondu, no!"
QUILL,No.
QUILL,No!
QUILL,The other day I told Gamora how I used to pretend my dad was David Hasselhoff.
QUILL,He’s a singer and actor from earth... a really famous guy.
QUILL,"And, you know, today it struck me. Yondu didn’t have a talking car, but he did have a flying arrow. And he didn’t have the voice of an angel, but he did have the whistle of one.  And both David Hasselhoff and Yondu went on kickass adventures, and hooked up with hot women, and fought robots. So, the thing is, David Hasselhoff kinda did end up being my Dad after all, only he was Yondu.  I had a pretty cool Dad. Quill starts to break down. "
QUILL,"And what I’m trying to say here is, that thing you’re searching for your whole life, sometimes it’s right there by your side all along and you don’t even know it."
GROOT,I am Groot?
ROCKET,Yeah. That’s the friend I was talking about.
GROOT,I am Groot.
ROCKET,He did call you ‘twig.’
GAMORA,Nebula.
GAMORA,I was just a child. Like you. I was concerned with staying alive until the next day - every day. And I never considered what Thanos was doing to you.  I am sorry.
GAMORA,"I’m trying to make it right, everything I did. "
QUILL,"There are little girls like you were - little boys - all over the universe - who are in danger. You can stay with us, and help them. "
NEBULA,I’ll help them by killing Thanos.
GAMORA,I don’t know if that’s possible.
GAMORA,You’ll always be my sister.
KRAGLIN,Pete.
KRAGLIN,Cap’n found this for you in a junker shop. Said someday you’d come back to the fold.
KRAGLIN,It’s called a Zune - what everyone listens to on earth nowadays. It’s got three hundred songs.
QUILL,Wait.
QUILL,Rocket grabbed the pieces and reassembled them. I think Yondu would want you to have it.
KRAGLIN,Thank you... Cap’n.
ROCKET,They came.
DRAX,What is it?
ROCKET,I sent word to Yondu’s old Ravager buddies and told them what he did.
QUILL,It’s a Ravager funeral.
MARTINEX,"He didn’t let us down after all, Cap’n. "
STAKAR,"No, he did not, son. He did not."
CHARLIE-27,"Fare thee well, old friend."
ALETA,"See you in the stars, Yondu Udonta."
ROCKET,He didn’t chase ‘em away.
QUILL,No.
ROCKET,Even though he yelled at ‘em.
ROCKET,And was always mean.
ROCKET,And he stole batteries he didn’t need.
QUILL,Of course not.
QUILL,What?
GAMORA,It’s just some unspoken thing.
MANTIS,It’s beautiful.
DRAX,It is.  And so are you. On the inside.
STAKAR,It’s a shame it takes a tragedy like losing Yondu to bring us all back together. But I think he’d be proud if he knew we were working as a team again.
STAKAR,What say we steal some shit?
CHARLIE-27,In.
MARTINEX,Dope.
MAINFRAME,I MISSED you guys!
ALETA,Hell. Yes.
CHAMBERMAID,"High Priestess, the Council is waiting. "
AYESHA,They are perturbed I have wasted our resources.
AYESHA,"When they see what I have created here, their wrath will dissipate, though it will be some time."
CHAMBERMAID,"That is not just another birthing pod, ma’am? "
AYESHA,"That, my child, is the next step in our evolution: more powerful, more beautiful, and more capable of destroying the Guardians of the Galaxy."
AYESHA,I think I shall call him... ‘Adam’.
QUILL,"Dude, seriously, you got to clean up your room. It’s a complete mess."
ADOLESCENT GROOT,I am Groot.
QUILL,"I’m not boring, man. You’re boring. Once I got stuck on a planet where everyone was just lines and dots. I had to use geometry to get out of prison. Is that boring?"
QUILL,You know what’s boring? Not doing the dishes. What’s boring is me tripping over your vines everywhere.
QUILL,Drax and I switched pants in the middle of that party last weekend. For no reason other than we’re awesome and very much not boring.
QUILL,"Once I got a venereal disease that made me float for three days... Don’t tell Gamora... it’s dormant, but... If that’s boring then, I guess I’m boring."
QUILL,I’m not boring.
QUILL,"What’s boring is when you roll your eyes like that at me and make an exasperated sound like I’m an old, boring, stupid idiot."
QUILL,Now I know how Yondu felt.
QUILL,Yondu.
