character,line
PETER,Let’s do it.
NED,"First, I say we put the glowy thing in the mass spectrometer."
PETER,"First, we gotta come up with a better name than “glowy thingy.”"
NED,You’re right.
PETER,Crap.
PETER,"Come on, come on, come on, come on, come on, come on."
SCHULTZ,High schools creep me out.
SCHULTZ,"They got this funny smell, you know?"
PETER,"Hey, that’s one of the guys that tried to kill me."
NED,What?
PETER,Yeah.
NED,We gotta get out of here.
PETER,"No, no, no, no, no. I gotta follow them. Maybe they can lead me to the guy that dropped me in the lake."
NED,Someone dropped you in a lake?
PETER,"Yeah, it was not good."
NED,Peter-
PETER,"No. Stay there, Ned."
NED,Peter.
TINY,What are you doing?
NED,Nothing.
TINY,Oh.
NED,Yeah. You good?
TINY,Chess.
RANDY,Can you imagine what the boss would say if he knew where we were?
SCHULTZ,It’s saying there was an energy pulse right here.
RANDY,"There’s no sign of the weapon. And even if it was here, now it’s gone."
SCHULTZ,So are we.
NED,This is so awesome.
PETER,"I know, right?"
PETER,They’re in Brooklyn.
NED,Staten Island.
NED,Leaving Jersey.
NED,They stopped.
PETER,Maryland?
NED,What’s there?
PETER,I don’t know. Evil lair?
NED,They have a lair?
PETER,"Dude. A gang with alien guns run by a guy with wings? Yeah, they have a lair."
NED,"Badass. But how are you gonna get there if it’s, like, 300 miles away?"
PETER,It’s not too far from D.C.
ABE,"Hey, it’s Peter."
PETER,Guys.
LIZ,Peter?
FRIEND,"Hey, buddy."
PETER,"Yeah, I was hoping maybe I could rejoin the team."
FLASH,"No, no way. You can’t just quit on us, stroll up, and be welcomed back by everyone."
MR. HARRINGTON,"Hey, welcome back, Peter. Flash, you’re back to first alternate."
FLASH,What?
ABE,He’s taking your place.
MICHELLE,"Excuse me, can we go already? ‘Cause I was hoping to get in some light protesting in front of one of the embassies before dinner, so."
MR. HARRINGTON,Protesting is patriotic. Let’s get on the bus.
LIZ,"Focus up, everyone. Our next topic is the moons of Saturn."
CINDY,The second law of thermodynamics.
CHARLES,Frank Sinatra.
FLASH,Fort Sumter.
ABE,Flash is wrong.
LIZ,"Okay, guys, let’s focus. Next one."
MR. HARRINGTON,"Liz, don’t overwork them."
PETER,"Uh, strontium, barium, vibranium."
LIZ,"Very good, Peter. Glad to have you back."
PETER,Glad to be back.
LIZ,What is the current standard unit of radioactive-
PETER,Can I take this real quick? I’ll only be a sec.
LIZ,"Yeah, fine."
PETER,Hello?
HAPPY,Got a blip on my screen here. You left New York?
LIZ,"Okay, focus up, everyone."
PETER,Tracker.
PETER,"Uh, yeah. No, it’s just a school trip. It’s, uh, it’s nothing."
PETER,"Look, Happy, I gotta say, you tracking me without my permission is a complete violation of my privacy."
PETER,That’s different.
HAPPY,What’s different?
PETER,"Nothing. Look, it’s just the Academic Decathlon. It’s no big deal."
HAPPY,"Hey, hey. I’ll decide if it’s no big deal."
HAPPY,"Sounds like it’s no big deal, but remember, I’m watching you."
LIZ,Everyone stick together.
MR. HARRINGTON,Yeah.
CHARLES,You kidding me? This place is huge.
FLASH,I’ve seen bigger.
ABE,There’s a bird in here.
PETER,"Hey, you brought your laptop, right?"
NED,Why?
NED,"Peter, why are we removing the tracker from your suit?"
PETER,"Uh, because I gotta follow these guys to their boss before they move again and I don’t really want Mr. Stark to know about it."
NED,So you’re lying to Iron Man now?
PETER,"No, I’m not lying. He just doesn’t really get what I can do yet."
PETER,Ah... Gotcha.
PETER,"All right, Happy. Enjoy tracking this lamp."
NED,There’s a ton of other subsystems in here...
PETER,Hmm?
NED,...but they’re all disabled by the Training Wheels Protocol.
PETER,What?
PETER,“Training Wheels Protocol?”
PETER,Turn it off.
NED,"I don’t think that’s a good idea. I mean, they’re probably blocked for a reason."
PETER,"Come on, man. I don’t need training wheels."
PETER,I’m sick of him treating me like a kid all the time. It’s not cool.
NED,But you are a kid.
PETER,"Yeah, a kid who can stop a bus with his bare hands."
NED,"Peter, I just don’t think this is a great idea. I mean, what if this is illegal?"
PETER,"Look, please. This is my chance to prove myself. I can handle it. Ned, come on."
NED,I really don’t think this is a good idea.
PETER,The guy in the chair.
NED,Don’t do that.
PETER,Come on.
PETER,"Yeah, the glowy thing, it’s evidence. Keep it safe."
PETER,All right?
NED,"Okay, okay."
PETER,They’re moving.
NED,Be careful.
PETER,"Hey, Liz."
LIZ,"Perfect timing. We’re gonna go swimming. Come on, come on, come on."
PETER,What?
SALLY,"Hey, Peter."
CINDY,Hi.
PETER,Hey!
PETER,"I was, uh... I was gonna go study, um, in the business center."
LIZ,"Peter, you don’t need to study. You’re, like, the smartest guy I’ve ever met."
LIZ,"And besides... Um, a rebellious group activity the day before competition is good for morale."
PETER,Hmm?
LIZ,"Um, well, I read that in a TED Talk, so, I-I heard it in a TED Talk. And I read a coaching book."
PETER,"Wow, you really... This is really important to you."
LIZ,"Yeah. It’s our future. I’m not gonna screw it up. Besides, we raided the minibar and these candy bars were, like, eleven dollars. So get your trunks on and come on."
CHARLES,Come on.
SALLY,Come on.
LIZ,"I’m coming, I’m coming."
SUIT LADY,"Good evening, Peter."
PETER,Hello? Hello?
SUIT LADY,Congratulations on completing the rigorous Training Wheels Protocol and gaining access to your suit’s full capabilities.
PETER,"Ah, thank you."
SUIT LADY,So where would you like to take me tonight?
PETER,"I, I, put a tracker on someone. He’s a bad guy."
SUIT LADY,Tracker located.
SUIT LADY,Plotting course to intercept target.
PETER,"Okay, well, as long as I make it back in time for Decathlon, it’s fine."
SUIT LADY,One hundred meters from destination and closing.
SUIT LADY,Jump now.
SUIT LADY,Detecting three individuals.
PETER,Why is their secret lair in a gas station? That’s so lame.
PETER,"Hey, suit lady, what are they doing?"
SUIT LADY,Do you want to hear what they’re saying?
PETER,"I can hear what they’re saying? Uh, yeah."
SUIT LADY,Activating Enhanced Reconnaissance Mode.
MASON,I got the gauntlet from the Lagos cleanup. The rest is all my design.
PETER,"Whoa, that’s so cool."
RANDY,Can’t believe they’re still cleaning up that Triskelion mess.
SCHULTZ,"I love it. They keep making messes, we keep getting rich."
MASON,Target inbound.
PETER,"Whoa, they’re in the middle of a heist. I could catch them all red-handed. This is awesome. Okay, I’m gonna get a little closer so I can see what’s happening."
SUIT LADY,Would you like me to engage Enhanced Combat Mode?
PETER,"Uh, Enhanced Combat Mode? Yeah."
SUIT LADY,Activating Instant Kill.
PETER,"No, no, no, no, no, no, no. I don’t want to kill anybody!"
SUIT LADY,Deactivating Instant Kill.
SCHULTZ,Did you hear that?
PETER,What the hell just happened? What was that?
SUIT LADY,You jumped off the sign and landed on your face.
PETER,"Suit lady, what’s wrong with my web-shooters?"
SUIT LADY,Rapid-fire is the default for Enhanced Combat Mode.
PETER,Why would I need rapid-fire?
SUIT LADY,Would you like to see more options?
SUIT LADY,You have 576 possible web-shooter combinations.
PETER,"Whoa, Mr. Stark really overdid it."
SCHULTZ,You two wait right here.
MASON,"Wait. You’re gonna want to turn on the dampers, though, or that thing will shatter your arm."
SCHULTZ,All right. Where’s the dampers?
PETER,That one.
SUIT LADY,Great choice.
SUIT LADY,Would you like me to set this as your new default?
PETER,"No, no, no."
MASON,Push that in.
SCHULTZ,Right here?
MASON,"No, no, the other-"
SCHULTZ,This one right here?
MASON,"Yeah, push."
PETER,What was that?
SUIT LADY,Taser webs.
PETER,Taser webs? I don’t want taser webs.
SUIT LADY,You seem to be very unfamiliar with your web-shooter settings. Would you like to run a refresher course?
PETER,"No, just... You choose."
SUIT LADY,Sure thing.
DODC CENTRAL,Six-Alpha-Niner. Are you running on time?
DODC DRIVER,"Copy, Central. Six-Alpha-Niner on schedule."
SCHULTZ,I have visual.
MASON,"Green light, green light."
PETER,"Oh, that’s him."
VULTURE,"Okay, I got eyes on the convoy. Pulling in behind the caboose."
MASON,Deploy anchors.
VULTURE,Dropping down.
MASON,No outgoing distress signals. You’re all clear.
VULTURE,Hey. Looks like they got some good stuff here.
PETER,"Whoa, cool. It’s some kind of matter phase shifter."
VULTURE,"Alright, coming up."
PETER,"Hey, Big Bird! This doesn’t belong to you!"
PETER,"Oh, god."
PETER,"Suit lady, what was that?"
SUIT LADY,You told me to choose.
PETER,"What? No, just set everything back to normal."
SUIT LADY,Activating all systems.
PETER,"Oh, my head."
SUIT LADY,You appear to have a mild concussion.
PETER,"Hey, so where am I right now?"
SUIT LADY,I’m not sure. The container walls are hindering my sensors.
PETER,"Wait a minute. They must have hijacked the truck and taken me to their evil lair. Okay, suit lady. We’re gonna have to fight our way out of this one."
PETER,"Three, two, one!"
PETER,"What is this place? Suit lady, where am I?"
SUIT LADY,You’re in the most secure facility on the Eastern Seaboard. The Damage Control Deep Storage Vault.
PETER,No. Seriously?
SUIT LADY,The door will most likely remain closed until morning.
PETER,Morning?
PETER,"Hey, suit lady, I kind of feel bad calling you “suit lady,” you know? I think I should probably give you a name... like Liz. No, no, no. God, that’s... that’s weird."
PETER,What about Karen?
SUIT LADY,You can call me Karen if you would like.
PETER,"Hey, Karen, what else can this suit do?"
PETER,What?
PETER,Maybe we should run that refresher course.
KAREN,Ricochet web.
PETER,Ricochet web.
PETER,Whoa! Cool.
KAREN,Splitter web.
KAREN,Web grenade.
PETER,Web grenade!
PETER,Should I tell Liz that I’m Spider-Man?
KAREN,Who is Liz?
PETER,"Who is Liz? She’s.. heh. She’s the best. She’s awesome. She, uh, she’s just a girl who goes to my school. And, uh... Yeah, I just... I really want to tell her, but it’s kind of weird, you know? “Hey, I’m... I’m Spider-Man.”"
KAREN,What’s weird about that?
PETER,"What if she’s expecting someone like Tony Stark? I mean, imagine how disappointed she’d be when she sees me."
KAREN,"Well, if I were her, I wouldn’t be disappointed at all."
PETER,"Thanks, Karen. It’s really nice to have somebody to talk to. Hey, how long we been here anyways?"
KAREN,Thirty seven minutes.
PETER,What? Thirty seven minutes?
PETER,That’s insane. I cannot take this anymore. I gotta... I gotta get out of here.
PETER,There’s got to be something in here I can use.
PETER,"Okay, let’s see."
PETER,Nope.
PETER,That’s awesome.
PETER,"Ah, hey, it’s like the glowy thing."
KAREN,That glowy thing is an explosive Chitauri energy core.
PETER,"Whoa, whoa, whoa, whoa! You mean, we’ve been carrying around a bomb?"
KAREN,It would require radiation to transform it into an explosive state.
PETER,"No, no, no, no, no."
PETER,"Hey! Please! Please, somebody, let me out! Hey! Karen, you have to help me override that time lock."
PETER,Okay Karen. Lower the voltage and run it.
KAREN,Trial unsuccessful.
PETER,"Okay, we’re just gonna have to try every sequence."
STUDENT,"Ned, Peter, we’re gonna be late. Come on, let’s go."
NED,"Okay, hold on, hold on."
KAREN,Initiating trial 247.
PETER,It worked! It works!
MODERATOR,Please be sure all cell phones are turned off.
SECURITY,Thank you.
PETER,"Karen, you have to get me to Decathlon as fast as possible."
KAREN,Sure thing. Just tell me where it is.
PETER,Right across the street from the Washington Monument.
NED,"Hey, it’s Ned. Leave a message."
PETER,"Ned, call me back! The glowy thing is a bomb!"
KAREN,There’s a vehicle approaching on your right.
MODERATOR,We have now entered sudden death.
MODERATOR,The next correct answer wins the championship.
MODERATOR,Midtown Tech?
MICHELLE,Zero.
MODERATOR,That is correct. Midtown takes the championship!
STUDENT,We won!
LIZ,"You guys, I am so proud of you."
FLASH,Told you we didn’t need Peter.
NED,"Flash, you didn’t answer a single question."
MR. HARRINGTON,"Taking it all in, Michelle?"
MICHELLE,"Oh, yeah, I just... um, I don’t really want to celebrate something that was built by slaves."
MR. HARRINGTON,"Oh, I’m sure the Washington Monument wasn’t built by-"
MR. HARRINGTON,Okay. Enjoy your book.
MICHELLE,Thanks.
PETER,"Oh, Ned, you’re alive!"
NED,"Peter, are you okay?"
PETER,"Ned, Ned, where’s the glowy thing, the glowy thing?"
NED,"Don’t worry, it’s safe. It’s in my backpack."
PETER,"No, Ned, listen! No, no, Ned, the glowy thing is dangerous."
NED,You missed the Decathlon. I covered for you.
PETER,"Ned, listen to me!"
NED,We’re at the Washington Monument now. You gotta-
LIZ,"Peter, is that you?"
PETER,"Oh, hey, Liz."
KAREN,Is that Liz?
PETER,Please put Ned back on the phone.
KAREN,You should tell her how you feel.
LIZ,"You freak! You are so lucky we won. You know, I want to be mad, but I’m more worried. Like, what is going on with you?"
PETER,"Liz, I have to talk to Ned. It’s really important!"
SECURITY,"Miss, all items on the belt, please."
PETER,"Liz, there’s something in Ned’s backpack! It’s really dangerous. Don’t let it go through an X-ray."
PETER,Liz? Liz! Damn it.
FLASH,"Hey, Mr. Harrington, can I be the one to tell Peter he’s expelled?"
TOUR GUIDE,"The Washington Monument is 555 feet, 5 and 1/8 inches tall. Notice how the marble and granite are cut around the stone."
TOURIST,Did you hear that?
PETER,"No, no, no, no, no, no. Karen, what’s going on up there?"
KAREN,The Chitauri core has detonated and caused severe structural damage to the elevator.
PETER,"Oh, no."
MICHELLE,My friends are up there!
PETER,"What? Uh... Don’t worry, ma’am. Everything’s gonna be okay. Excuse me, excuse me. Oh, my god, that’s tall."
CHARLES,"Oh, my god. Look at the ceiling."
LIZ,"Just stay calm, everyone."
ABE,"Oh, we are all going to die here."
KAREN,Estimating 10 minutes before catastrophic failure.
CHARLES,We're freakin' screwed.
TOUR GUIDE,"Okay guys, I know that was scary, but our safety systems are working."
KAREN,The safety systems are completely failing.
TOUR GUIDE,We're very safe in here.
KAREN,The occupants are in imminent mortal danger.
PETER,I'm going as fast as I can!
PARK RANGER,Let's go. Give me your hand.
KAREN,You now have 125 seconds until catastrophic failure.
PETER,What? Why?
KAREN,Unexpected motion has caused the deterioration to escalate.
PETER PETER,How do I get in there?
KAREN,Activating reconnaissance drone.
PETER,"Whoa, has that been there the whole time? That’s awesome."
KAREN,Locating optimal entry point.
KAREN,Proceed to southwest window.
PETER,"Karen, I'm on my way."
PETER,Ah!
PETER,"Okay. Oh, my god. Okay."
KAREN,What's wrong? You've reached the southwest window. Why are you hesitating?
PETER,"It’s fine. It’s just, I've just never been this high before."
KAREN,"You have also not reinstalled your parachute, so a fall from this height would most likely be lethal."
PETER,"Perfect. Oh, my god."
PETER,Why is it not breaking?
KAREN,It's a four-inch ballistic glass. You'll have to create more momentum.
POLICE,This is D.C. Metro police. Identify yourself.
PETER,My friends are in there! My friends are in there! Stop!
POLICE,Return to the ground immediately.
MR. HARRINGTON,"Okay, who's next?"
FLASH,"Me, it's my turn!"
NED,"Flash, seriously? What are you doing?"
FLASH,Come on.
CINDY,Don't worry about the trophy.
STUDENTS,Ah!
POLICE,Stand down! Return to the ground immediately!
POLICE,Return to the ground or we will open fire!
POLICE,"Go up, go up!"
PETER,I got this.
FLASH,Take my trophy!
POLICE,This is your last chance!
PETER,"Oh, I'm gonna die."
PETER,Break!
LIZ/NED,Ahh!
PETER,I did it! Whoa!
PETER,"Ahem. Hey, how you doing? Don't worry about it. I got you."
NED,Yes! Yes!
PETER,"Hey, hey, hey, hey, hey, hey, big guy, quit moving around."
NED,"Sorry, sir. So sorry."
PARK RANGER,"Let's go, let's go!"
PARK RANGER,"Okay, okay."
CINDY,"Mr. Harrington, go. Ned, come on."
PETER,Alright. This is your stop.
NED,"Come on, Liz."
PETER,"Go, go, go. Everybody out! Move it, people. Move it, move it!"
LIZ,Are you sure it’s safe?
MR. HARRINGTON,Liz!
PETER,You’re okay. You’re okay.
PETER,Okay.
STUDENTS,"Oh, my god. Good, good."
MR. HARRINGTON,"Come on up. Come on, you guys, stay back. Come on in. Come on in."
PETER,"So, uh, is everyone okay?"
KAREN,"This is your chance, Peter. Kiss her."
MR. HARRINGTON,Thank you.
FLASH,Are you really friends with Peter Parker?
MASON,"I can finish the next order, but without any new materials from that truck..."
TOOMES,"Ugh, damn it. We still have enough to do the Gargan deal though, right?"
MASON,"Yeah, but then that's it."
MASON,"Oh, maybe it is time that I built the high-altitude seal."
TOOMES,Would you shut up about that?
MASON,It's only one job.
TOOMES,No.
TOOMES,"Eight years, not a word from the Feds, nothing from those Halloween-costume-wearing bozos up there in Stark tower. And then all of a sudden, this little bastard in red tights shows up and he thinks he can tear down everything I've built. Really?"
TOOMES,I’m gonna kill him. I'm gonna find him...
SCHULTZ,I found him.
NEWS ANCHOR,"Spider-Man swooped in, heroically saving an Academic Decathlon team from Queens. The identity of the masked hero is still unknown."
LIZ,Mom.
DORIS,It’s okay. Alright.
MAY,Peter?
FAMILIES,"Come here, come here. Oh, my god."
JASON,"This past weekend, Midtown's Academic Decathlon team defeated the country's best to win the national championship. Later that day, they also defeated death."
ABE,Explosion. Sally scream. Flash scream. Everybody screamin’.
CHARLES,"There were purple lasers and smoke everywhere, It was..."
CHARLES,...just like a bon Jovi concert.
MR. HARRINGTON,"As you know, we made it out alive, and that's the important thing. I couldn't bear to lose a student on a school trip. Not again."
JASON,"Thankfully, no one was seriously injured, thanks to the Spider-Man."
JASON/BETTY,"Thank you, Spider-Man."
JASON,Up next: The Spider-Man mania is sweeping the school. How can you show your spider spirit?
NED,"Dude, dude, dude, dude. What is it like being famous when nobody knows it's you?"
PETER,"Crazy, dude."
NED,It’s crazy. Should we tell everyone?
PETER,No.
NED,Should I tell everyone?
PETER,"No, dude, no, that’s not a good idea."
NED,"Okay, come on, we'll be late to class."
PETER,I’m not going to class.
NED,You’re already in so much trouble for ditching the Decathlon.
PETER,"Dude, listen, I figured it out, right? The wing suit guy is stealing from Damage Control. And what he takes from Damage Control, that’s how he builds the weapons. So all I gotta do is catch him."
NED,But we have a Spanish quiz.
PETER,"Ned, I'm probably never gonna come back here. Mr. Stark is moving the Avengers upstate, so when I bring this guy in-"
NED,"Dude, you want to be a high school dropout?"
PETER,I am so far beyond high school right now.
PRINCIPAL MORITA,"Parker, my office."
STEVE,So... You got detention. You screwed up.
STEVE,"You know what you did was wrong. The question is, how are you gonna make things right? Maybe you were trying to be cool. But take it from a guy who's been frozen for 65 years, the only way to really be cool is to follow the rules."
STEVE,We all know what's right. We all know what's wrong. Next time those turkeys try to convince you of something you know is wrong...
COACH WILSON,"Hey, where you going? Get back here."
STEVE,"Just think to yourself, what would Captain America do?"
COACH WILSON,Why are you here? You don't even have detention.
MICHELLE,"Oh, I know. I just like coming here to sketch people in crisis."
MICHELLE,Heh. It's you.
STEVE,"So your body's changing. Believe me, I know how that feels."
PETER,May?
PETER,"Hey, Karen. What's up?"
KAREN,"Hey, Peter. How was your Spanish quiz?"
PETER,"Listen, I was wondering if you could help me. I'm trying to figure out who the guys under the bridge were that night, but I mean, I can only kind of remember part of a license plate."
KAREN,I can run facial recognition on the footage of that encounter.
PETER,Footage?
KAREN,"Yes, Peter. I record everything you see."
PETER,Everything?
KAREN,Everything.
PETER,Like all the time?
KAREN,It's called the Baby Monitor Protocol.
PETER,"Yeah, of course it is. Um, yeah, just roll it back to last Friday."
KAREN,With pleasure.
PETER,"Hey, everyone. Yeah, kick-ass party. Hey, what's up, Liz? Peter's told me a lot about you."
PETER,"No, no, no. No, no, no. This is just me messing around. Go later in the day, later in the day."
PETER,"It is I, Thor, son of Odin!"
PETER,"No, no, no, no, no, no. That's definitely... no. That's definitely not what we wanted to watch. Just..."
KAREN,Your impressions are very funny.
PETER,Fast-forward to the arms deal.
PETER,"Okay. The two on the right, who are they?"
KAREN,Searching law enforcement databases. No records found for two of the individuals.
PETER,Nothing?
KAREN,"One individual identified. Aaron Davis, age 33. He has a criminal record and an address here in Queens."
PETER,Let's pay him a visit.
KAREN,Would you like me to activate the Enhanced Interrogation Protocol?
PETER,"Uh, yeah."
PETER,Remember me?
AARON,"Uh, hey..."
PETER,I need information. You're gonna give it to me now.
AARON,"All right, chill."
PETER,Come on!
AARON,What happened to your voice?
PETER,"What do you mean, what happened to my voice?"
AARON,I heard you by the bridge. I know what a girl sound like.
PETER,"I'm not a girl! I'm a boy. I mean, I'm a... I'm a man."
AARON,"I don't care what you are, a boy, a girl..."
PETER,"I'm not a girl! I'm a man. Come on, man. Look, who is selling these weapons? I need to know. Give me names or else."
AARON,"You ain't ever done this before, huh?"
PETER,Deactivate interrogation mode.
PETER,"Look, man, these guys are selling weapons that are crazy dangerous. They can't just be out on the streets. Look, if one of them can just cut Delmar's bodega in half..."
AARON,You know Delmar's?
PETER,"Yeah, best sandwich in Queens."
AARON,Sub Haven's pretty good.
PETER,It's too much bread.
AARON,I like bread.
PETER,"Come on, man, please."
PETER,"Stupid interrogation mode. Karen, don't ever do that again."
AARON,"The other night, you told that dude, ""if you shoot somebody, shoot me."" It's pretty ballsy. I don't want those weapons in this neighborhood. I got a nephew who live here."
PETER,Who are these guys? What can you tell me about the guy with the wings?
AARON,"Other than he's a psychopath dressed like a demon, nothing. I don't know who he is or where he is."
AARON,I do know where he's gonna be.
PETER,Really?
AARON,"Yeah, this crazy dude I used to work with, he's supposed to be doing a deal with him."
PETER,Yes! Yes. Thank-
AARON,Hey. Hey. Hey. I didn't tell you where. You don't have a location.
PETER,"Right, of course. Yeah, my bad. Silly. Just..."
PETER,Yeah. Where is it?
AARON,Can I give you some advice?
PETER,Hmm?
AARON,You got to get better at this part of the job.
PETER,I don't understand. I'm intimidating.
AARON,"Staten Island ferry, eleven."
PETER,"Oh, that's soon. Hey, that's gonna dissolve in two hours."
AARON,"No, no, no, no. Come fix this."
PETER,Two hours. You deserve that.
AARON,I got ice cream in here.
PETER,"You deserve that. You're a criminal. Bye, Mr. Criminal."
PETER,Nice.
PETER,"Okay, Karen, activate Enhanced Reconnaissance Mode."
KAREN,Sure thing.
TOOMES,He’s up front. Main deck.
SCHULTZ,I hate this guy.
PETER,"It’s the guy from the bridge, right? Who’s that other guy?"
TOOMES,Just keep me posted.
KAREN,There’s no record of him in my criminal database. Incoming call from May Peter. Should I reroute to your heads-up display?
PETER,I can’t talk right now. I’ll call her back.
PETER,"Hey, dronie, keep an eye on that guy. We can’t let anybody get away this time."
PETER,Who’s the guy on the left?
KAREN,"Mac Gargan. Extensive criminal record, including homicide. Would you like me to activate Instant Kill?"
PETER,"No, Karen, stop it with the Instant Kill already."
SCHULTZ,White pickup truck.
PETER,"Dronie, scan the ship for a white pickup truck."
PETER,"Oh, this is too perfect. I got the weapons, buyers, and sellers all in one place."
KAREN,Incoming call from Tony Stark.
PETER,"No, no, no. No, no, don’t answer."
TONY,Mr. Parker. Got a sec?
PETER,"Uh, I’m actually at school."
KAREN,"No, you’re not."
TONY,Nice work in D.C.
PETER,Okay.
TONY,My dad never really gave me a lot of support... And I’m just trying to break the cycle of shame.
PETER,"Uh, I’m kind of in the middle of something right now."
TONY,"Don’t cut me off when I’m complimenting you. Anyway, great things are about to-"
TONY,What is that?
PETER,"Uh, I’m at band practice."
TONY,That’s odd. Happy told me you quit band six weeks ago. What’s up?
PETER,"I gotta go. Uh, end call."
TONY,Hey.
PETER,I’ll take those!  Yoink!
PETER,"Hey, guys. The illegal-weapons-deal-ferry was at 10:30. You missed it."
RANDY,Spider guy’s here.
PETER,"Whoa, whoa, whoa. Not so fast."
PETER,Are you guys okay? My bad. That was a little hard.
PETER,I gotta say the other guy was way better with that thing.
PETER,"I’m honestly, I’m, I’m shocked."
FBI AGENT 1,Freeze! FBI!
FBI AGENT 2,Don’t move.
FBI AGENT 1,Get on the ground.
FBI AGENT 1,FBI.
PETER,"Wait, what do you mean, FBI?"
KAREN,The FBI is the Federal Bureau of Investigation.
PETER,"I know what the FBI means, but what are they doing here?"
PETER,Get out of the way! Get out of the way!
PETER,"Look out, look out, look out. Move, move, move!"
TOOMES,Get to the top deck. We’re getting out of here.
PETER,Activate Taser Web!
TOOMES,You’re messing with things you don’t understand.
PETER,"Oh, my god. What do I do? Karen, uh, give me an X-ray of the boat and target all the strongest points."
PETER,Web grenade. Web grenade.
PETER,"Splitter web, go."
KAREN,"Great job, Peter. You are 98 percent successful."
PETER,Ninety-eight?
MAN,"Yeah, Spider-Man!"
PETER,"No, no, no, no!"
PETER,No!
PETER,What the hell?
PETER,What the hell...
TONY,"Hi, Spider-Man. Band practice, was it?"
MAN,"Yeah, Iron Man!"
PETER,"Uh, Mr. Stark? Hey, Mr. Stark. Could I do anything? What do you want me to do?"
TONY,I think you’ve done enough.
TOOMES,"So that’s it, you’re just gonna run?"
SCHULTZ,"Feds were waiting for us. Now we’re on Iron Man’s radar? Yeah, I’m running. You should, too."
TOOMES,You know I can’t do that.
SCHULTZ,So now what?
TOOMES,"Mason, can you get that high-altitude seal thing up and running in time?"
MASON,Seriously? Yes. You will not regret this.
TOOMES,You in?
TONY,"Previously on Peter Screws the Pooch: I tell you to stay away from this. Instead, you hacked a multimillion-dollar suit so you could sneak around behind my back doing the one thing I told you not to do."
PETER,Is everyone okay?
TONY,No thanks to you.
PETER,No thanks to me?
PETER,"Those weapons were out there, and I tried to tell you about it. But you didn’t listen. None of this would’ve happened if you had just listened to me. If you even cared, you’d actually be here."
TONY,"I did listen, kid. Who do you think called the FBI, huh? Do you know that I was the only one who believed in you? Everyone else said I was crazy to recruit a 14-year-old kid."
PETER,I’m fifteen.
TONY,"No, this is where you zip it, all right? The adult is talking. What if somebody had died tonight? Different story, right? ‘Cause that’s on you. And if you died, I feel like that’s on me. I don’t need that on my conscience."
PETER,"Yes, sir."
TONY,Yes.
PETER,"I, I’m sorry."
TONY,Sorry doesn’t cut it.
PETER,I understand. I just wanted to be like you.
TONY,"And I wanted you to be better. Okay, it’s not working out. I’m gonna need the suit back."
PETER,For how long?
TONY,Forever.
TONY,"Yeah. Yeah, that’s how it works."
PETER,"No, no, no... Please, please, please..."
TONY,Let’s have it.
PETER,You don’t understand. Please. This is all I have. I’m nothing without this suit.
TONY,"If you’re nothing without this suit, then you shouldn’t have it. Okay? God, I sound like my dad."
PETER,I don’t have any other clothes.
TONY,"Okay, we’ll sort that out."
PETER,Hey.
MAY,I’ve been calling you all day. You didn’t answer your phone. You can’t do that. Then this ferry thing happens. I’ve called five police stations.
MAY,Five. I called five of your friends.
PETER,I’m fine.
MAY,I called Ned’s mother.
PETER,"May, I’m okay. Honestly. Just relax. I’m fine."
MAY,"You. Cut the bullshit. I know you left detention. I know you left the hotel room in Washington. I know you sneak out of this house every night. That’s not fine. Peter, you have to tell me what’s going on. Just lay it out. It’s just me and you."
PETER,I lost the Stark internship.
MAY,What?
PETER,Yeah.
MAY,What happened?
PETER,"I just thought that I could work really hard and he could, he would, you know. But I screwed it up."
MAY,"Oh... It’s okay, it’s okay. It’s okay."
PETER,I’m sorry I made you worry.
MAY,You know I’m not trying to ruin your life.
PETER,"Yeah, I know."
MAY,Just... I used to sneak out too.
PETER,Yeah.
MAY,And take a shower. You smell. You smell like garbage.
PETER,I know.
PRINCIPAL MORITA,"Peter, you’re a good kid and you’re a smart kid. So just try to keep your head straight, okay?"
PETER,Okay.
PRINCIPAL MORITA,All right. Get out of here.
NED,Are you expelled? Do you have to go to that high school on 46th where the principal has a crossbow?
PETER,"Pretty sure that’s an urban myth, and no, I’m not expelled."
NED,You’re so lucky.
PETER,I like doing homework.
SPANISH TEACHER,"Very good, Mr. Parker."
PETER,Hey.
LIZ,Hey.
PETER,I thought you had calculus fifth period.
LIZ,"Yeah, I was just doing some homecoming stuff."
PETER,"Hey, look, I, uh... I just wanted to apologize about the whole Decathlon thing. I really-"
LIZ,"It’s fine. Last week, Decathlon was the most important thing, but then I almost died."
PETER,"No, I, I just mean that... it was not cool, especially... because... I like you."
LIZ,I know.
PETER,You do?
LIZ,You’re terrible at keeping secrets.
PETER,"Yeah, you’d be surprised."
PETER,"I got to get to class, but, um, I’d say we should hang out, but I’m gonna be in detention for..."
LIZ,Uh-huh.
PETER,"...ever, but, um, I guess you already have a date to homecoming."
LIZ,"Actually, I was so busy planning it I never really got around to that part, so..."
PETER,"Uh, do you want to go with me?"
LIZ,Yeah. Sure.
PETER,"Really? I mean, uh, great. Cool."
LIZ,Cool.
PETER,I’m actually going that way.
PETER,"May, I need your help."
MAY,Right?
MAY,"It’s game day. So, what’s the plan?"
PETER,Open the door for her.
MAY,Mm-hmm.
