character,line
JANE,I can't just pick up replacements from RadioShack! I made most of that equipment myself!
COULSON,Then I'm sure you can do it again.
JANE,And I'm sure I can sue you for violating my constitutional rights!
COULSON,"We're the good guys, Ms. Foster."
JANE,So are we! We're on the verge of UNDERSTANDING SOMETHING extraordinary.
JANE,"Everything I know about this phenomenon is in this lab and in this book, and no one has the right to take it from me."
COULSON,Thank you for your cooperation.
JANE,"Years of research, gone. "
DARCY,They even took my iPod.
SELVIG,And your back-ups?
JANE,Look around! They took our back- ups. They took the back-ups of our back-ups.
DARCY,"I just downloaded, like, thirty songs on there. "
JANE,Will you please stop talking about your iPod?! Who are these people?
SELVIG,"No one knows much about them. But I knew a scientist -- a pioneer in gamma radiation. SHIELD showed up, and he was never heard from again. "
JANE,I'm not going to let them do this. I'm getting everything back.
SELVIG,"Please, let me contact one of my colleagues. Dr. Pym has had some dealings with these people. I'll e- mail him and see if he can help. "
DARCY,"They took your laptop, too."
SELVIG,I'll just be a minute.
THOR,I need a horse.
PET STORE CLERK,"Sorry, we don't sell horses. Just dogs, cats, birds. "
THOR,"Then give me one of those, large enough to ride."
JANE,You still want a lift?
LIBRARIAN,"""And though they're large, giants 
can be quiet. You have to listen 
carefully for the sound of their 
footsteps -- because they may be 
closer than you think."""
LIBRARIAN,"Joshua, come sit down. It's story time."
JANE,I've never done anything like this before! Have you ever done anything like this before?
THOR,Many times. You're brave to do it.
JANE,They just stole my entire life's work. I really don't have anything left to lose.
THOR,But you're clever. Far more clever than anyone else in this Realm.
JANE,"""This Realm?"" Why do you talk like that?"
THOR,You think me strange?
JANE,Yeah. Just a little.
THOR,Good strange or bad strange?
JANE,I'm not quite sure yet.
JANE,Sorry.
JANE,Who are you? Really?
THOR,You'll see soon enough.
JANE,You promised me answers.
THOR,What you seek -- it's a bridge.
JANE,A bridge? Like an Einstein-Rosen Bridge?
THOR,More like a rainbow bridge.
JANE,"God, I hope you're not crazy."
JANE,"That isn't a satellite crash. They would have hauled the wreckage away, not built a city around it."
THOR,You're going to need this.
JANE,Why?--
THOR,"Stay here. Once I have Mjolnir, I will return what they stole from you."
THOR,Deal?
JANE,"No! Look what's down there! You can't just walk in, grab our stuff, and walk out! "
THOR,No.
THOR,I'm going to fly out.
JANE,Wait...
TECHIE,Feed from the keyhole. Can barely penetrate the cloud cover.
TECHIE,"Tech's barely working as it is, with all the interference that thing's giving off."
TECHIE,"Hey, we've got a commercial aircraft coming in right over us, Southwest Airlines Flight 5434. "
SITWELL,"Reroute it, like all the others. "
TECHIE,Right. Can I get the passengers some free drinks for the trouble?
TECHIE,It'd be a nice gesture.
TECHIE,"Hold a sec... we got something outside the fence, west side..."
SITWELL,"DeLancey, Jackson -- check it out."
AGENT JACKSON,Looks like we're good here. Must have been another coyote. 
AGENT DELANCEY,Jackson?
SITWELL,"DeLancey, Jackson -- report."
SHIELD AGENT,Agents down! We've got a perimeter breach!
SITWELL,Get Coulson.
SELVIG,You've reached Dr. Erik Selvig. Please leave me a message.
JANE,"Erik, okay, first of all, don't worry. I'm perfectly fine, really."
JANE,"But if you don't hear from me again, you might want to come out to the crater site and look for me. I kind of did what you said I shouldn't do. Thanks. Bye."
COULSON,I want eyes up high. With a gun. Now!
COULSON,Barton. Talk to me.
BARTON,"One shot, one kill, sir. Just give the word."
BARTON,"Hello, handsome."
THOR,You're big.
THOR,Fought bigger.
JANE,No...
COULSON,Barton...
COULSON,...hold your fire.
COULSON,"Ground units, move in. Show's over."
JANE,I can't just leave him there.
SELVIG,Why not?
JANE,You didn't see what happened.
DARCY,Hey! Myeu-muh!
JANE,Where did you find this?
SELVIG,In the children's section. I wanted to show you how ridiculous his story was.
JANE,"Aren't you the one who's always told me to chase down all leads, all possibilities? "
SELVIG,"I was talking about science, not magic! "
JANE,Magic's just science we don't understand yet. Arthur C. Clarke.
SELVIG,Who wrote science fiction.
JANE,The precursor of science fact.
SELVIG,In some cases.
JANE,"If that's really an Einstein-Rosen Bridge out there, then there's something on the other side. "
JANE,Advanced beings could have come through it before.
SELVIG,Jane...
DARCY,A primitive culture like the Vikings might have worshipped them as deities.
JANE,Yes! Exactly! Thank you!
SELVIG,"Jane, if you do this, you'll find yourself in a situation that I won't be able to get you out of this time. "
DARCY,I'll help you.
COULSON,"It's not easy to do what you did. You made us all look like a bunch of mall cops. That's hurtful. The men you so easily subdued are highly-trained professionals, and in my experience, it takes someone who's received similar training to do what you did to them. Would you like to tell me where you received your training?"
COULSON,"Pakistan? Chechnya? Afghanistan? Then again, you strike me more as the soldier of fortune type. What was it, South Africa?"
COULSON,Certain groups pay well for a good mercenary. Especially HYDRA.
COULSON,Who are you?
THOR,Just a man.
COULSON,"One way or another, we find out what we want to know. We're good at that."
LOKI,I thought he'd never leave.
THOR,Loki? What are you doing here?
LOKI,I had to see you.
THOR,What's happened? Tell me! Is it Jotunheim? Let me explain to FATHER--
LOKI,Father is dead.
THOR,What?
LOKI,"Your banishment, the threat of a new war, it was too much for him to bear."
LOKI,"You mustn't blame yourself. I know that you loved him. I tried to tell him so, but he wouldn't listen. "
LOKI,"It was cruel to put the hammer within your reach, knowing you could never lift it."
LOKI,The burden of the throne has fallen to me now.
THOR,Can I come home?
LOKI,The truce with Jotunheim is conditional upon your exile.
THOR,But couldn't we find a way to--
LOKI,Mother has forbidden your return.
LOKI,"This is goodbye, brother. I'm so sorry. "
THOR,"No, I'm sorry. Loki... thank you for coming here. "
LOKI,Nothing could have stopped me.
LOKI,"Fare well, brother. "
THOR,Good-bye.
COULSON,Good-bye? I just got back.
COULSON,Now. Where did we leave off?
SITWELL,Sir... he's got a visitor.
COULSON,"""Donald Blake?"""
SELVIG,Doctor Donald Blake. He's part of our team.
COULSON,"You have dangerous coworkers, Dr. Selvig. "
SELVIG,"Troubled, not dangerous. He was distraught when he found out that you'd taken all of our research. It was years of his life, gone! He got depressed, started drinking, and... well, you know the rest. "
COULSON,Uh-huh. You mind if we take a moment to verify his identity?
SELVIG,Certainly.
SELVIG,"You can understand how a man could go off like that. I mean, a big, faceless organization like yours, coming in with their jack-booted thugs and stealing private property... ...is how he described it. "
COULSON,That doesn't explain how he managed to tear through our security.
SELVIG,Steroids. He's a bit of a fitness nut.
COULSON,It says here he's an M.D.
SELVIG,"He is. That is, he was. He switched careers and became a physicist. He's quite brilliant, really. If you would just release him to me, I promise to keep an eye on him."
COULSON,Release Dr. Blake to Dr. Selvig here.
COULSON,Make sure he stays in town for the next few days in case we need to talk to him again.
SELVIG,Thank you.
SELVIG,"Donny, Donny, Donny! There you are!"
SELVIG,"It's going to be all right, my friend. Come on, I'm taking you home."
COULSON,Just keep him away from the bars.
SELVIG,I will!
THOR,Where are we going?
SELVIG,To get a drink.
COULSON,Follow them.
LAUFEY,Tell me why I shouldn't kill you.
LOKI,I've come alone and unarmed.
LAUFEY,To what end?
LOKI,To make you another proposition.
LAUFEY,So you're the one who let us into Asgard.
LOKI,You're welcome.
LAUFEY,"My men are dead, and I have no Casket. You are a deceiver."
LOKI,You have no idea what I am.
LOKI,"Hello, Father."
LAUFEY,"Ah, the bastard son. I thought Odin had killed you. That's what I would have done. He's as weak as you are. "
LOKI,"No longer weak. I now rule Asgard, until Odin awakens. Perhaps you should not have so carelessly abandoned me."
LAUFEY,Or perhaps it was the wisest choice I've ever made. I will hear you.
LOKI,"I will conceal you and a handful of your soldiers, lead you into his chambers, and let you slay him where he lies. I'll keep the throne, and you will have the Casket."
LAUFEY,Why would you do this?
LOKI,"When all is done, we will have a permanent peace between our two worlds. Then I, the bastard son, will have accomplished what Odin and Thor never could. "
LAUFEY,This is a great day for Jotunheim. Asgard is finally ours.
LOKI,"No. Asgard is mine. The rest of the Nine Realms will be yours, if you do as you're told."
LAUFEY,I accept.
LOKI,"What troubles you, Gatekeeper? "
HEIMDALL,"I turned my gaze upon you in Jotunheim, but could neither see nor hear you. You were shrouded from me, like the Frost Giants who entered this Realm. "
LOKI,Perhaps your senses have weakened after your many years of service.
HEIMDALL,Or perhaps someone has found a way to hide that which he does not wish me to see.
LOKI,"You have great power, Heimdall. Tell me, did Odin ever fear you? "
HEIMDALL,No.
LOKI,And why is that?
HEIMDALL,"Because he is my King, and I am sworn to obey him. "
LOKI,Exactly. Just as you're sworn to obey me now. Yes?
HEIMDALL,Yes.
LOKI,Good. Then you will open the Bifrost to no one until I have undone what my brother has started.
SELVIG,"Seems Darcy's a terrible intern, but a talented hacker. "
THOR,Thank you for what you've done.
SELVIG,Don't thank me. I only did it for Jane.
THOR,Are you in love with her?
SELVIG,"Of course not! Jane's like a daughter to me. Her father and I taught at University together. A good man, but he never listened."
THOR,Neither did I.
SELVIG,"I don't know if you're really delusional, and I really don't care at this point. I just care about her. I've seen the way she looks at you. "
THOR,"I swear to you, I mean her no harm. "
SELVIG,"Good. If that's the case, then I'll buy you one more drink, and you'll leave town tonight."
THOR,I had it all backwards. I had it all wrong.
SELVIG,"It's not a bad thing, finding out that you don't have all the answers. That's when you start asking the right questions."
THOR,"For the first time in my life, I have no idea what I'm supposed to do. "
SELVIG,Anyone who's ever going to find their way in this world has to start by admitting they don't know where the hell they are.
DRUNK TOWNIE,"Hey, I know you, man..."
DRUNK TOWNIE,You were in the diner with that hot girl.
DRUNK TOWNIE,I wouldn't mind her doing a little research on me.
THOR,I have no quarrel with you. But she's a lady. You should be more respectful.
DRUNK TOWNIE,"And you should shut the hell up, princess."
THOR,I will not fight him.
DRUNK TOWNIE,Then it'll be easy to kick your ass.
SELVIG,"Gentlemen, please. Let's keep our heads."
SELVIG,Another drink?
THOR/SELVIG,"""The mood is good, our hearts are 
full, there's magic in the air. / 
It's all because we're here 
tonight, and haven't got a care. / 
So raise a glass, and toast to 
life, wherever it may lead / Tra-la- 
la, tra-la-la, a friend is fine 
indeed. / Tra-la-la, tra-la-la, a 
friend is fine indeed!"""
JANE,Erik! Is he all right?
THOR,He's fine. Not injured at all.
THOR,"Sorry, my friend. "
JANE,What happened?
THOR,We drank. We fought. He made his ancestors proud.
JANE,Put him on the bed.
SELVIG,I still don't believe you're the God of Thunder. But you ought to be.
THOR,These are your chambers?
JANE,"Well, it's more of a temporary living space, really. I don't usually have visitors in here. Actually, never..."
JANE,Can we go outside?
JANE,"I come up here sometimes when I can't sleep. Or when I'm trying to reconcile particle data. Or when Darcy's driving me crazy. I come up here a lot, now that I think about it."
JANE,I'm glad you're safe.
THOR,You've been very kind. I've been far less grateful than you deserve.
JANE,"I also hit you with my car a couple times, so it kind of evens out."
JANE,I don't believe it...
THOR,It was all I could get back. Not as much as I promised. I'm sorry.
JANE,"No, this is good. Thank you. This means I don't have to start from scratch..."
THOR,What's wrong?
JANE,"SHIELD, whatever they are. They're never going to let this research see the light of day. "
THOR,You must do this. You must finish what you've started.
JANE,Why?
THOR,Because you're right. It's taken so many generations for your people to get to this point. You're nearly there. You just need someone to show you how close you really are.
THOR,Look -- your ancestors called it magic. You call it science. I come from a place where they're one and the same thing.
JANE,What is it?
THOR,"This is how my father explained it to me... Your world is one of the Nine Realms of the Cosmos, linked to each other by the branches of Yggdrasil, the Worlds Tree. Now, you see it every day, without realizing. Images glimpsed through - - what did you call it?... this Hubble Telescope. So, Nine Realms..."
FANDRAL,"Our dearest friend banished, Loki on the throne, Asgard on the brink of war, yet you manage to consume four wild boar, six pheasant, a side of beef, and two casks of ale. Shame on you! Don't you care?!"
VOLSTAGG,Do not mistake my appetite for apathy.
SIF,"Stop it, both of you! We all know what we have to do, we're just too damned afraid to do it! "
HOGUN,We must go. We must find Thor.
FANDRAL,"It's treason, Hogun. "
VOLSTAGG,"To hell with treason, it's suicide. Now, shh! Heimdall may be watching! It's said he can hear-- "
FANDRAL,"Yes, yes, we know! "
SIF,Thor would do the same for us.
EINHERJAR GUARD,Heimdall demands your presence.
VOLSTAGG,We're doomed.
SELVIG,I need some coffee.
DARCY,Thanks.
THOR,You're very welcome.
AGENT GARRETT,They want an update.
AGENT CALE,Tell them he's eating eggs.
AGENT GARRETT,Scrambled or fried?
AGENT CALE,"Target is eating eggs, sir. We'll keep you posted."
THOR,May I have this?
DARCY,Sure.
THOR,Thank you. Excuse me a moment.
THOR,To replace the one I broke. Please forgive my behavior.
ISABEL,Okay. Thank you.
THOR,"If I may, I'd like to come back for more of your ""coffee."""
ISABEL,Any time.
ISABEL,She could do worse.
VOLSTAGG,"Good Heimdall, less us explain-- "
HEIMDALL,"You would defy the commands of Loki our King, break every oath you have taken as warriors, and commit treason to bring Thor back? "
SIF,"Yes, but-- "
HEIMDALL,Good.
VOLSTAGG,So you'll help us?
HEIMDALL,I am bound by honor to our King. I cannot open the Bifrost to you.
FANDRAL,"Complicated fellow, isn't he? "
VOLSTAGG,Now what do we do?
SIF,Look!
COULSON,What the hell was that?
TECHIE,"I don't know, sir. We got massive energy readings out of nowhere, then they just disappeared. Fifteen miles due northwest. "
COULSON,Let's go take a look.
VOLSTAGG,He must have landed nearby. It's time to put our tracking skills to work. Spread out. Check the sand for indentations of his boot prints.
FANDRAL,The winds would have blown them away by now. We should look for signs of a campfire.
SIF,Or we could just start there.
FANDRAL,"It's worth a look, I suppose."
VOLSTAGG,"There you go, lad!"
VOLSTAGG,"Is it just me, or does Earth look a little different to you? "
SIF,It has been a thousand years...
VOLSTAGG,"Things change so fast here. You leave for a millennium, and it's like the whole neighborhood's gone."
VOLSTAGG,Perhaps we should split up.
AGENT GARRETT,Is there a Renaissance Faire in town?
AGENT CALE,Call it in.
VOLSTAGG,Never cared for spies.
VOLSTAGG,Exquisite.
EINHERJAR GUARD,"My liege, the Warriors Three and the Lady Sif have gone missing."
HEIMDALL,"Tell me, Loki, how did you get the Jotuns into Asgard? "
LOKI,"You think the Bifrost is the only way in and out of the Realm? There are secret paths between worlds to which even you with all your gifts are blind. But I have need of them no longer, now that I am King. And I say, for your act of treason, you are relieved of your duties as Gatekeeper. And you are no longer a citizen of Asgard. "
HEIMDALL,Then I need no longer obey you.
LOKI,Ensure my brother does not return.
VOLSTAGG,Found you!
THOR,My friends!
SELVIG,I don't believe it...
DARCY,Who are they?
VOLSTAGG,"Lady Sif and the Warriors Three. Surely you've heard tales of Hogun the Grim, Fandral the Dashing, and I, Volstagg the Svelte?"
VOLSTAGG,"Well, perhaps I've put on a little more muscle since I was here last. "
JANE,That would have been a thousand years ago? Northern Europe?
VOLSTAGG,Exactly! Those lovely herring people. They worshipped us!
THOR,"My friends, I've never been happier to see anyone. But you should not have come. "
FANDRAL,We're here to take you home.
THOR,You know I can't. My father is dead because of me. I must remain in exile.
SIF,Thor... your father still lives.
COULSON,Get somebody from Linguistics out here.
DARCY,Was somebody else coming?
SHIELD AGENT,Is that one of Stark's?
COULSON,I don't think so. But the guy doesn't tell me anything.
COULSON,Hello! You're using unregistered weapons technology. Please identify yourself.
COULSON,Incoming!
THOR,Leave this town now. Get yourself and your friends to safety.
JANE,What about you?
THOR,I must stay and fight.
THOR,"I'm still a warrior, and I will fight by your side. "
VOLSTAGG,You're but a mortal now. You'll get yourself killed!
FANDRAL,"Or one of us, trying to protect you. "
SIF,The best thing you can do is get the mortals to safety and leave the battle to us.
THOR,You're right.
THOR,Help me clear the streets. I'll let none of these people die this day.
LOKI,Father. Welcome to Asgard.
SIF,Keep him distracted.
FANDRAL,"What do you think? ""The Svartalfheim Twist?"" ""Kiss of the Hag?"" ""Face Full of Boot?"""
VOLSTAGG,"""The Flying Mountain."" "
FANDRAL,"Not ""The Flying Mountain!"" It threw out my back for a year last time! "
VOLSTAGG,"Trust me, it'll work."
THOR,"My friends fight bravely, but they won't be able to hold it back much longer."
FANDRAL,Come on!
VOLSTAGG,For Asgaaaaard!!!
JANE,Erik!
SELVIG,Go! Leave me!
THOR,Come on... give me one!
JANE,What are you doing? What is that?
SELVIG,I'm really starting to like him.
THOR,"Go, while you can! "
SIF,But the others...
THOR,You can't help them now. Your job is to survive.
SIF,No! I will die a warrior's death. Stories will be told of this day--
THOR,Live and tell those stories yourself.
THOR,Get him out of here!
FANDRAL,No. We can still fight!
THOR,"But not win. Move Volstagg, or he'll die!"
THOR,"Don't worry, my friends. I have a plan."
THOR,"Brother... for whatever I have done to wrong you, whatever I have done to lead you to do this, I am sorry. But these people have done nothing to you. They are innocents."
THOR,"Take my life, and know I will never return to Asgard."
SELVIG,"Jane, no!"
JANE,Oh. My. God.
COULSON,Donald... I don't think you've been completely honest with me.
DARCY,"So, how can you speak our language? "
VOLSTAGG,"Your language? Ha! Silly girl, you're speaking ours."
THOR,Heimdall! Open the Bifrost!
THOR,He would open it if he could. I fear the worst.
VOLSTAGG,Then we're trapped here forever.
FANDRAL,Then I suppose we'd best start settling into our new lives.
FANDRAL,Are all earth maidens as fair as you?
DARCY,No.
THOR,Heimdall!
VOLSTAGG,"Primitive. Good enough for hunting small game, I suppose."
FANDRAL,"Sorry, my love. These things happen."
THOR,"Know this, son of Coul. You and I, we fight for the same cause -- the protection of this world. From this day forward, count me as your ally. If you return the items you have stolen from Jane Foster. "
COULSON,Not stolen. Borrowed.
COULSON,"You'll get your equipment back. You're going to need it to continue your research... which, after today's events, SHIELD would like to fully sponsor. If that's all right with you."
THOR,"Whatever fate lies before me, you are part of it."
THOR,Get him to the healing room! Leave my brother to me.
LAUFEY,"It's said you can still see and hear what transpires around you, even in this state. I hope it's true, so that you may know your death came by the hand of Laufey."
LOKI,And your death came by the son of Odin.
LOKI,"I swear to you, mother, they will pay for what they've done today. I will end the Jotun threat, now and forever!"
LOKI,And I will make you proud.
FRIGGA,Thor!
LOKI,"Found its way back to you, did it? "
THOR,No thanks to you.
FRIGGA,What?
THOR,Why don't you tell her? How you sent the Destroyer to kill our friends? To kill me?
LOKI,It must have been enforcing Father's last command.
THOR,"You're a talented liar, brother. Always have been. "
LOKI,"It's good to have you back. Now, if you'll excuse me, I need to destroy Jotunheim."
THOR,Jotunheim...
LOKI,"All these years, and no one's ever dared to use it as a weapon."
LOKI,You can't stop it. The Bifrost will build until it rips Jotunheim apart.
THOR,Why have you done this?
LOKI,"To do what Father never could. To destroy their kind forever. When he awakens, he'll see the wisdom of what I've done. "
THOR,He won't! You can't kill an entire race!
LOKI,"What is this newfound love for the Frost Giants? You, who would have killed them all with your bare hands. "
THOR,I've changed.
LOKI,So have I.
LOKI,Fight me.
THOR,Is the throne really worth what you've done? What you would become?
LOKI,I never wanted the throne. I only wanted to be your equal. Now fight me!
THOR,"I will not fight you, brother. "
LOKI,I am not your brother. I never was.
THOR,"Loki, this is madness..."
LOKI,Is it?
LOKI,What happened to you on earth that turned you so soft? Don't tell me it was a woman.
LOKI,It was.
SELVIG,Jane?
JANE,Something's wrong.
LOKI,"If you care so much for the Jotuns, then die with them."
LOKI,Thor! Help me!
LOKI,Please...
LOKIS,I was always more clever than you.
THOR,Yet still not clever enough.
LOKI,"Look at you, the Mighty Thor. With all your strength, what good does it do you now?"
LOKI,Stop! What are you doing?!
LOKI,"If you destroy the Bridge, you'll never see her again!"
THOR,Forgive me.
THOR,No!
ODIN,It is over.
JANE,It's gone.
VOLSTAGG,"...and then, with a mighty bellow, I flew at the great metal beast and laid it low... "
FANDRAL,Is that another way of saying you fell on your huge a--
VOLSTAGG,"As a matter of fact, falling down was a tactic. Lulling the Destroyer into a false sense of security! "
FANDRAL,"Well, I was the one who had to drag your enormous carcass off the battlefield. That makes me the real hero. Doesn't it, Hogun?"
HOGUN,Big stomach. Big mouth.
FANDRAL,"Well, how about that? A smile! I'd say that calls for another drink!"
SIF,My Queen. I am so sorry for your loss.
FRIGGA,"Thank you, Sif."
FRIGGA,How is he?
SIF,He mourns for his brother. And he misses her. The mortal.
FRIGGA,He will need his friends now more than ever.
SIF,I will always be at his side.
ODIN,You'll be a wise King.
THOR,"There will never be a wiser king than you. Or a better father. I have much to learn. I know that now. But some day, perhaps, I will make you proud. "
ODIN,You've already made me proud.
THOR,Can you see her?
HEIMDALL,Yes.
THOR,How is she?
DARCY,Here you go.
JANE,Thanks.
DARCY,He would have come back if he could.
JANE,I know. But if he can't get here on his own...
JANE,...maybe we can help him find his way back.
