character,line
EINHERJAR GUARD,"Forgive me, my liege. I've returned from the Dark World with news."
ODIN,Thor?
EINHERJAR GUARD,"There's no sign of Thor, or the weapon, but..."
ODIN,What?
EINHERJAR GUARD,We found a body.
ODIN,Loki.
JANE FOSTER,Malekith is going to fire the Aether at a spot where all the nine worlds are connected.
ERIK SELVIG,"Amplifying the weapon's impact. With each additional world, the power will increase exponentially. The effect would be universal."
THOR,"Yes, well the alignment is only temporary. He must be in exactly at the right place at the right time."
DARCY LEWIS,"Well, how do we know where that is?"
ERIK SELVIG,"We follow the directions. This has happened before, thousands of years ago, and The Ancients were there to see it.  All the great constructions: the Mayas, the Chinese, the Egyptians, they made use of the gravitational effects of the Convergence. And they left us a map.  Stonehenge. Snowdon, the Great Orme. These are all coordinates taking us...here."
IAN BOOTHBY,Greenwich?
JANE FOSTER,"The walls between worlds will be almost non-existent. Physics is gonna go ballistic. Increase and decrease in gravity, spatial extrusions. The very fabric of reality is gonna be torn apart."
ERIK SELVIG,I better get my pants.
DARCY LEWIS,"Focus, this is important. We have to hammer them in all around the site and then Jane and Erik will activate them from the tower."
IAN BOOTHBY,They're taped together!
DARCY LEWIS,Do you even know what these things do?
IAN BOOTHBY,No.
DARCY LEWIS,"Neither do I.  Come on, come on!"
IAN BOOTHBY,Fine!
DARCY LEWIS,Holy shit!
MALEKITH,"You needn't have come so far, Asgardian! Death would have come to you soon enough."
THOR,Not by your hand!
MALEKITH,Your universe was never meant to be. Your world and your family will be extinguished.
ERIK SELVIG,We're running out of time.
JANE FOSTER,Almost there.
ERIK SELVIG,"Are you sure this is going to work? These devices were made to detect anomalies, not cause them."
JANE FOSTER,"Oh, come on.  Come on, Darcy."
THOR,"You know with all that power, I thought you would hit harder."
IAN BOOTHBY,Done.
ERIK SELVIG,The Convergence will be in full effect in seven minutes.
JANE FOSTER,"That just means we have to keep Malekith busy for eight.  Okay, you might wanna hold on to something."
DARCY LEWIS,That is awesome! How did you do that?
JANE FOSTER,"Well, gravitational fields interact with the weak spot between worlds creating..."
DARCY LEWIS,"Oh, there's a guy with a sword!"
JANE FOSTER,Oops.
ERIK SELVIG,Let's go.
DARCY LEWIS,What the hell just happened?  Move!
JANE FOSTER,What are you all doing? You need to get out of here! Now!
STUDENT,"You're joking, right? That's Thor out there waving his hammer around and everything!"
CONTROL,Confirming ship is hostile.
PILOT,"Confirm, the ship is hostile. You have permission to engage."
CONTROL,Roger. The missile's locked. The missile's on its way.  Missile off target! I repeat...
PILOT,Mayday! I'm losing control. Mayday! Mayday! I'm losing control!
ERIK SELVIG,What are you doing?
JANE FOSTER,My signal's lost connection.
ERIK SELVIG,Jane! Come on!
IAN BOOTHBY,Are you alright?
DARCY LEWIS,You saved my life.
IAN BOOTHBY,"Yeah. Yes, I did."
JANE FOSTER,Darcy?
DARCY LEWIS,Jane!
ERIK SELVIG,Ian?
IAN BOOTHBY,Selvig!
DARCY LEWIS,Meowmeow!
MAN,Mind the gap.
THOR,How do I get to Greenwich?
WOMAN ON TRAIN,"Take this train, three stops."
MAN,Mind the gap.
WOMAN ON TRAIN,Sorry. Sorry.
JANE FOSTER,We're out of time.
ERIK SELVIG,Jane. Jane!
JANE FOSTER,Thor! We're too late.
ERIK SELVIG,The Convergence is at its peak.
THOR,Can those things stop him?
ERIK SELVIG,Not from here.
JANE FOSTER,We can't get close enough.
THOR,I can.   Malekith!
MALEKITH,"Darkness returns, Asgardian. Have you come to witness the end of your universe?"
THOR,I've come to accept your surrender.
MALEKITH,You think you can stop this? The Aether cannot be destroyed.
THOR,But you can.
JANE FOSTER,Thor! No!
ERIK SELVIG,Jane!  Everybody okay?
DARCY LEWIS,"He's gonna come back. Except, you know, last time he was gone for, like, two years."
JANE FOSTER,"Well, it's only been two days, so..."
ERIK SELVIG,Did he say anything before he left?
JANE FOSTER,"Yeah, he had to figure some stuff out with his father. He kind of committed treason... on our way out."
ERIK SELVIG,Oh.
ODIN,You once said there would never be a wiser King than me. You were wrong. The alignment has brought all the realms together. Every one of them saw you offer your life to save them. What can Asgard offer its new King in return?
THOR,"My life. Father, I cannot be King of Asgard. I will protect Asgard and all the realms with my last and every breath, but I cannot do so from that chair. Loki, for all his grave imbalance, understood rule as I know I never will. The brutality, the sacrifice, it changes you. I'd rather be a good man than a great King."
ODIN,"Is this my son I hear, or the woman he loves?"
THOR,"When you speak, do I never hear Mother's voice?  This is not for Jane, Father. She does not know what I came here to say. Now forbid me to see her or say she can rule at my side, it changes nothing."
ODIN,"One son who wanted the throne too much, another who will not take it. Is this my legacy?"
THOR,"Loki died with honor, I shall try to live the same. Is that not legacy enough?"
ODIN,"It belongs to you, if you are worthy of it."
THOR,I shall try to be.
ODIN,"I cannot give you my blessing, nor can I wish you good fortune."
THOR,I know.
ODIN,"If I were proud of the man my son had become, even that I could not say. It would speak only from my heart. Go, my son."
THOR,"Thank you, father."
LOKI,No. Thank you.
COLLECTOR'S ASSISTANT,"I present to you, Taneleer Tivan, The Collector."
THE COLLECTOR,"Woh, Oh. Asgardians, it's an honor."
SIF,You know why we're here.
THE COLLECTOR,"Of course. But if I may ask, why not keep it secure in your own vault?"
VOLSTAGG,The Tesseract is already on Asgard. It's not wise to keep two Infinity Stones so close together.
THE COLLECTOR,That's very wise.  I can assure you it will be absolutely safe in...in my collection.
SIF,See that it is.
THE COLLECTOR,"One down, five to go."
SIF,I've got this completely under control!
THOR,Is that why everything's on fire?
SIF,All yours.
THOR,Hello.  I accept your surrender.
THOR,Anyone else?
LOKI,I really don't see what all the fuss is about…
ODIN,"Do you not truly feel the gravity of your crimes? Wherever you go there is war, ruin and death!"
LOKI,"I went down to Midgard to rule the people of Earth as a benevolent God, just like you."
ODIN,"We are not gods. We're born, we live, we die, just as humans do."
LOKI,Give or take five thousand years.
ODIN,All this because Loki desires a throne...
LOKI,It is my birthright!
ODIN,"Your birthright was to DIE! As a child, cast out on a frozen rock. If I had not taken you in, you would not be here now, to hate me."
LOKI,"If I'm for the axe, then for mercy's sake, just swing it. It's not that I don't like our little talks, it's just... I don't love them."
ODIN,"Frigga is the only reason you're still alive, and you will never see her again. You'll spend the rest of your days in the dungeons."
LOKI,And what of Thor? You'll make that witless oaf King while I rot in chains?
ODIN,"Thor must strive to undo the damage you have done. He will bring order to the Nine Realms, and then, yes, he will be King."
DARCY,"Come on, this is exciting. Look! The intern is excited."
IAN,"Ian, my name's Ian."
DARCY,Do you want the phase meter?
JANE,No.
DARCY,Bring the phase meter. The toaster looking thing.
IAN,Yeah. I know what the phase meter is.
THOR,Jane?
JANE FOSTER,Sorry. I just…needed to make sure you were real. It's been a very strange day.
THOR,I am. Jane—
JANE,Where were you?!
THOR,Where were you? Heimdall could not see you.
JANE,"I was right here where you left me! I was waiting, and then I was crying, and then I went out looking for you. You said you were coming back."
THOR,"I know. I know, but the Bifröst was destroyed. The Nine Realms erupted into chaos. Wars were raging, marauders were pillaging…I had to put an end to the slaughter."
JANE,"As excuses go, it's not…terrible…But I saw you on TV! You were in New York!"
THOR,"Jane, I fought to protect you from the dangers of my world, but I was wrong. I was a fool. I believe that fate brought us together."
MALEKITH,"Look upon my legacy, Algrim. I can barely remember a time before the light."
ALGRIM,Our survival will be your legacy.
MALEKITH,The Asgardians will suffer as we have suffered. I will reclaim the Aether. I will restore our world. And I will put an end to this poisoned universe.
ODIN,She does not belong in Asgard any more than a goat belongs at a banquet!
JANE,Did he just-? Who do you think you are?
ODIN,I am Odin. King of Asgard. Protector of the Nine Realms.
JANE,Oh. Well I'm-
ODIN,"I know very well who you are, Jane Foster."
JANE,You told your dad about me?
FRIGGA,You know full well it was your actions that brought you here.
LOKI,My actions? I was merely giving truth to the lie that I had been fed my entire life…that I was born to be a king.
FRIGGA,A king? A true king admits his faults. What of the lives you took on Earth?
LOKI,A mere handful compared to the number that Odin has taken himself.
FRIGGA,Your father—
LOKI,He's not my father!
FRIGGA,Then am I not your mother?
LOKI,You're not.
FRIGGA,You're always so perceptive about everyone but yourself.
FRIGGA,"Stand down, creature, and you may still survive this."
MALEKITH,"I have survived worse, woman."
FRIGGA,Who are you?
MALEKITH,"I am Malekith...  and I would have what is mine.  You have taken something, child. Give it back.  WITCH! Where is the Aether?!"
FRIGGA,I'll never tell you.
MALEKITH,I believe you.
LOKI,Thor. After all this time and now you come to visit me. Why? Have you come to gloat? To mock?
THOR,"Loki, enough. No more illusions."
LOKI,"Now you see me, brother. Did she suffer?"
THOR,"I did not come here to share our grief. Instead, I offer you the chance of a far richer sacrament."
LOKI,Go on.
THOR,"I know you seek vengeance as much as I do. You help me escape Asgard, and I will grant it to you. Vengeance. And afterward, this cell."
LOKI,You must be truly desperate to come to me for help. What makes you think you can trust me?
THOR,"I don't. Mother did. You should know that when we fought each other in the past, I did so with a glimmer of hope that my brother was still in there somewhere. That hope no longer exists to protect you. You betray me, and I will kill you."
LOKI,Hm. When do we start?
JANE,You're…
LOKI,I'm Loki. You may have heard—
JANE,That was for New York!
LOKI,I like her.
SIF,"Betray him, and I'll kill you."
LOKI,"Good to see you too, Sif."
VOLSTAGG,If you even think about betraying him…
LOKI,"You'll kill me? Evidently, there will be a line."
LOKI,"You know, this is wonderful! This a tremendous idea! Let's steal the biggest, most obvious ship in the universe and escape in that! Flying around the city, smash it into everything in sight so everyone can see us! It's brilliant, Thor! It's truly brilliant-"
FANDRAL,"I see your time in the dungeon has made you no less graceful, Loki!"
LOKI,You lied to me. I'm impressed.
LOKI,"If it were easy, everyone would do it."
THOR,Are you mad?
LOKI,Possibly.
THOR,"You think you alone were loved of Mother? You had her tricks, but I had her trust!"
LOKI,"Trust? Was that her last expression, trust? While you let her die?!"
THOR,What good were you in your cell?
LOKI,Who put me there? Who put me there?!
THOR,You know damn well! You know damn well who!  She wouldn't want us to fight.
LOKI,"Well, she wouldn't exactly be shocked."
THOR,I wish I could trust you.
LOKI,Trust my rage.
THOR,I will tell Father what you did here today.
LOKI,I didn't do it for him.
DARCY,What the hell was that?  Why are you smiling?
DR. ERIK SELVIG,There's nothing more reassuring than realizing that the world is crazier than you are.
MALEKITH,"You needn't have come so far, Asgardian. Death would have come to you soon enough."
THOR,Not by your hand!
MALEKITH,Your universe was never meant to be. Your world and your family will be EXTINGUISHED!
MALEKITH,"Darkness returns, Asgardian. Have you come to witness the end of your universe?"
THOR,I've come to accept your surrender.
MALEKITH,You think you can stop this?! The Aether cannot be destroyed!
THOR,But you can.
ODIN,"One son who wanted the throne too much, and another who will not take it. Is this my legacy?"
THOR,Loki died with honour. I shall try to live the same. Is that not legacy enough?
ODIN,"It belongs to you, if you are worthy of it."
THOR,I shall try to be.
ODIN,"I can not give you my blessing, nor can I wish you good fortune."
THOR,I know.
ODIN,"If I were proud of the man my son has become, even that I could not say, it would speak only from my heart. Go, my son."
THOR,"Thank you, Father."
LOKI,No... thank you.
CARINA,I present to you Taneleer Tivan. The Collector.
THE COLLECTOR,Asgardians! It's an honor.
SIF,You know why we're here.
THE COLLECTOR,"Of course. But if I may ask, why not keep it secure, in your own vault?"
VOLSTAGG,The Tesseract is already on Asgard. It would be unwise to keep two Infinity Stones so close together.
THE COLLECTOR,"That's very wise. I can assure you, it will be absolutely safe here in my collection."
SIF,See that it is.
THE COLLECTOR,One down…five to go.
