character,line
DR. HANK PYM,Do not screw with the regulator. If that regulator is compromised you would go sub-atomic.
SCOTT LANG,What does that mean?
DR. HANK PYM,It means that you would enter a quantum realm.
SCOTT LANG,What does *that* mean?
DR. HANK PYM,"It means that you would enter a reality where all concepts of time and space become irrelevant as you shrink for all eternity. Everything that you know, and love, gone forever."
SCOTT LANG,Cool. Yeah. I’m… if it ain’t broke.
DR. HANK PYM,"You’ve learned about the suit, but you’ve yet to learn about your greatest allies: the ants. Loyal, brave, and your partners on this job."
HOPE VAN DYNE,"Paratrechina longicornis, commonly known as crazy ants, they’re lightning fast and can conduct electricity which makes them useful to fry out enemy electronics."
SCOTT LANG,"Oh, you’re not so crazy.  Hey! You’re cute.  Oh! Aaah!  That was a lot scarier a second ago."
SCOTT LANG,It looks like the Futures lab has its own isolated power supply.
HOPE VAN DYNE,"There’s a security guard posted around the clock, we’ll need you to take him out to deactivate the security systems."
SCOTT LANG,Okay. Who’s next?
HOPE VAN DYNE,Paraponera clavata.
SCOTT LANG,"I know. Bullet ants, right? Number one on the Schmidt pain index.  Hey, guys! Remember me from the bedroom?  Whoa!"
HOPE VAN DYNE,The Yellowjacket pod is hermetically sealed and the only access point is a tube we estimate to be about five millimeters in diameter.
SCOTT LANG,Why do I have a sick feeling in my stomach?
HOPE VAN DYNE,The tube is protected by a laser grid and we can only power that down for fifteen seconds.
DR. HANK PYM,"You’re going to need to signal the crazy ants to blow the servers, retrieve the suit, and exit the vaults, before the backup power comes on."
HOPE VAN DYNE,Camponotus pennsylvanicus.
DR. HANK PYM,Alternatively known as a carpenter ant. Ideal for ground and air transport.
SCOTT LANG,"Wait a minute, I know this guy. I’m going to call him Ant-thony."
DR. HANK PYM,"That’s good. That’s very good, because this time you’re really going to have to learn how to control him.  Tell them to put the sugar in the teacup."
SCOTT LANG,"Oh, you okay, d…"
HOPE VAN DYNE,Hank wants you outside for target practice.
DR. HANK PYM,The suit has no weapons so I made you these discs. Red shrinks. Blue enlarges.
HOPE VAN DYNE,Solenopsis mandibularis.
DR. HANK PYM,"Known for their bite, the fire ants have evolved into remarkable architects. They are handy to get you in and out of difficult places."
DR. HANK PYM,"You can do it Scott, come on."
SCOTT LANG,They’re not listening to me.
HOPE VAN DYNE,"You have to commit, you have to mean it. No shortcuts, no lies."
DR. HANK PYM,"Throwing insults into the mix will not do anyone any good, Hope."
HOPE VAN DYNE,We don’t have time for coddling.
DR. HANK PYM,Our focus should be on helping Scott!
HOPE VAN DYNE,Really? Is that where our focus should be?
DR. HANK PYM,Hope!
HOPE VAN DYNE,I don’t know why I came to you in the first place.
DR. HANK PYM,We can’t do this without her.
HOPE VAN DYNE,"Oh, God."
SCOTT LANG,"You gotta lock your doors. I mean, really. There’s some weird folks in this neighborhood."
HOPE VAN DYNE,Do you think this is a joke? Do you have any idea what he’s asking you to risk? You have a daughter.
SCOTT LANG,I’m doing this for her.
HOPE VAN DYNE,You know when my mother died I didn’t see him for two weeks?
SCOTT LANG,He was in grief.
HOPE VAN DYNE,"Yeah, so was I, and I was seven. And he never came back, not in any way that counted. He just sent me off to boarding school. You know, I thought, with all that’s at stake, just maybe we might have a chance at making peace. But even now he still wants to shut me out."
SCOTT LANG,He doesn’t want to shut you out. He trusts you.
HOPE VAN DYNE,Then why are you here?
SCOTT LANG,"It proves that he loves you. Hope. Look at me. I’m expendable, that’s why I’m here. You must’ve realized that by now. I mean, that’s why I’m in the suit and you’re not. He’d rather lose than fight than lose you. Anyway…"
HOPE VAN DYNE,"You know, I didn’t know you had a… a daughter when I called the cops on you. What’s her name?"
SCOTT LANG,Cassie.
HOPE VAN DYNE,"It’s a pretty name. You have to clear your mind, Scott. You have to make your thoughts precise, that’s how it works. Think about Cassie, about how badly you want to see her, and use that to focus.  Open your eyes and just think about what you want the ants to do.  That’s good."
DR. HANK PYM,"Your mother convinced me to let her join me on my missions. They called her the Wasp. She was born to it. And there’s not a day that goes by that I don’t regret having said yes. It was 1987, separatists had hijacked a Soviet missile silo in Kursk and launched an ICBM at the United States. The only way to the internal mechanics was through solid titanium."
DR. HANK PYM,"I knew I had to shrink between the molecules to disarm the missile, but my regulator had sustained too much damage. Your mother, she didn’t hesitate."
DR. HANK PYM,Janet! No!
DR. HANK PYM,She turned off her regulator and went sub-atomic to deactivate the bomb. She was gone. Your mom died a hero. And I spent the next ten years trying to learn all I could about the quantum realm.
HOPE VAN DYNE,You were trying to bring her back.
DR. HANK PYM,But all I learned was we know nothing.
HOPE VAN DYNE,It’s not your fault. She made her choice. But why didn’t you tell me this sooner?
DR. HANK PYM,I was trying to protect you. I lost your mother. I didn’t mean to lose you too.
HOPE VAN DYNE,I’m sorry.
SCOTT LANG,"This is awesome. It’s awesome, you know? You guys are breaking down walls, you’re healing. It’s important.  I ruined the moment didn’t I?"
DR. HANK PYM,"Yes, you did, yes."
SCOTT LANG,I’m gonna make some tea.
SCOTT LANG,Nailed it!
SCOTT LANG,"That’s a good boy, Ant-thony."
SCOTT LANG,The final phase of your training will be a stealth incursion.
SCOTT LANG,It’s freezing! You couldn’t make a suit with a flannel lining?
DR. HANK PYM,"We must retrieve this prototype of a signal decoy, it’s a device that I invented from my SHIELD days."
HOPE VAN DYNE,We need it to counteract the transmission blockers that Cross installed in the Futures vault.
DR. HANK PYM,It’s currently collecting dust in one of Howard Stark’s old storage facilities in upstate New York. Should be a piece of cake.
SCOTT LANG,"You’re over the target area. Disengage, now, Scott."
SCOTT LANG,"Squadron A, go. B, go. C, go. Alright, Ant-thony, please don’t drop me this time.  Ah, it feels like a big leap from sugar cubes to this."
DR. HANK PYM,Stay calm.
SCOTT LANG,"Uh, guys, we might have a problem. Hank, didn’t you say this was some old warehouse?  It’s not!  You son of a bitch!"
HOPE VAN DYNE,"Scott, get out of there."
DR. HANK PYM,Abort! Abort now.
SCOTT LANG,"No, it’s okay. It doesn’t look like anyone’s home. Ant-thony, get me to the roof."
DR. HANK PYM,He’s gonna lose the suit.
HOPE VAN DYNE,He’s gonna lose his life.
SCOTT LANG,Alright I’m on the roof of the target building.
HOPE VAN DYNE,"Somebody’s home, Scott."
NATASHA ROMANOFF,"What’s going on down there, Sam?"
SCOTT LANG,It’s the Falcon!
SAM WILSON,I had a sensor trip but I’m not seeing anything. Wait a second.
DR. HANK PYM,"Abort, Scott! Abort now."
SCOTT LANG,"It’s okay, he can’t see me."
SAM WILSON,I can see you.
SCOTT LANG,He can see me.  Hi. I’m Scott.
HOPE VAN DYNE,Did he just say “Hi I’m Scott?”
SAM WILSON,What are you doing here?
SCOTT LANG,"First off, I’m a big fan."
SAM WILSON,Appreciate it. So who the hell are you?
SCOTT LANG,I’m Ant-Man.  Ant-Man?
SCOTT LANG,"What, you haven’t heard of me? No, you wouldn’t have heard of me."
SAM WILSON,You want to tell me what you want?
SCOTT LANG,"I was hoping I could grab a piece of technology just for a few days, and then return it. I need it to save the world. You know how that is."
SAM WILSON,I know exactly how that is.  Located the breach. Bringing him in.
SCOTT LANG,Sorry about this!
DR. HANK PYM,What the hell are you doing?
SAM WILSON,Breach is an adult male who has some sort of shrinking tech.
SCOT LANG,Sorry. Sorry about this. Sorry
SAM WILSON,That’s enough!
SCOTT LANG,"Ant-thony, a little help."
DR. HANK PYM,I’ve lost visual!
SAM WILSON,He’s inside my pack.
SCOTT LANG,Sorry. You seem like a really great guy.
SAM WILSON,It’s really important to me that Cap never finds out about this.
DR. HANK PYM,That was completely irresponsible and dangerous! You jeopardized everything!
HOPE VAN DYNE,You got it.
DR. HANK PYM,Well done.
SCOTT LANG,"Wait a minute. Did you just compliment me? He did, didn’t he?"
HOPE VAN DYNE,Kind of sounded like he did.
DR. HANK PYM,"I was good, wasn’t I?"
SCOTT LANG,"Hey, how about the fact that I fought an Avenger, and didn’t die?"
DR. HANK PYM,Now let’s not dwell on the past. We gotta finish our planning.
HOPE VAN DYNE,Don’t mind him. You did good.
DR. HANK PYM,Darren. How the hell did you get in here?
DARREN CROSS,"You left the front door open, Hank. It’s official. You’re old."
HOPE VAN DYNE,The plans! He will kill him.
DR. HANK PYM,Well to what do I owe this pleasure?
DARREN CROSS,I have good news.
DR. HANK PYM,Really? What’s that?
DARREN CROSS,"Pym Tech, the company you created, is about to become one of the most profitable operations in the world. We’re anticipating fifteen billion in sales tomorrow alone.  You’re welcome. I know this is odd, but I’d like you to be there. This is my moment, I want you to see it."
DR. HANK PYM,"Sure, Darren. Yeah, sure. I’ll be there."
DARREN CROSS,What did you see in me?
DR. HANK PYM,I don’t know what you mean.
DARREN CROSS,"All those years ago, you picked me. What did you see?"
DR. HANK PYM,I saw myself.
DARREN CROSS,Then why did you push me away?
DR. HANK PYM,Because I saw too much of myself.
HOPE VAN DYNE,"He knows, he’s baiting you! We have to call it off."
DR. HANK PYM,We’re all taking risks.
HOPE VAN DYNE,What if he saw me here?
DR. HANK PYM,He didn’t. There’s no way.
HOPE VAN DYNE,"How do you know that?  Darren, hi."
DARREN CROSS,"Hope, where are you right now?"
HOPE VAN DYNE,"I’m at home, why?"
DARREN CROSS,I just saw Hank. I still get nothing but contempt from him.
HOPE VAN DYNE,"Don’t let him rile you up, he’s just… he’s just a senile old man."
DARREN CROSS,"We need to start everyone working around the clock, get the assembly line up and running. And I’m tripling security. Full sensors at all entrances, and exterior air vents fitted with steel micro mesh."
HOPE VAN DYNE,Great. Good idea.
DARREN CROSS,"Thank you, Hope. I’m so lucky to have you on my team."
HOPE VAN DYNE,"He’s tripling security, he’s lost his mind, and he’s on to you."
DR. HANK PYM,But he is not on to you.
HOPE VAN DYNE,He’s adding full body scanners to all entrances and closing exterior vents. How are we gonna get Scott inside?
SCOTT LANG,"The water main. You can’t add security to a water main. The pressure is too strong, but if we can decrease it, that’s how I get in."
HOPE VAN DYNE,"Somebody would have to reach the building’s control center to change the water pressure. I mean, Hank and I will be beside Cross, how are we supposed to do that?"
SCOTT LANG,"So we expand our team. What do we need? A fake security guard on the inside to depressurize the water system, somebody else to hack into the power supply and kill the laser grid, and a getaway guy."
DR. HANK PYM,"No, no. No, no, no. Not those three wombats. No way."
LUIS,"Thank you for the coffee ma’am. It’s not too often that you rob a place, and then get welcomed back. Because we just robbed you!"
HOPE VAN DYNE,"You know that he was arrested for stealing a smoothie machine, right?"
LUIS,Two smoothie machines.
HOPE VAN DYNE,Are you sure they can handle this?
LUIS,"Oh we can handle it, we’re professionals."
DR. HANK PYM,You’ll forgive us if we’re not instilled with confidence.
DAVE,"Wait, everybody. Just kick back and relax a little bit, man. we know our business. We broke into this spooky-ass house, didn’t we?"
DR. HANK PYM,I let you.
DAVE,"Well, one could say that I let you let me."
SCOTT LANG,"Look, it’s okay. They can handle this."
LUIS,"Yeah, we can handle it."
SCOTT LANG,You got their credentials?
HOPE VAN DYNE,He’s in the system.
LUIS,I’m in the system?
DAVE,The system.
LUIS,The system?
DR. HANK PYM,Yeah. We’re doomed.
SCOTT LANG,"Alright, there’s something you guys need to see."
LUIS,"Damn! Whoa! That’s so cool, bro!"
SCOTT LANG,"Now look, this is gonna get weird, alright? It’s pretty freaky but it’s safe. There’s no reason to be scared."
LUIS,"Aw, no, no. Daddy don’t get scared."
SCOTT LANG,Really?
LUIS,Yeah.
SCOTT LANG,Good.
LUIS,Oh!
KURT,This is the work of the gypsies.
DAVE,That’s… that’s… that’s witchcraft.
LUIS,"Oh, that’s amazing. That’s like some David Copperfield shit."
DAVE,That’s some kind of wizardry.
KURT,Sorcery!
LUIS,Ahh! Ahh! AAAAAAAAAAAHHHHHHH!  Get off! Get off! Ahh!
SCOTT LANG,I thought daddy didn’t get scared?
HOPE VAN DYNE,I gave them each half a Xanax and Hank explained the science of the suit to them. Fell right asleep.
SCOTT LANG,"Hey, look. I want to thank you for…"
HOPE VAN DYNE,"No, please don’t. We’re all doing this for reasons much bigger than any one of us. I’m just glad that you might have a slight chance of maybe pulling this off."
SCOTT LANG,"Hey. Thank you, you know, for that pep talk."
HOPE VAN DYNE,"You know, the honest truth is I actually went from despising you to almost liking you."
SCOTT LANG,You really should write poetry.
HOPE VAN DYNE,"Get some sleep, Scott."
,
SCOTT LANG,"Alright, just so we’re clear, everyone here knows their role, right? Dave?"
DAVE,Wheels on the ground.
SCOTT LANG,Kurt?
KURT,Eyes in the sky.
SCOTT LANG,Luis?
LUIS,"Aw, man, you know it. You know what, I get to wear a uniform, that’s what’s up."
SCOTT LANG,Luis.
LUIS,"I’m sorry, I mean, I’m good, I’m good. I’m just excited, and plus you’re girlfriend’s really hot, so you know that makes me nervous too.  And you are very beautiful, ma’am."
DR. HANK PYM,"Oh, my lord."
SCOTT LANG,She’s not my…
LUIS,"Hey, you know what? I was thinking of a tactic, like when I go undercover, like a whistling, you know I’m saying? To like, blend in."
SCOTT LANG,"No, don’t whistle. No whistling. It’s not the Andy Griffith Show. No whistling."
KURT,We’re set.
SCOTT LANG,Wish me luck.
KURT,Utility is online.
ALPHA GUARD,Hey. What are you doing?
LUIS,"Uh, boss-man said to secure the area. So, I’m securing."
ALPHA GUARD,I’m the boss.
LUIS,Oh.
ALPHA GUARD,Utilities work room three…
KURT,Water level is dropping.
KURT,Coming up on extraction pipe.
SCOTT LANG,"I see it!  Alright, come on. I gotta get up there. That’s it, that’s it, guys, yeah!  That’s it, yeah. Yes! You got it! You got it, come on!  Alright, let’s fly Ant-thony."
KURT,The Ant-Man is in the building.
DAVE,Phshh. Got a Crown Vic right outside over there.
KURT,This is problem?
DAVE,"Considering the Crown Vic’s the most commonly used car for under-cover cops, man. Yes, this is a problem."
PAXTON,That’s Pym.
KURT,"Oh, no."
SCOTT LANG,I’m employing the bullet ants. Hapanera-clamda-mana-merna. I don’t remember what it’s called but I feel bad for this guy.
LUIS,"See, that’s what I’m talkin’ bout. That’s what I call it, an unfortunate casualty, in a very serious operation, you know?"
KURT,"Signal decoy in place. Mean pretty lady did good, Scott."
DAVE,Looks like Pym’s getting arrested.
KURT,"Scott, we have problem."
SCOTT LANG,Problem? What’s the problem?
KURT,"Dave! Dave, that’s not part of plan!"
DR. HANK PYM,"Listen to me, if I don’t get into this building people will die."
GALE,That’s awfully dramatic.
PAXTON,Are you kidding me?!
KURT,Problem solved.
DARREN CROSS,Well. How do I look?  There he is. Just in time. Come on.
COMPUTER,Twelve point verification.
DR. HANK PYM,"Little over the top, don’t you think, Darren?"
COMPUTER,Confirming authorization.
DARREN CROSS,"No, you can never be too safe."
COMPUTER,Access granted.
DR. HANK PYM,"I gotta hand it to you, Darren, you really did it."
DARREN CROSS,"And you only know the half of it, Hank."
SCOTT LANG,"Arriving at second position. Alright, top speed, Ant-thony! Let’s go.  Proceeding to command position.  I’ll be right back, Ant-thony. Alright, guys, I’m in position. I’m going to signal the ants."
PAXTON,"No, no, no, no!"
DAVE,Did you see that?
SCOTT LANG,"Assume formation. Alright you cute little crazies, let’s fry these servers.  Let’s go get ‘em, buddy!"
KURT,Servers are fried. Data backup completely erased.
SCOTT LANG,Headed to the particle chamber.
MITCHELL CARSON,"Hello, Dr. Cross. My associates agree to your terms."
DARREN CROSS,"Wonderful.  They’re not what they were, they’re doing some interesting work. And I’m enjoying myself. You tried to hide your technology from me, and now it’s gonna blow up in your face.  Wow. Wow! I mean, I saw the punch coming a mile away but I just figured it’d be all pathetic and weak."
DR. HANK PYM,Well you figured wrong.
PAXTON,I know this van.  Anybody home?
DAVE,Shh.
KURT,Shh.
DAVE,Shh!
KURT,Shh!
SCOTT LANG,"Alright, guys, I’m here. Setting the charges.  Great job, guys. I’ll take it from here.  Good boy, Ant-thony. Final position.  Guys, how we lookin’ on that laser grid?"
KURT,Almost!
DAVE,"No, you’re not."
KURT,I’m getting close!
DAVE,"No, you’re not."
PAXTON,San Francisco PD! Man in the van! I know you’re in there!
DAVE,Make it go faster.
KURT,"Dude, seriously!"
SCOTT LANG,"Ready to jump. Do you read, Kurt?"
KURT,It’s so close.
PAXTON,Freeze!
DAVE,"Okay, wait a minute, wait a minute! there was a black guy that looked exactly like me who attacked us and put us in the back of this disgusting van."
PAXTON,Get out.
DAVE,Take it easy!
KURT,Go! Go now!  Wait!
SCOTT LANG,What? What do you mean wait?  What? What?
DARREN CROSS,"Hi, little guy.  I always suspected you had a suit stored away somewhere, which begs the question, who is the new Ant-Man? Who is the man that my beloved mentor trusted even more than me?  Scott Lang. The martyr, who took on the system and paid the price, losing his family and his only daughter in the process. Exactly your kind of guy, Hank. He escapes his jail cell without leaving any clue as to how, and then, he disappears magically, despite having no money to his name, and now he brings me the Ant-Man suit, the only thing that can rival my creation."
DR. HANK PYM,"Darren, don’t do this. If you sell to these men, it’s going to be chaos."
DARREN CROSS,"I already have, and for twice the price, thanks to you. It’s not easy to successfully infiltrate an Avengers facility. Thankfully, word travels fast. Oh, I’ll sell them the Yellowjacket, but I’m keeping the particle to myself. They don’t run on diesel. If you want the fuel you’ll have to come to me. What do you call the only man who can arm the most powerful weapon in the world?"
DR. HANK PYM,The most powerful man in the world.
DARREN CROSS,You proud of me yet?
DR. HANK PYM,"You can stop this, Darren. It’s not too late."
DARREN CROSS,It’s been too late for a long time now.
HOPE VAN DYNE,"Darren, what are you doing?"
DARREN CROSS,He wasn’t any more capable of caring for you than he was for me.
HOPE VAN DYNE,"This is not who you are, it’s the particles altering your brain chemistry."
DARREN CROSS,"Wait. Wait, wait, wait, wait. You’re right, I have to be the one to do it."
MITCHELL CARSON,Here we go.
HOPE VAN DYNE,Drop your gun.
DARREN CROSS,"You know I came to the house the other night to kill him, but you were there."
HOPE VAN DYNE,You’re sick and I can help you just put the gun down.
DARREN CROSS,"I wasn’t ready to kill you then, but I think I am now!"
HOPE VAN DYNE,"Drop your gun, now!"
DARREN CROSS,"You picked the wrong side, Hope."
HOPE VAN DYNE,Dad!
SCOTT LANG,"Hank. No, no. Hank. Hank. Listen, you’re gonna be okay. Alright? You’re gonna be just fine."
DARREN CROSS,Take the suit off or I’ll blow your brains out and peel it off!
PAXTON,"We got a 10-33 at Pym Tech, request immediate backup."
DAVE,"Go, go, go!"
HOPE VAN DYNE,"Dad, can you move?"
DR. HANK PYM,Yes.
SCOTT LANG,We need to get him out of here.
HOPE VAN DYNE,Go get that suit.
LUIS,"Hey, Scotty. Hey, did I save your life? Scotty? Scotty?"
SCOTT LANG,"Thank you, Luis."
LUIS,"Hey, are we the good guys?"
SCOTT LANG,Yeah.
LUIS,"We’re the good guys, right?"
SCOTT LANG,"Yeah, we’re the good guys."
LUIS,"Feels kind of weird, you know?"
SCOTT LANG,"Yeah, but we’re not done yet. Get out of here before this place blows."
LUIS,"Oh, dammit! That guy.  Hey! We’re getting out of here!"
HOPE VAN DYNE,The charges are set. We’ve got to find a way out of here and fast.
DR. HANK PYM,"Don’t worry. I’m not gonna die, and neither are you.  It’s not a keychain."
PAXTON,All the chaos in here! Multiple shots fired.  And there’s a tank.
LUIS,A little help.  I got him.
HOPE VAN DYNE,We need a doctor!
DARREN CROSS,Let’s go!
SCOTT LANG,Ant-thony!
DARREN CROSS,Go!
SCOTT LANG,You’re gonna regret that.
PAXTON,Wait a minute! Get out of that van!
LUIS,What?
PAXTON,Get out of that van!
LUIS,"It’s too loud there’s a tank, I can’t hear you!"
PAXTON,Hey! Hey!
DARREN CROSS,Did you think you could stop the future with a heist?
SCOTT LANG,It was never just a heist!  Put the gun down!
,
DARREN CROSS,I’m gonna disintegrate you!
CELL PHONE,Playing “Disintegration” by The Cure. ]
,
POOL BBQ DAD,Call 911!
SCOTT LANG,It’s okay.
GALE,Police! Put your hands up!
PAXTON,Get ‘em up!  Scott?
SCOTT LANG,"Paxton, you have to listen to me-"
,
PAXTON,"I’m taking you back, to prison."
SCOTT LANG,"There’s something in that backyard that needs to be destroyed. In the bug zapper, it…"
PAXTON,You need to desist right now! Your delusions are out of hand!
POLICE RADIO,All units we have a 236 in progress at 840 Winter Street.
SCOTT LANG,It’s Cassie!
DARREN CROSS,Don’t be scared.
PAXTON,"Maggie, what’s going on?"
MAGGIE LANG,He’s got Cassie!
PAXTON,Who’s got Cassie?
MAGGIE LANG,"That thing, that thing! I don’t know what it… !"
CASSIE LANG,Are you a monster?
DARREN CROSS,Do I look like a monster?
CASSIE LANG,I want my daddy!
DARREN CROSS,I want your daddy too.  There you are.
CASSIE LANG,"Daddy, is that you?"
SCOTT LANG,"Hi, Peanut.  Why don’t you pick on someone your own size?"
DARREN CROSS,"Now where did you go, little guy?  There you are."
SCOTT LANG,Not just me.  Get him! Go! Go!
LUIS,"Scotty needs us, you know what I’m sayin’? Ain’t nothin’ gonna stop us.  Back it up. Back it up slow."
DAVE,Yeah.
LUIS,Just back it up.
DAVE,"Yep, yep."
LUIS,Back it up.
DAVE,Okay.
LUIS,"All we gonna do is, we ju… we just back it up."
DAVE,Okay. That’s it.
LUIS,Back it up.
DAVE,That’s right.
LUIS,Back it up.
DAVE,Yep.
LUIS,"Okay, now-now-now. Just back it up."
DARREN CROSS,"You insult me, Scott. Your very existence is insulting to me.  You know it would be much easier to hit you if you were bigger!"
SCOTT LANG,"Yeah, I agree."
PAXTON,Cassie!
DARREN CROSS,I’m gonna show you just how insignificant you are.
PAXTON,"Cassie, I’m coming!"
GALE,That’s a messed-up looking dog.
DARREN CROSS,I’m going to destroy everything you love!
PAXTON,Freeze! S.F.P.D.!
SCOTT LANG,I can’t break through!
DARREN CROSS,"It’s titanium, you idiot!"
SCOTT LANG,Get her out of here!
PAXTON,Come on.
DARREN CROSS,"Sorry, sweetheart. You have to help daddy pay for his mistakes."
PAXTON,"You stay behind me, okay?"
CASSIE LANG,Okay.
PAXTON,Behind me.
SCOTT LANG,"I’m gonna have to shrink between the molecules to get in there.  Get away from us! Daddy, help!  I love you, Cassie."
CASSIE LANG,"Daddy, where are you?"
DR. HANK PYM,Go sub-atomic… go sub-atomic…
SCOTT LANG,"Oh, no."
DR. HANK PYM,"You would enter a reality where all concepts of time and space become irrelevant. And as you shrink for all eternity, everything that you know and love gone forever."
CASSIE LANG,Daddy! Where are you? Daddy!
SCOTT LANG,Cassie.
CASSIE LANG,"Come on, daddy."
DR. HANK PYM,Do not mess with the regulator.  I love you so much.
SCOTT LANG,"I love you too, so much."
PAXTON,There’s a big hole in the roof.
SCOTT LANG,Sorry.
GALE,Is she alright?
PAXTON,She’s fine.
CASSIE LANG,Mommy.
PAXTON,"She’s fine, she’s fine."
DR. HANK PYM,"Scott, please. You don’t remember anything?"
SCOTT LANG,"Hank, I… I don’t."
DR. HANK PYM,"There must be something else. Well I suppose the human mind just can’t comprehend the experience, but you made it. You went in and you got out, that’s amazing."
HOPE VAN DYNE,"Scott, I’ll walk you out."
SCOTT LANG,Get some rest.
DR. HANK PYM,Is it possible?  When did this happen?
HOPE VAN DYNE,Nothing’s happening.
SCOTT LANG,"Whoa, hold on. Something’s kind of happening."
DR. HANK PYM,Well if that’s the case… shoot me again.
SCOTT LANG,"Yeah, I don’t know what you’re doing grabbing me and kissing me like that. I was a little surprised myself. I have to get somewhere. I’ll see you later, Hank. Really, Hope."
DR. HANK PYM,Scott.
SCOTT LANG,Yeah?
DR. HANK PYM,You’re full of shit.
SCOTT LANG,"Oh, yeah."
PAXTON,"Well, Scott I met with my Captain today, he wanted a report of the night that you got out of jail. Something happened with the cameras, circuits got fried, and… But I told him you were processed correctly."
SCOTT LANG,Really?
PAXTON,"Well, yeah. Can’t be sending Cassie’s dad back to jail on a technical glitch, right?"
SCOTT LANG,"Thank you, Paxton. I’m blown away. Thank you for everything you do for Cassie."
PAXTON,"Oh, well, that’s my pleasure. But no, no, this one, I… I did it for you."
SCOTT LANG,This is awkward.
PAXTON,Yeah.
CASSIE LANG,Yeah.
SCOTT LANG,I mean what do we even talk about after all of that?
CASSIE LANG,"Oh, I know."
SCOTT LANG,What?
CASSIE LANG,I did my first cartwheel today.
SCOTT LANG,What?
MAGGIE LANG,"Yeah. She has been practicing all week, but today was the magic day."
PAXTON,I recorded it on my phone here.
SCOTT LANG,"No, that can’t be Cassie. That’s not you."
MAGGIE LANG,"Yeah, it is."
CASSIE LANG,Yeah it is.
SCOTT LANG,"This is a professional gymnast, there’s no way that’s you."
PAXTON,"Yeah, that’s her."
CASSIE LANG,"Good, boy."
SCOTT LANG,"Sweetie, that’s pretty amazing, Peanut.  Sorry. It’s work.  Yeah?"
SCOTT LANG,"Alright, here’s the deal. Just give me the facts."
LUIS,"Just the facts, only the facts."
SCOTT LANG,"Breathe, focus, keep it simple."
LUIS,"No, no, no, no doubt, no doubt. Okay, so I’m at this art museum with my cousin Ignacio, right? And there was this, like, abstract expressionism exhibit, but you know me, I’m more like a Neo-Cubist kind of guy, right? But there was this one Rothko that was sublime, bro. Oh, my God…"
SCOTT LANG,Luis.
LUIS,"Okay. Sorry, sorry. I’m ju… you know, uh, I just get excited and stuff. But anyway, anyway. When Ignacio tells me: “Yoh, I met this crazy fine writer chick at this spot last night. Like, fine, fine, crazy stupid fine.” And he goes up to the bartender and goes: “Look at the girl I’m with? You know what I’m sayin’? She’s crazy stupid fine, right?”  And the bartender’s all like: “Yeah, crazy stupid fine.” So this writer chick tells Ignacio: “Yoh, I’m like a boss in the world of guerrilla journalism, and I got mad connects with the peeps behind the curtains. You know what I’m sayin’?” Ignacio’s like: “For real? And she’s like: Yeah. You know what, I can’t tell you who my contact is, because he works with the Avengers.”"
SCOTT LANG,"Oh, no."
LUIS,"Yeah, and this dude sounds like a bad-ass, man. Like he comes up to her and says…  “Yoh, I’m looking for this dude who’s no one seen, who’s flashing this fresh tack, who’s got, like, bomb moves, right? Who you got? She’s like: “Well, we got everything nowadays, we got a guy who jumps, we got a guy who swings, we got a guy who crawls up the walls. You gotta be more specific.” And he’s like: “I’m looking for a guy who shrinks.” And I’m like: “Damn!”  I got all nervous cause I keep mad secrets for you, bro. So I asked Ignacio: “Did bad-ass tell the stupid fine writer chick to tell you to tell me because I’m tight with that man, that he’s looking for him?”"
SCOTT LANG,And? What’d he say?
LUIS,He said yes.
DR. HANK PYM,"There’s something I want to show you. I realized you can’t destroy power, all you can do is to make sure that it’s in the right hands.  This is an advanced prototype that your mother and I worked on together. She never got to use it, but now I realize that we were… we were working on it for you.  Maybe it’s time we finished it."
HOPE VAN DYNE,It’s about damn time.
SAM WILSON,"Hey, Cap!  This would have been a lot easier a week ago."
STEVE ROGERS,If we call Tony…
SAM WILSON,He won’t believe us.
STEVE ROGERS,Even if he did…
SAM WILSON,Who knows if the accords will let him help?
STEVE ROGERS,We’re on our own.
SAM WILSON,Maybe not. I know a guy.
