character,line
TONY STARK,I don't wanna hear it.
PETER PARKER,But it was such a long way down and I just thought about you on the way...
TONY STARK,And now I gotta hear it.
PETER PARKER,"...And I kinda stuck to the side of the ship. And this suit is ridiculously intuitive, by the way. So if anything, it's kinda your fault that I'm here."
TONY STARK,What did you just say?
PETER PARKER,I take that back. And now I'm here in space.
TONY STARK,Yeah.  Right where I don't want you to be. This isn't Coney Island. This isn't a field trip. It's a one-way ticket. You hear me? Don't pretend like you thought this through. You could not have possibly thought this through.
PETER PARKER,No. I did think this through.
TONY STARK,You could not have possibly thought this through.
PETER PARKER,"It's just .. you can't be a friendly neighborhood Spider-Man if there's no neighborhood.  Okay. That didn't really make any sense, but you know what I'm trying to say."
TONY STARK,Come on. We got a situation.  See him down there? He's in trouble. What's your plan? Go.
PETER PARKER,"Um. Okay, okay... uh...  Okay. Did you ever see this really old movie, Aliens?"
EBONY MAW,Painful aren't they? They were originally designed for microsurgery. And any one of them...
EBONY MAW,...Could end your friend's life in an instant.
TONY STARK,"I gotta tell you, he's not really my friend. Saving his life is more a professional courtesy."
EBONY MAW,You've saved nothing. Your powers are inconsequential compared to mine.
TONY STARK,"Yeah, but the kid's seen more movies."
PETER PARKER,Yes! Wait what are those?!
PETER PARKER,"Hey, we haven't officially met.  Cool."
STEPHEN STRANGE,We've gotta turn this ship around.
TONY STARK,Yeah. Now he wants to run. Great plan.
STEPHEN STRANGE,"No, I want to protect the stone."
TONY STARK,"And I want you to thank me now. Go ahead, I'm listening."
STEPHEN STRANGE,For what? Nearly blasting me into space?
TONY STARK,Who just saved your magical ass? Me.
STEPHEN STRANGE,I seriously don't know how you fit your head into that helmet.
TONY STARK,Admit it. You should have ducked out when I told you to. I tried to bench you. You refused.
STEPHEN STRANGE,"Unlike everyone else in your life, I don't work for you."
TONY STARK,"And due to that fact, we're now in a flying doughnut billions of miles away from Earth with no backup."
PETER PARKER,I'm backup.
TONY STARK,No. You're a stowaway.  The adults are talking.
STEPHEN STRANGE,"I'm sorry, I'm confused as to the relationship here. Wh-- what is he, your ward?"
PETER PARKER,"No. I'm Peter, by the way."
STEPHEN STRANGE,Dr. Strange.
PETER PARKER,"Oh, we're using our made-up names. Um... I'm Spider-Man, then."
TONY STARK,This ship is self-correcting its course. Thing's on autopilot.
STEPHEN STRANGE,Can we control it? Fly us home?  Stark?
TONY STARK,Yeah?
STEPHEN STRANGE,Can you get us home?
TONY STARK,Yeah I heard you. I'm thinking... I'm not so sure we should.
STEPHEN STRANGE,Under no circumstance can we bring the Time Stone to Thanos. I don't think you quite understand what's at stake here.
TONY STARK,"No. It's you who doesn't understand, that Thanos has been inside my head for six years since he sent an army to New York and now he's back! And I don't know what to do. So I'm not so sure if it's a better plan to fight him on our turf or his but you saw what they did, what they can do. At least on his turf, he's not expecting it. So I say we take the fight to him. Doctor. Do you concur?"
STEPHEN STRANGE,"Alright, Stark. We go to him. But you have to understand... if it comes to saving you or the kid or the Time Stone... I will not hesitate to let either of you die. I can't, because the fate of the universe depends on it."
TONY STARK,"Nice. Good. Moral compass. We're straight.  Alright, kid. You're an Avenger now."
THANOS,I thought you might be hungry.
GAMORA,I always hated that chair.
THANOS,So I've been told. Even so. I'd hoped you'd sit on it one day.
GAMORA,I hated this room. This ship. I hated my life.
THANOS,You told me that too.  Every day. For almost twenty years.
GAMORA,I was a child when you took me.
THANOS,I saved you.
GAMORA,No. No. We were happy on my home planet.
THANOS,"Going to bed hungry, scrounging for scraps. Your planet was on the brink of collapse. I'm the one who stopped that. Do you know what's happened since then? The children born have known nothing but full bellies and clear skies. It's a paradise."
GAMORA,Because you murdered half the planet.
THANOS,A small price to pay for salvation.
GAMORA,You're insane.
THANOS,"Little one, it's a simple calculus. This universe is finite, its resources finite. If life is left unchecked, life will cease to exist. It needs correction."
GAMORA,You don't know that!
THANOS,"I'm the only one who knows that. At least, I'm the only one with the will to act on it.  For a time... you had that same will... as you fought by my side. Daughter."
GAMORA,I'm not your daughter. Everything I hate about myself you taught me.
THANOS,"And in doing so, made you the fiercest woman in the galaxy. That's why I trusted you to find the Soul Stone."
GAMORA,I'm sorry I disappointed you.
THANOS,I am disappointed. But not because you didn't find it.  But because you did.  And you lied.
GAMORA,Nebula.
GAMORA,Don't do this.
THANOS,"Some time ago, your sister snuck aboard this ship to kill me."
GAMORA,Please don't do this.
THANOS,And very nearly succeeded. So I brought her here. To talk.
GAMORA,Stop. Stop it.  I swear to you on my life. I never found the Soul Stone.
MEMORY NEBULA,"You know what he's about to do. He's finally ready, and he's going for the stones. All of them."
MEMORY GAMORA,He can never get them all.
MEMORY NEBULA,He will!
MEMORY GAMORA,"He can't, Nebula. Because I found the map to the Soul Stone and I burnt it to ash. I burnt it."
THANOS,You're strong. Me. You're generous. Me. But I never taught you to lie. That's why you're so bad at it.  Where is the Soul Stone?
GAMORA,Vormir!  The Stone is on Vormir.
THANOS,Show me.
GROOT,I am Groot. (Translation: I need to tinkle.)
ROCKET,Tinkle in the cup. We're not looking. What's there to see? What's a twig? Everybody's seen a twig.
GROOT,I am Groot. (Translation: But the cup is full.)
THOR,"Tree, pour what's in the cup out in space, and go in the cup again."
ROCKET,You speak Groot?
THOR,"Yes, they taught it on Asgard. It was an elective."
GROOT,I am Groot. (Translation: How long 'till we get there?)
THOR,You'll know when we're there. Nivadellir's forge harnesses the power of a blazing neutron star.  It's the birth place of my hammer. It's truly awesome.
ROCKET,"Okay, time to be the captain.  So, dead brother, huh? Yeah, that can be annoying."
THOR,"Well, he's been dead before, but this time I think it really might be true."
ROCKET,And you said your sister and your dad?
THOR,Both dead.
ROCKET,"Still got a mom, though?"
THOR,Killed by a dark elf.
ROCKET,A best friend?
THOR,Stabbed through the heart.
ROCKET,Are you sure you're up to this particular murder mission?
THOR,"Absolutely. Rage, vengeance, anger, loss, regret... they're all tremendous motivators. They really clear the mind. So I'm good to go."
ROCKET,"Yeah, but this Thanos we're talking about... he's the toughest there is."
THOR,"Well, he's never fought me."
ROCKET,"Yeah, he has!"
THOR,"He's never fought me twice. And I'm getting a new hammer, don't forget."
ROCKET,Better be some hammer.
THOR,"You know, I'm 1,500 years old. I've killed twice as many enemies as that, and every one would have rather killed me, but none succeeded. I'm only alive because fate wants me alive. Thanos is the latest in a long line of bastards and he will be the latest to feel my vengeance. Fate wills it so."
ROCKET,And what if you're wrong?
THOR,If I'm wrong then... what more could I lose?
ROCKET,I could lose a lot. Me personally. I could lose a lot.  Okay. If fate does want you to kill that crapsack... you're gonna need more than one stupid eyeball.
THOR,What's this?
ROCKET,What's it look like? Some jerk lost a bet with me on on Contraxia.
THOR,He gave you his eye?
ROCKET,He gave me 100 credits. I snuck in later that night and stole his eye.
THOR,"Thank you, sweet rabbit."
ROCKET,"Hmm. Huh? Oh. I would've washed that. The only way I could sneak it off Contraxia was up my... Hey, we're here!"
THOR,I don't think this thing works. Everything seems dark.
ROCKET,It ain't the eye.
THOR,Something's wrong. The star's gone out. And the rings are frozen.
ROCKET,I hope these dwarves are better at forging than they are cleaning. Maybe they realized they live in a junk pile in the middle of space.
THOR,This forge hasn't gone dark in centuries....
ROCKET,"You said Thanos had a gauntlet, right?"
THOR,Yes. Why?
ROCKET,Look anything like that?
GROOT,I am Groot.
THOR,Go back to the pod.
THOR,"Eitri, wait! Stop!"
EITRI,Thor?
THOR,What happened here?
EITRI,You were supposed to protect us. Asgard was supposed to protect us!
THOR,"Asgard is destroyed.  Eitri, the glove. What did you do?"
EITRI,"300 dwarves lived on this ring. I thought if I did what he asked, they'd be safe. I made what he wanted. A device capable of harnessing the power of the stones. Then he killed everyone anyway. All except me. 'Your life is yours,' he said. 'But your hands are mine alone.'"
THOR,"Eitri, this isn't about your hands. Every weapon you've ever designed: every ax, hammer, sword - it's all inside your head. Now I know it feels like all hope is lost. Trust me, I know. But together, you and I, we can kill Thanos."
NEBULA,"Mantis, listen very carefully. I need you to meet me on Titan."
PETER PARKER,"Hey, what's going on?"
STEPHEN STRANGE,I think we're here.
TONY STARK,I don't think this rig has a self-park function.  Get your hand into this steering gimbal. Close those around it. You understand?
PETER PARKER,"Yep, got it."
TONY STARK,"This was meant for one big guy, so we gotta to move at the same time."
PETER PARKER,Okay. Okay. Ready.
PETER PARKER,We might wanna turn. Turn! Turn! Turn!!
TONY STARK,You alright?  That was close. I owe you one.
PETER PARKER,"Let me just say, if aliens wind up implanting eggs in my chest or something, and I eat one of you, I'm sorry."
TONY STARK,I don't wanna hear another single pop culture out of you for the rest of the trip. You understand?
PETER PARKER,I'm trying to say that... something is coming.
DRAX,THANOS!!!!
PETER PARKER,AH! Whoawhoawhoawhoa! PLEASE DON'T PUT YOUR EGGS IN ME!
PETER QUILL,"Stay down, clown!"
DRAX,"Die, blanket of death!"
PETER QUILL,"Alright, everybody, stay where you are... chill the F out.  I'm gonna ask you this one time. Where's Gamora?"
TONY STARK,"Yeah, I'll do you one better. Who's Gamora?"
DRAX,I'll do you one better. Why is Gamora?
PETER QUILL,"Tell me where the girl is, or I swear to you, I'm gonna French-fry this little freak."
TONY STARK,"Let's do it! You shoot my guy, I blast him. Let's go!"
DRAX,"Do it, Quill! I can take it."
MANTIS,"No, he can't take it!"
STEPHEN STRANGE,She's right. You can't.
PETER QUILL,Oh yeah? You don't wanna tell me where she is? That's fine. I'll kill all three of you and beat it out of Thanos myself.  Starting with you.
STEPHEN STRANGE,"Wait, what. Thanos?  Alright, let me ask you this one time: What master do you serve?"
PETER QUILL,"What master do I serve? What am I supposed to say? ""Jesus""?"
TONY STARK,You're from Earth?
PETER QUILL,I'm not from Earth. I'm from Missouri.
TONY STARK,"Yeah, that's on Earth, dip-shit. What are you hassling us for?"
PETER PARKER,"So, you're not with Thanos?"
PETER QUILL,"With Thanos?! No, I'm here to kill Thanos! He took my girl- Wai- who are you?"
PETER PARKER,"We're the Avengers, man."
PETER QUILL,Oh.
MANTIS,You're the ones Thor told us about!
TONY STARK,You know Thor!?
PETER QUILL,"Yeah. Tall guy, not that good-looking,  needed saving."
DOCTOR STRANGE,Where is he now?
ROCKET,This is the plan? We're gonna hit him with a brick?
EITRI,"It's a mold. A king's weapon. Meant to be the greatest in Asgard. In theory, it could even summon the Bifrost."
THOR,Did it have a name?
EITRI,Stormbreaker.
ROCKET,That's a bit much.
THOR,So how do we make it?
EITRI,You'll have to restart the forge. Awaken the heart of a dying star.
THOR,"Rabbit, fire up the pod."
PETER QUILL,The heck happened to this planet? It's eight degrees off its axis. Gravitational pull is all over the place.
TONY STARK,"Yeah, we got one advantage. He's coming to us. We'll use it. All right, I have a plan. Or at least the beginnings of one. It's pretty simple. We draw him in, pin him down, get what we need. Definitely don't wanna dance with this guy. We just want the gauntlet."
TONY STARK,"Are you yawning? In the middle of this, while I'm breaking it down? Huh? Did you hear what I said?"
DRAX,"I stopped listening after you said, ""We need a plan."""
TONY STARK,"Okay, Mr. Clean is on his own page."
PETER QUILL,"See, ""not winging it"" isn't really what they do."
PETER PARKER,"Uh, what exactly is it that they do?"
MANTIS,"Kick names, take ass."
DRAX,"Yeah, that's right."
TONY STARK,"Alright, just get over here, please. Mr. Lord, can you get your folks to circle up?"
PETER QUILL,"""Mr. Lord."" Star-Lord is fine."
TONY STARK,We gotta coalesce. 'Cause if all we come at him with is a plucky attitude....
PETER QUILL,"Dude, don't call us plucky. We don't know what it means. Alright, we're optimistic, yes. I like your plan. Except it sucks, so let me do the plan, and that way it might be really good."
DRAX,Tell him about the dance-off to save the universe.
TONY STARK,What dance-off?
PETER QUILL,It's not a... it's not... it's nothing.
PETER PARKER,"Like in Footloose, the movie?"
PETER QUILL,Exactly like Footloose. Is it still the greatest movie in history?
PETER PARKER,It never was.
TONY STARK,"Don't encourage this, alright?"
PETER PARKER,Okay.
TONY STARK,We're getting no help from Flash Gordon here.
PETER QUILL,"Flash Gordon? By the way, that's a compliment. Don't forget, I'm half human.  So that 50% of me that's stupid? That's 100% you."
TONY STARK,Your math is blowing my mind.
MANTIS,"Excuse me, but... does your friend often do that?"
TONY STARK,"Strange, we alright?"
TONY STARK,You're back. You're alright.
PETER PARKER,"Hey, what was that?"
STEPHEN STRANGE,I went forward in time to view alternate futures. To see all the possible outcomes of the coming conflict.
PETER QUILL,How many did you see?
STEPHEN STRANGE,"14,000,605."
TONY STARK,How many did we win?
STEPHEN STRANGE,One.
THANOS,The stone had better be up there... for your sister's sake.
,
STONEKEEPER,"Welcome, Thanos, son of A'lars. Gamora, daughter of Thanos."
THANOS,You know us?
STONEKEEPER,It is my curse to know all who journey here.
THANOS,Where's the Soul Stone?
STONEKEEPER,You should know... it extracts a terrible price.
THANOS,I am prepared.
STONEKEEPER,We all think that at first.  We are all wrong.
THANOS,How is it you know this place so well?
RED SKULL,"A lifetime ago, I, too, sought the stones. I even held one in my hand. But it cast me out, banished me here. Guiding others to a treasure I cannot possess."
RED SKULL,What you seek lies before you. As does what you fear.
THANOS,What's this?
RED SKULL,The price. Soul hold a special place among the Infinity Stones. You might say it has a certain wisdom.
THANOS,Tell me what it needs.
RED SKULL,To ensure that whoever possesses it... understands its power.... The stone demands a sacrifice.
THANOS,Of what?
RED SKULL,"In order to take the stone, you must lose that which you love. A soul, for a soul."
GAMORA,"All my life, I dreamed of a day... a moment when you would get what you deserved. And I was always so disappointed. But now... you kill and torture... and you call it mercy. The universe has judged you. You asked it for a prize, and it told you no. You failed. And do you wanna know why? Because you love nothing. No one."
THANOS,
GAMORA,Really? Tears?
RED SKULL,They're not for him.
GAMORA,No! This isn't love!
THANOS,"I ignored my destiny once. I cannot do that again. Even for you.  I'm sorry, little one."
GAMORA,No!
STEVE ROGERS,"Drop to 2600, heading 0-3-0."
SAM WILSON,"I hope you're right about this, Cap. Or we're gonna land a lot faster than you want to."
OKOYE,When you said we were going to open Wakanda to the rest of the world... this is not what I imagined.
T'CHALLA,And what did you imagine?
OKOYE,The Olympics. Maybe even a Starbucks.
BRUCE BANNER,Should we bow?
JAMES RHODES,"Yeah, he's a king."
STEVE ROGERS,Seems like I'm always thanking you for something.
JAMES RHODES,What are you doing?
T'CHALLA,"Uh, we don't do that here.  So how big of an assault can we expect?"
BRUCE BANNER,"Uh, sir, I think you can expect quite a big assault."
NATASHA ROMANOFF,How we looking?
KING T'CHALLA,"You will have my Kingsguard, the Border Tribe, the Dora Milaje, and..."
BUCKY BARNES,"A semi-stable, 100-year-old man."
STEVE ROGERS,"How you been, Buck?"
BUCKY BARNES,"Uh, not bad, for the end of the world."
SHURI,Whoa. The structure is polymorphic.
BRUCE BANNER,"Right, we had to attach each neuron non-sequentially."
SHURI,Why didn't you just reprogram the synapses to work collectively?
BRUCE BANNER,"Because, we didn't think of it."
SHURI,I'm sure you did your best.
WANDA MAXIMOFF,Can you do it?
SHURI,"Yes, but there are more than two trillion neurons here. One misalignment could cause a cascade of circuit failures.  It will take time, brother."
STEVE ROGERS,How long?
SHURI,As long as you can give me.
OKOYE,Something's entered the atmosphere.
SAM WILSON,"Hey, Cap, we got a situation here."
BUCKY BARNES,"God, I love this place."
JAMES RHODES,"Yeah, don't start celebrating yet, guys. We got more incoming outside the dome."
VISION,It's too late. We need to destroy the stone now.
NATASHA ROMANOFF,"Vision, get your ass back on the table."
T'CHALLA,We will hold them off.
STEVE ROGERS,"Wanda, as soon as the stone's out of his head... you blow it to hell."
WANDA MAXIMOFF,I will.
T'CHALLA,Evacuate the city. Engage all defense procedures.  And get this man a shield.
ROCKET,"I don't think you get the scientifics here. These rings are gigantic. You wanna get them moving, you're gonna need something a lot bigger to yank 'em loose."
THOR,Leave that to me.
ROCKET,"Leave that to you? Buddy, you're in space. All you got is a rope and a--"
THOR,Fire the engines!
ROCKET,Nnnyah!
THOR,MORE... POWER... RABBIT!
EITRI,"Well done, boy."
THOR,That's Nivadellir!
EITRI,Damn it.
ROCKET,"""Damn it""? What's ""damn it""?"
EITRI,The mechanism is crippled.
THOR,What?
EITRI,With the iris closed I can't heat the metal.
THOR,How long will it take to heat?
EITRI,"A few minutes, maybe more. Why?"
THOR,I'm gonna hold it open.
EITRI,That's suicide.
THOR,So is facing Thanos without that ax.
NATASHA ROMANOFF,"How we looking, Bruce?"
BRUCE BANNER,"Yeah, I think I'm getting the hang of it. Wow! It's like being the Hulk without actually--  I'm okay. I'm okay."
JAMES RHODES,I got two heat signatures breaking through the tree line.
JABARI WARRIORS,MIE EFFA! (Win them!) YA HU! MIE EFFA! YA HU! MIE EFFA! YA HU! MIE EFFA! YA HU! MIE EFFA! YA HU!
T'CHALLA,Thank you for standing with us.
M'BAKU,"Of course, brother."
NATASHA ROMANOFF,Where's your other friend?
PROXIMA MIDNIGHT,You will pay for his life with yours. Thanos will have that stone.
STEVE ROGERS,That's not gonna happen.
T'CHALLA,You are in Wakanda now. Thanos will have nothing but dust and blood.
PROXIMA MIDNIGHT,We... have blood to spare.
BUCKY BARNES,Did they surrender?
STEVE ROGERS,Not exactly.
BUCKY BARNES,What the hell.
NATASHA ROMANOFF,Looks like we pissed her off.
OKOYE,They're killing themselves.
SAM WILSON,You seen the teeth on those things?
JAMES RHODES,"Alright, back up, Sam. You're gonna get your wings singed."
BRUCE BANNER,"Cap, if these things circle the perimeter and get in behind us... there's nothing between them and Vision."
STEVE ROGERS,Them we better keep 'em in front of us.
OKOYE,How do we do that?
T'CHALLA,"We open the barrier.  On my signal, open North-West Section Seventeen."
DOME CONTROL,"Requesting confirmation, my King. You said open the barrier?"
T'CHALLA,On my signal.
M'BAKU,This will be the end of Wakanda.
OKOYE,Then it will be the noblest ending in history.
T'CHALLA,WAKANDA FOREVER!!!!  Now!
T'CHALLA,"How much longer, Shuri?"
SHURI,"We've barely begun, brother."
T'CHALLA,You might want to pick up the pace.
THOR,"Allfathers, give me strength."
EITRI,"You understand, boy? You're about to take the full force of a star. It'll kill you."
THOR,Only if I die.
EITRI,"Yes. That's what... ""killing you"" means."
EITRI,"Hold it! Hold it, Thor!"
ROCKET,"Thor! Say something. Come on. Thor, you okay?"
ROCKET,I think he's dying!
EITRI,"He needs the ax! Where's the handle? Tree, help me find the handle!"
BRUCE BANNER,There’s too many of them! GYAH! AAAAHHHHH!
,
BRUCE BANNER,AH-hahaha! You guys are so screwed now!
THOR,BRING ME THANOS!
STEPHEN STRANGE,"Oh, yeah, you're much more of a ""Thanos."""
THANOS,"I take it the Maw is dead. This day extracts a heavy toll. Still, he accomplished his mission."
STEPHEN STRANGE,You may regret that. He brought you face-to-face with the Master of the Mystic Arts.
THANOS,And where do you think he brought you?
STEPHEN STRANGE,Let me guess. Your home?
THANOS,"It was. And it was beautiful.  Titan was like most planets. Too many mouths, and not enough to go around. And when we faced extinction, I offered a solution."
STEPHEN STRANGE,Genocide.
THANOS,"But at random, dispassionate, fair to rich and poor alike. They called me a madman. And what I predicted came to pass."
STEPHEN STRANGE,Congratulations. You're a prophet.
THANOS,I'm a survivor.
STEPHEN STRANGE,Who wants to murder trillions.
THANOS,"With all six stones, I could simply snap my fingers, and they would all cease to exist. I call that... mercy."
STEPHEN STRANGE,And then what?
THANOS,I finally rest... and watch the sun rise on a grateful universe. The hardest choices require the strongest wills.
STEPHEN STRANGE,I think... you'll find... our will... equal to yours.
THANOS,Ours?
TONY STARK,"Piece of cake, Quill."
PETER QUILL,"Yeah, if your goal was to piss him off!"
PETER QUILL,Boom!
STEPHEN STRANGE,Do not let him close his fist.
PETER PARKER,Magic!  More magic!  Magic with a kick!  Magic with a--
THANOS,Insect!
THANOS,"Well, well."
NEBULA,You should have killed me.
THANOS,It would've been a waste of parts!
NEBULA,Where's Gamora?!
TONY STARK,Is he under? Don't let up.
MANTIS,Be quick. He is very strong.
TONY STARK,"Parker, help! Get over here.  She can't hold him much longer. Let's go."
PETER QUILL,"I thought you'd be harder to catch. For the record, this was my plan. Not so strong now, huh? Where is Gamora?"
THANOS,My Gamora...?
PETER QUILL,"No, bull-shit. Where is she?"
MANTIS,He is in anguish.
PETER QUILL,Good.
MANTIS,He… he mourns.
DRAX,What does this monster have to mourn?
NEBULA,Gamora.
PETER QUILL,What?
NEBULA,He took her to Vormir. He came back with the Soul Stone... but she didn't.
TONY STARK,"Okay, Quill, you gotta cool it right now, you understand?"
TONY STARK,"Don't, don't, don't engage, we've almost got this off!"
PETER QUILL,Tell me she's lying.  Asshole! Tell me you didn't do it!
THANOS,I... had... to.
PETER QUILL,"No, you didn't…! No, you didn't…!  NO, YOU DIDN'T!"
TONY STARK,Quill!
TONY STARK,"Hey, stop! Hey, stop! Stop! Hey, stop! Stop!"
PETER PARKER,It's coming! It's coming! It's coming!  I got it! I got it.... !
PETER PARKER,"Oh, God."
ROCKET,"Come and get some, space dogs!  Come on, get some, get some! Come on, get some!  How much for the gun?"
BUCKY BARNES,Not for sale.
ROCKET,"Okay, how much for the arm?  Oh, I'll get that arm."
STEVE ROGERS,New haircut?
THOR,Notice you've copied my beard.
THOR,"By the way, this is a friend of mine. Tree."
GROOT,I AM GROOT! (Translation: You gonna help me or what?!)
STEVE ROGERS,I am Steve Rogers.
T'CHALLA,Fall back! Fall back now!
JAMES RHODES,"Focus that fire on the left flank, Sam."
SAM WILSON,I'm doing it.
OKOYE,Why was she up there all this time?
PROXIMA MIDNIGHT,She's on the field. Take it.
SAM WILSON,"Guys, we got a Vision situation here."
STEVE ROGERS,Somebody get to Vision!
BRUCE BANNER,I got him!
WANDA MAXIMOFF,On my way.
PROXIMA MIDNIGHT,He'll die alone. As will you.
NATASHA ROMANOFF,She's not alone.
PROXIMA MIDNIGHT,Euuyaaah!
BRUCE BANNER,"Oh no, oh no you don't. This isn't going to be like New York, pal. This suit's already kicked the crap out of the Hulk--"
BRUCE BANNER,"Guys! Vision needs backup now!   Hulk. Hulk, I know you like making your entrance at the last second, well, this is it, man. This is the last, last second.  Ahhhhh! Hulk! Hulk! HULK!"
HULK,NOOOO!!!
BRUCE BANNER,"Oh, screw you, ya big green asshole! I'll do it myself!  Come on!"
BRUCE BANNER,"See you later, Alligator!  Hulk, we got a lot to figure out, pal."
CORVUS GLAIVE,"I thought you were formidable, machine. But you're dying, like any man."
STEVE ROGERS,Get outta here!  GO!
NATASHA ROMANOFF,That was really gross.
STEVE ROGERS,I thought I told you to go.
VISION,"We don't trade lives, Captain."
PETER PARKER,I got you! I got you!  I'm sorry I can't remember anybody's names!
THANOS,"You're full of tricks, wizard."
STEPHEN STRANGE,No!
THANOS,Yet you never once used your greatest weapon.  A fake.
TONY STARK,"You throw another moon at me, and I'm gonna to lose it."
THANOS,Stark.
TONY STARK,You know me?
THANOS,I do. You're not the only one cursed with knowledge.
TONY STARK,My only curse is you.
THANOS,Come on!
THANOS,All that for a drop of blood.
THANOS,"You have my respect, Stark. When I'm done, half of humanity will still be alive.  I hope they remember you."
STEPHEN STRANGE,Stop!  Spare his life... and I will give you the stone.
THANOS,No tricks.
TONY STARK,Don't...!
THANOS,One to go.
PETER QUILL,
PETER QUILL,Where is he?!
PETER QUILL,Did we just lose?
TONY STARK,Why would you do that?
STEPHEN STRANGE,We're in the Endgame now.
M'BAKU,MAYEFA!
JABARI WARRIORS,YA HU HU!
WANDA MAXIMOFF,Are you okay?  What? What is it?
VISION,He's here.
STEVE ROGERS,"Everyone, on my position. We have incoming."
NATASHA ROMANOFF,What the hell?
BRUCE BANNER,Cap. That's him.
STEVE ROGERS,Eyes up. Stay sharp.
VISION,Wanda. It's time.
WANDA MAXIMOFF,No.
VISION,"They can't stop him, Wanda, but we can. Look at me. You have the power to destroy the stone."
WANDA MAXIMOFF,Don't.
VISION,"You must do it. Wanda, please. We. Are. Out of time."
WANDA MAXIMOFF,I can't.
VISION,"Yes, you can. You can. If he gets the stone, half the universe dies."
WANDA MAXIMOFF,It's not fair.
VISION,"It shouldn't be you, but it is. It's all right. You could never hurt me. I just... feel you."
VISION,It's all right. It's all right. I love you.
THANOS,"I understand, my child. Better than anyone."
WANDA MAXIMOFF,You could never.
THANOS,"Today, I lost more than you can know. But now is no time to mourn. Now... is no time at all."
WANDA MAXIMOFF,No!
THOR,I told you. You'd die for that!
THANOS,You should have... you...  You should have gone for the head!
THOR,NO!
THANOS,Daughter?
GAMORA,Did you do it?
THANOS,Yes.
GAMORA,What did it cost?
THANOS,Everything.
THOR,What'd you do?  WHAT'D YOU DO?!
STEVE ROGERS,Where'd he go? Thor... where'd he go?
BUCKY BARNES,Steve?
T'CHALLA,"Up, General. Up! This is no place to die."
OKOYE,Kumkani?!
GROOT,I am Groot...
ROCKET,"No... no. No. No. No! Groot, no..."
JAMES RHODES,"Sam?  Sam, where you at?!"
MANTIS,Something's happening.
DRAX,Quill?
TONY STARK,"Steady, Quill."
PETER QUILL,"Aw, man."
STEPHEN STRANGE,"Tony, there was no other way."
PETER PARKER,Mr. Stark?  I don't feel so good...
TONY STARK,You're all right?
PETER PARKER,"I don't know what's -- I don't know what's happening. I don't--  I don't wanna go, I don't wanna go, Mr. Stark, please. Please, I don't wanna go. I don't wanna go...  I'm sorry."
NEBULA,He did it.
JAMES RHODES,What is this? What the hell is happening?
STEVE ROGERS,"Oh, God."
NICK FURY,Still no word from Stark?
MARIA HILL,"No, not yet. We're watching every satellite in both hemispheres, there's still nothing."
NICK FURY,What is it?
MARIA HILL,Multiple bogeys over Wakanda.
NICK FURY,Same energy signatures as New York?
MARIA HILL,Ten times bigger.
NICK FURY,Tell Klein. We'll meet him at- -
MARIA HILL,"Nick, Nick!"
NICK FURY,They okay?
MARIA HILL,There's no one here.
NICK FURY,Call Control. Code Red.
MARIA HILL,Nick?
NICK FURY,Hill?
NICK FURY,"Oh, no. Motherf--"
,
,
