character,line
APPLE EMPLOYEE,"Yeah, I wish. Specimen. Uh...if you guys need anything, I've been Aaron."
STEVE ROGERS,"Thank you.  You said nine minutes, come on."
NATASHA ROMANOFF,"Shh, relax. Got it.  You know it?"
STEVE ROGERS,"I used to. Let's go.  Standard tac-team. Two behind, to across, two coming straight at us. If they make us, I'll engage, you hit the south escalator to the metro."
NATASHA ROMANOFF,"Shut up and put your arm around me, laugh at something I said."
STEVE ROGERS,What?
NATASHA ROMANOFF,Do it!
JACK ROLLINS,Negative at the source.
BROCK RUMLOW,Give me a floor rundown.
SHIELD AGENT #2,Negative on three.
SHIELD AGENT #3,Negative on two.
BROCK RUMLOW,"Snake the upper levels, work down to me."
NATASHA ROMANOFF,Kiss me.
STEVE ROGERS,What?
NATASHA ROMANOFF,Public displays of affection make people very uncomfortable.
STEVE ROGERS,"Yes, they do."
NATASHA ROMANOFF,You still uncomfortable?
STEVE ROGERS,It's not exactly the word I would use.
NATASHA ROMANOFF,Where did Captain America learn how to steal a car?
STEVE ROGERS,Nazi Germany.
NATASHA ROMANOFF,Mm.
STEVE ROGERS,And we're borrowing. Take your feet off the dash.
NATASHA ROMANOFF,"Alright, I have a question for you, oh, which you do not have to answer. I feel like if you don't answer it though, you're kind of answering it, you know?"
STEVE ROGERS,What?
NATASHA ROMANOFF,Was that your first kiss since 1945?
STEVE ROGERS,"That bad, huh?"
NATASHA ROMANOFF,I didn't say that.
STEVE ROGERS,"Well, it kind of sounds like that's what you're saying."
NATASHA ROMANOFF,"No, I didn't. I just wondered how much practice you've had."
STEVE ROGERS,You don't need practice.
NATASHA ROMANOFF,Everybody needs practice.
STEVE ROGERS,"It was not my first kiss since 1945. I'm ninety-five, I'm not dead."
NATASHA ROMANOFF,"Nobody special, though?"
STEVE ROGERS,"Believe it or not, it's kind of hard to find someone with shared life experience."
NATASHA ROMANOFF,"Well, that's alright, you just make something up."
STEVE ROGERS,"What, like you?"
NATASHA ROMANOFF,"I don't know. The truth is a matter of circumstances, it's not all things to all people all the time. And neither am I."
STEVE ROGERS,That's a tough way to live.
NATASHA ROMANOFF,"It's a good way not to die, though."
STEVE ROGERS,"You know, it's kind of hard to trust someone when you don't know who that someone really is."
NATASHA ROMANOFF,Yeah. Who do you want me to be?
STEVE ROGERS,How about a friend?
NATASHA ROMANOFF,"Well, there's a chance you might be in the wrong business, Rogers."
STEVE ROGERS,This is it.
NATASHA ROMANOFF,The file came from these coordinates.
STEVE ROGERS,So did I.  This camp is where I was trained.
NATASHA ROMANOFF,Changed much?
STEVE ROGERS,A little.
SERGEANT DUFFY,"Pick up the pace, ladies! Let's go! Let's go! Double time! Come on Rogers, move it!  Come on! Fall in! Rogers! I said fall in!"
NATASHA ROMANOFF,"This is a dead end. Zero heat signature, zero waves, not even radio. Whoever wrote the file must have used a router to throw people off.  What is it?"
STEVE ROGERS,Army regulations forbid storing ammunition within five hundred yards of the barracks. This building is in the wrong place.
NATASHA ROMANOFF,This is SHIELD.
STEVE ROGERS,Maybe where it started.
NATASHA ROMANOFF,There's Stark's father.
STEVE ROGERS,Howard.
NATASHA ROMANOFF,Who's the girl?
STEVE ROGERS,If you're already working in a secret office...  Why do you need to hide the elevator?
NATASHA ROMANOFF,"This can't be the data-point, this technology is ancient."
COMPUTER,Initiate system?
NATASHA ROMANOFF,"Y-E-S, spells yes.  ""Shall we play a game?""  It's from a movie that..."
STEVE ROGERS,"Yeah, I saw it."
DR. ARNIM ZOLA,"Rogers, Steven. Born, 1918. Romanoff, Natalia Alianovna. Born, 1984."
NATASHA ROMANOFF,It's some kind of a recording.
DR. ARNIM ZOLA,"I am not a recording, Fräulein. I may not be the man I was when the Captain took me prisoner in 1945, but I am."
NATASHA ROMANOFF,Do you know this thing?
STEVE ROGERS,Arnim Zola was a German scientist who worked for the Red Skull. He's been dead for years.
DR. ARNIM ZOLA,"First correction, I am Swiss. Second, look around you. I have never been more alive. In 1972 I received a terminal diagnosis. Science could not save my body, my mind, however, that was worth saving on two hundred thousand feet of data banks. You are standing in my brain."
STEVE ROGERS,How did you get here?
DR. ARNIM ZOLA,Invited.
NATASHA ROMANOFF,It was Operation Paperclip after World War II. SHIELD recruited German scientists with strategic value.
DR. ARNIM ZOLA,They thought I could help their cause. I also helped my own.
STEVE ROGERS,HYDRA died with the Red Skull.
DR. ARNIM ZOLA,"Cut off one head, two more shall take its place."
STEVE ROGERS,Prove it.
DR. ARNIM ZOLA,"Accessing archive.  HYDRA was founded on the belief that humanity could not be trusted with its own freedom. What we did not realize, was that if you try to take that freedom, they resist. The war taught us much. Humanity needed to surrender its freedom willingly. After the war, SHIELD was founded and I was recruited. The new HYDRA grew. A beautiful parasite inside SHIELD. For seventy years HYDRA has been secretly feeding crisis, reaping war. And when history did not cooperate, history was changed."
NATASHA ROMANOFF,"That's impossible, SHIELD would have stopped you."
DR. ARNIM ZOLA,"Accidents will happen.  HYDRA created a world so chaotic that humanity is finally ready to sacrifice its freedom to gain its security. Once the purification process is complete, HYDRA's new world order will arise. We won, Captain. Your death amounts to the same as your Life; a zero sum.  As I was saying..."
STEVE ROGERS,What's on this drive?
DR. ARNIM ZOLA,Project Insight requires insight. So I wrote an algorithm.
NATASHA ROMANOFF,What kind of algorithm? What does it do?
DR. ARNIM ZOLA,"The answer to your question is fascinating. Unfortunately, you shall be too dead to hear it."
NATASHA ROMANOFF,"Steve, we got a bogey. Short range ballistic. 30 seconds tops."
STEVE ROGERS,Who fired it?
NATASHA ROMANOFF,S.H.I.E.L.D.
DR. ARNIM ZOLA,"I am afraid I have been stalling, Captain. Admit it, it's better this way. We're both of us...out of time."
BROCK RUMLOW,Call in the asset.
RENATA,"I'm going to go, Mr. Pierce. You need anything before I leave?"
ALEXANDER PIERCE,"No. Uh...it's fine, Renata, you can go home."
RENATA,"Okay, night-night."
ALEXANDER PIERCE,"Good night.  Want some milk?  The timetable has moved. Our window is limited. Two targets, Level Six.  They already cost me Zola. I want confirmed death in ten hours."
RENATA,"Sorry, Mr. Pierce, I...I forgot my phone."
ALEXANDER PIERCE,"Oh, Renata. I wish you would have knocked."
SAM WILSON,"Hey, man."
STEVE ROGERS,I'm sorry about this. We need a place to lay low.
NATASHA ROMANOFF,Everyone we know is trying to kill us.
SAM WILSON,Not everyone.
STEVE ROGERS,You okay?
NATASHA ROMANOFF,Yeah.
STEVE ROGERS,What's going on?
NATASHA ROMANOFF,"When I first joined SHIELD, I thought I was going straight. But I guess I just traded in the KGB for HYDRA. I thought I knew whose lies I was telling, but...I guess I can't tell the difference anymore."
STEVE ROGERS,There's a chance you might be in the wrong business.
NATASHA ROMANOFF,I owe you.
STEVE ROGERS,It's okay.
NATASHA ROMANOFF,"If it was the other way around, and it was down to me to save your life, and you be honest with me, would you trust me to do it?"
STEVE ROGERS,I would now. And I'm always honest.
NATASHA ROMANOFF,"Well, you seem pretty chipper for someone who just found out they died for nothing."
STEVE ROGERS,"Well, I guess I just like to know who I'm fighting."
SAM WILSON,I made breakfast. If you guys...eat that sort of thing.
NATASHA ROMANOFF,"So, the question is: who in SHIELD could launch a domestic missile strike?"
STEVE ROGERS,Pierce.
NATASHA ROMANOFF,Who happens to be sitting on top of the most secure building in the world.
STEVE ROGERS,"But he's not working alone, Zola's algorithm was on the Lemurian Star."
NATASHA ROMANOFF,So was Jasper Sitwell.
STEVE ROGERS,"So, the real question is: how do the two most wanted people in Washington kidnap a SHIELD officer in broad daylight?"
SAM WILSON,The answer is: you don't.
STEVE ROGERS,What's this?
SAM WILSON,Call it a resume.
NATASHA ROMANOFF,"Is this Bakhmala? The Khalid Khandil mission, that was you.  You didn't say he was a para-rescue."
STEVE ROGERS,Is this Riley?
SAM WILSON,Yeah.
NATASHA ROMANOFF,"I heard they couldn't bring in the choppers because of the RPGs. What did you use, a stealth chute?"
SAM WILSON,No. These.
STEVE ROGERS,I thought you said you were a pilot.
SAM WILSON,I never said pilot.
STEVE ROGERS,"I can't ask you to do this, Sam. You got out for a good reason."
SAM WILSON,"Dude, Captain America needs my help. There's no better reason to get back in."
STEVE ROGERS,Where can we get our hands on one of these things?
SAM WILSON,"The last one is at Fort Meade, behind three guarded gates and a twelve-inch steel wall."
STEVE ROGERS,Shouldn't be a problem.
SENATOR STERN,"Listen, I gotta fly home tonight, cause uh...I got some constituency problem, and I gotta press the flesh."
JASPER SITWELL,"Any constituent in particular, Mr. Senator?"
SENATOR STERN,"Uh...no, not really. Twenty-three, kind of hot. Real hot. You know, wants to be a reporter, I think. I don't know, who listens at that point?"
JASPER SITWELL,Doesn't sound much of a problem to me.
SENATOR STERN,"Really? Cause she's killing my back. Look, this isn't the place to talk about it.  This is a nice pin."
JASPER SITWELL,Thank you.
SENATOR STERN,"Come here.  Hail, HYDRA.  See, it's right there..."
JASPER SITWELL,"I just saw that, yeah."
SENATOR STERN,Should I get it checked?
JASPER SITWELL,"I think you should.   I need a minute. Bring the car around.  Yes, sir?"
SAM WILSON,"Agent Sitwell, how was lunch? I hear the crab cakes here are delicious."
JASPER SITWELL,Who is this?
SAM WILSON,"The good looking guy in the sunglasses, your ten o'clock.  Your other ten o'clock.  There you go."
JASPER SITWELL,What do you want?
SAM WILSON,"You're gonna go around the corner, to your right. There's a grey car, two spaces down. You and I are gonna take a ride."
JASPER SITWELL,And why would I do that?
SAM WILSON,"Because that tie looks really expensive, and I'd hate to mess it up."
STEVE ROGERS,Tell me about Zola's algorithm.
JASPER SITWELL,Never heard of it.
STEVE ROGERS,What were you doing on the Lemurian Star?
JASPER SITWELL,"I was throwing up, I get seasick.  Is this little display meant to insinuate that you're gonna throw me off the roof? Because it's really not your style, Rogers."
STEVE ROGERS,You're right. It's not. It's hers.
NATASHA ROMANOFF,"Oh, wait. What about that girl from accounting, Laura...?"
STEVE ROGERS,"Lillian. Lip piercing, right?"
NATASHA ROMANOFF,"Yeah, she's cute."
STEVE ROGERS,"Yeah, I'm not ready for that."
JASPER SITWELL,Zola's algorithm is a program...for choosing Insight's targets!
STEVE ROGERS,What targets?
JASPER SITWELL,"You! A TV anchor in Cairo, the Undersecretary of Defense, a high school valedictorian in Iowa city. Bruce Banner, Stephen Strange, anyone who's a threat to HYDRA! Now, or in the future."
STEVE ROGERS,The Future? How could it know?
JASPER SITWELL,"How could it not? The 21st century is a digital book. Zola taught HYDRA how to read it.  Your bank records, medical histories, voting patterns, e-mails, phone calls, your damn SAT scores. Zola's algorithm evaluates people's past to predict their future."
STEVE ROGERS,And what then?
JASPER SITWELL,"Oh, my God. Pierce is gonna kill me."
STEVE ROGERS,What then?!
JASPER SITWELL,Then the Insight Helicarriers scratch people off the list. A few million at a time.
JASPER SITWELL,HYDRA doesn't like leaks.
SAM WILSON,So why don't you try sticking a cork in it.
NATASHA ROMANOFF,"Insight's launching in sixteen hours, we're cutting it a little bit close here."
STEVE ROGERS,I know. We'll use him to bypass the DNA scans and access the Helicarriers directly.
JASPER SITWELL,"What?! Are you crazy? That is a terrible, terrible idea."
SAM WILSON,Shit!
STEVE ROGERS,Hang on!
WINTER SOLDIER,Она у меня. Найди его. (She's mine. ( I'll take care of her.) Find him.)
SAM WILSON,"Go, I got this!"
NATASHA ROMANOFF,"I make an LZ, twenty-three hundred block of Virginia Avenue. Rendezvous two minutes. Taking fire above and below expressway. Civilians threatened. Repeat, civilians threatened.  I make an LZ, twenty-three hundred block at Virginia Avenue. Rendezvous two minutes."
NATASHA ROMANOFF,Get out of the way! Stay out of the way!
STEVE ROGERS,Bucky?
BUCKY BARNES,Who the hell is Bucky?
BROCK RUMLOW,"Drop the shield, Cap! On your knees! Get on your knees! Now! Get down! Get down!  Get on your knees! Down!  Don't move.  Put the gun down. Not here. Not here!"
STEVE ROGERS,It was him. He looked right at me like he didn't even know me.
SAM WILSON,How's that even possible? It was like seventy years ago.
STEVE ROGERS,"Zola. Bucky's whole unit was captured in '43, Zola experimented on him. Whatever he did helped Bucky survive the fall. They must have found him and..."
NATASHA ROMANOFF,"None of that's your fault, Steve."
STEVE ROGERS,"Even when I had nothing, I had Bucky."
SAM WILSON,We need to get a doctor here. We don't put pressure on that wound she's gonna bleed out here in the truck.
MARIA HILL,Ah. That thing was squeezing my brain.  Who's this guy?
BROCK RUMLOW,Three holes. Start digging.
MARIA HILL,GSW. She's lost at least a pint.
SAM WILSON,Maybe two.
DOCTOR,Let me take her.
MARIA HILL,She'll want to see him first.
NICK FURY,"About damn time.  Lacerated spinal column, cracked sternum, shattered collarbone, perforated liver, one hell of a headache."
DOCTOR,Don't forget your collapsed lung.
NICK FURY,"Oh, let's not forget that. Otherwise, I'm good."
NATASHA ROMANOFF,"They cut you open, your heart stopped."
NICK FURY,"Tetrodotoxin B. Slows the pulse to one beat a minute. Banner developed it for stress. Didn't work so great for him, but we found a use for it."
STEVE ROGERS,Why all the secrecy? Why not just tell us?
MARIA HILL,Any attempt on the director's life had to look successful.
NICK FURY,"Can't kill you if you're already dead. Besides, I wasn't sure who to trust."
DR. ARNIM ZOLA,Sergeant Barnes...
STEVE ROGERS,"Bucky, no!"
DR. ARNIM ZOLA,The procedure has already started.  You are to be the new fist of HYDRA.  Put him on ice.
SCIENTIST #1,"Sir, he's...he's unstable. Erratic."
ALEXANDER PIERCE,"Mission report.  Mission report, now."
BUCKY BARNES,The man on the bridge...  Who was he?
ALEXANDER PIERCE,You met him earlier this week on another assignment.
BUCKY BARNES,I knew him.
ALEXANDER PIERCE,"Your work has been a gift to mankind. You shaped the century, and I need you to do it one more time. Society is at a tipping point between order and chaos. Tomorrow morning we're gonna give it a push. But, if you don't do your part, I can't do mine, and HYDRA can't give the world the freedom it deserves."
BUCKY BARNES,But I knew him.
ALEXANDER PIERCE,Prep him.
SCIENTIST #1,He's been out of cryo-freeze too long.
ALEXANDER PIERCE,Then wipe him and start over.
NICK FURY,"This man declined the Nobel Peace Prize. He said, ""Peace wasn't an achievement, it was a responsibility."" See, it's stuff like this that gives me trust issues."
NATASHA ROMANOFF,We have to stop the launch.
NICK FURY,I don't think the Council's accepting my calls anymore.
SAM WILSON,What's that?
MARIA HILL,"Once the Helicarriers reach three thousand feet, they'll triangulate with Insight satellites becoming fully weaponized."
NICK FURY,We need to breach those carriers and replace their targeting blades with our own.
MARIA HILL,"One or two won't cut it. We need to link all three carriers for this to work, because if even one of those ships remains operational a whole lot of people are gonna die."
NICK FURY,"We have to assume everyone aboard those carriers is HYDRA. We need to get pass them, insert the server blades, and maybe, just maybe, we can salvage what's left..."
STEVE ROGERS,"We're not salvaging anything. We're not just taking down the carriers, Nick, we're taking down SHIELD."
NICK FURY,SHIELD had nothing to do with it.
STEVE ROGERS,"You gave me this mission, this is how it ends. SHIELD's been compromised, you said so yourself. HYDRA grew right under your nose and nobody noticed."
NICK FURY,Why do you think we're meeting in this cave? I noticed.
STEVE ROGERS,And how many paid the price before you did?
NICK FURY,"Look, I didn't know about Barnes."
STEVE ROGERS,"Even if you have, would you have told me? Or would you have compartmentalized that too? SHIELD, HYDRA, it all goes."
MARIA HILL,He's right.
SAM WILSON,"Don't look at me. I do what he does, just slower."
NICK FURY,"Well... Looks like you're giving the orders now, Captain."
BUCKY BARNES,We looked for you after. My folks wanted to give you a ride to the cemetery.
STEVE ROGERS,"I know, I'm sorry. I just...kind of wanted to be alone."
BUCKY BARNES,How was it?
STEVE ROGERS,It was okay. She's next to Dad.
BUCKY BARNES,I was gonna ask...
STEVE ROGERS,"I know what you're gonna say, Buck, I just..."
BUCKY BARNES,"We can put the couch cushions on the floor like when we were kids. It'll be fun. All you gotta do is shine my shoes, maybe take out the trash.  Come on."
STEVE ROGERS,"Thank you, Buck, but I can get by on my own."
BUCKY BARNES,"The thing is, you don't have to.  I'm with you to the end of the line, pal."
SAM WILSON,"He's gonna be there, you know?"
STEVE ROGERS,I know.
SAM WILSON,"Look, whoever he used to be, the guy he is now, I don't think he's the kind you save. He's the kind you stop."
STEVE ROGERS,I don't know if I can do that.
SAM WILSON,"Well, he might not give you a choice. He doesn't know you."
STEVE ROGERS,"He will. Gear up, it's time."
SAM WILSON,You gonna wear that?
STEVE ROGERS,"No. If you're gonna fight a war, you gotta wear a uniform."
SMITHSONIAN GUARD,"Oh, man. I am so fired!"
MAN ON PA,We are in final launch sequence.
SHIELD TECH,We are go on guidance.
WOMAN ON PA,All personnel to launch station.
ALEXANDER PIERCE,And how was your flight?
COUNCILMAN HAWLEY,Lovely. The ride from the airport less so.
ALEXANDER PIERCE,"Sadly, SHIELD can't control everything."
COUNCILMAN ROCKWELL,Including Captain America.
ALEXANDER PIERCE,"This facility is biometrically controlled, and these will give you unrestricted access."
COM TECH #1,I've been parking there for two months.
COM TECH #2,But it's his spot.
COM TECH #1,So where's he been?
COM TECH #2,I think Afghanistan.
COM TECH #1,"Negative, DT-6. The pattern is full.  Well, he could have said something.  Ow!"
COM TECH #2,Must be the dish.
COM TECH #1,I'll check it out.
MAN ON PA,Triskelion command request we clear the area for launch.
STEVE ROGERS,Excuse us.
ALEXANDER PIERCE,"I know the road hasn't exactly been smooth, and some of you would have gladly kicked me out of the car along the way. Finally we're here, and the world should be grateful."
STEVE ROGERS,"Attention, all SHIELD agents. This is Steve Rogers. You've heard a lot about me over the last few days, some of you were even ordered to hunt me down. But I think it's time you know the truth. SHIELD is not what we thought it was, it's been taken over by HYDRA. Alexander Pierce is their leader. The STRIKE and Insight crew are HYDRA as well. I don't know how many more, but I know they're in the building. They could be standing right next to you. They almost have what they want: absolute control. They shot Nick Fury and it won't end there. If you launch those Helicarriers today, HYDRA will be able to kill anyone that stands in their way, unless we stop them. I know I'm asking a lot, but the price of freedom is high, it always has been, and it's a price I'm willing to pay. And if I'm the only one, then so be it. But I'm willing to bet I'm not."
SAM WILSON,"Did you write that down first, or was it off the top of your head?"
COUNCILMAN ROCKWELL,You smug son of a bitch.
COUNCILMAN SINGH,Arrest him.
ALEXANDER PIERCE,I guess I've got the floor.
BROCK RUMLOW,Preempt the launch sequence. Send those ships up now.  Is there a problem?
SHIELD TECH,I'm...
BROCK RUMLOW,Is there a problem?
SHIELD TECH,"I'm sorry, sir.  I'm not gonna launch those ships. Captain's orders."
BROCK RUMLOW,Move away from your station.
SHARON CARTER,Like he said!  Captain's orders.
BROCK RUMLOW,"You picked the wrong side, Agent."
SHARON CARTER,Depends on where you're standing.
SHIELD AGENT,Close the bay door! Close the bay door now! Close the bay door!
MARIA HILL,They're initiating launch.
SAM WILSON,"Hey, Cap, how do we know the good guys from the bad guys?"
STEVE ROGERS,"If they're shooting at you, they're bad."
SAM WILSON,"Hey, Cap, I found those bad guys you were talking about."
STEVE ROGERS,You okay?
SAM WILSON,I'm not dead yet.
ALEXANDER PIERCE,"Let me ask you a question. What if Pakistan marched into Mumbai tomorrow, and you knew that they were gonna drag your daughters into a soccer stadium for execution?  And you could just stop it with a flick of the switch. Wouldn't you? Wouldn't you all?"
COUNCILMAN SINGH,Not if it was your switch.
NATASHA ROMANOFF,I'm sorry. Did I step on your moment?
CHARLIE WEAPONS TECH,Satellites in range at three thousand feet.
MARIA HILL,"Falcon, status?"
SAM WILSON,"Engaging.  Alright, Cap, I'm in.  Shit!"
MARIA HILL,"Eight minutes, Cap."
STEVE ROGERS,Working on it.
COUNCILMAN ROCKWELL,What are you doing?
ALEXANDER PIERCE,She's disabling security protocols and dumping all the secrets onto the Internet.
NATASHA ROMANOFF,Including HYDRA's.
ALEXANDER PIERCE,"And SHIELD's. If you do this, non of your past is gonna remain hidden.  Are you sure you're ready for the world to see you as you really are?"
NATASHA ROMANOFF,Are you?
STEVE ROGERS,Alpha locked.
MARIA HILL,"Falcon, where are you now?"
SAM WILSON,"I had to take a detour!  Oh, yeah!  I'm in. Bravo locked."
MARIA HILL,"Two down, one to go."
SHIELD PILOT,"All SHIELD pilots, scramble. We're the only air support Captain Rogers has got."
ALEXANDER PIERCE,"Disabling the encryption is an executive order, it takes two Alpha Level members."
NATASHA ROMANOFF,"Don't worry, company's coming."
ALEXANDER PIERCE,"Did you get my flowers?  I'm glad you're here, Nick."
NICK FURY,Really? Cause I thought you had me killed.
ALEXANDER PIERCE,You know how the game works.
NICK FURY,So why make me head of SHIELD?
ALEXANDER PIERCE,Cause you were the best and the most ruthless person I ever met.
NICK FURY,I did what I did to protect people.
ALEXANDER PIERCE,"Our enemies are your enemies, Nick. Disorder, war. It's just a matter of time before a dirty bomb goes off in Moscow, or an EMP fries Chicago. Diplomacy? Holding action, a band-aid. And you know where I learned that; Bogota. You didn't ask, you just did what had to be done. I can bring order to the lives of seven billion people by sacrificing twenty million. It's the next step, Nick, if you have the courage to take it."
NICK FURY,"No, I have the courage not to."
SHIELD COMPUTER,Retinal scanner active.
ALEXANDER PIERCE,You don't you think we wiped your clearance from the system?
NICK FURY,"I know you erased my password, probably deleted my retinal scan, but if you want to stay ahead of me, Mr. Secretary...  You need to keep both eyes open."
SHIELD COMPUTER,Alpha Level confirmed. Encryption code accepted. Safeguards removed.
MARIA HILL,Charlie Carrier's forty-five degrees off the port bow.  Six minutes.
STEVE ROGERS,"Hey, Sam, I'm gonna need a ride."
SAM WILSON,Roger! Let me know when you're ready.
STEVE ROGERS,I just did!
SAM WILSON,"You know, you're a lot heavier than you look."
STEVE ROGERS,I had a big breakfast.
SAM WILSON,"Steve!  Cap? Cap, come in. Are you okay?"
STEVE ROGERS,"Yeah, I'm here! I'm still on the Helicarrier.  Where are you?"
SAM WILSON,"I'm grounded, the suit's down. Sorry, Cap."
STEVE ROGERS,"Don't worry, I got it."
SHIELD AGENT,All SHIELD agents regroup at Rally Point Delta.
HYDRA DISPATCH,"Sir, Council's been breached."
BROCK RUMLOW,"Repeat, dispatch."
HYDRA DISPATCH,Black Widow's up there.
BROCK RUMLOW,Headed up!
MARIA HILL,Falcon?
SAM WILSON,Yeah?
MARIA HILL,Rumlow's headed for the Council.
SAM WILSON,I'm on it.
STEVE ROGERS,"People are gonna die, Buck. I can't let that happen.  Please, don't make me do this."
NATASHA ROMANOFF,Done.  And it's trending.
ALEXANDER PIERCE,"Unless you want two inch hole in your sternum, I'd put that gun down.  That was armed the moment you pinned it on."
STEVE ROGERS,Drop it! Drop it!
BROCK RUMLOW,"I'm on forty-one, headed towards the south-west stairwell.  This is gonna hurt. There are no prisoners with HYDRA, just order. And order only comes through pain. You ready for yours?"
SAM WILSON,"Man, shut the hell up."
ALEXANDER PIERCE,"Lieutenant, how much longer?"
CHARLIE XO,Sixty-five seconds to satellite link. Targeting grid engaged. Lowering weapons array now.
MARIA HILL,"One minute.  Thirty seconds, Cap!"
STEVE ROGERS,Stand by.  Charlie...
CHARLIE WEAPONS TECH,We've reached three thousand feet. Sat link coming online now.
CHARLIE XO,Deploy algorithm.
CHARLIE WEAPONS TECH,Algorithm deployed.
ALEXANDER PIERCE,We are go to targets.
CHARLIE WEAPONS TECH,Target saturation reached. All targets assigned.
CHARLIE XO,Fire when ready.
CHARLIE WEAPONS TECH,"Firing in, three, two, one."
STEVE ROGERS,Charlie locked.
CHARLIE XO,Where are the targets? Where are the targets?
MARIA HILL,"Okay, Cap, get out of there."
STEVE ROGERS,Fire now.
MARIA HILL,"But, Steve..."
STEVE ROGERS,Do it! Do it now!
ALEXANDER PIERCE,What a waste.
NATASHA ROMANOFF,Are you still on the fence about Rogers' chances?
ALEXANDER PIERCE,"Time to go, Councilwoman. This way, come on. You're gonna fly me out of here."
NICK FURY,"You know, there was a time I would have taken a bullet for you."
ALEXANDER PIERCE,You already did. You will again when it's useful.
NICK FURY,"Romanoff! Natasha! Natasha, come on!"
NATASHA ROMANOFF,Ow. Those really do sting.
ALEXANDER PIERCE,Hail HYDRA.
BROCK RUMLOW,"You're out of your depth, kid."
SAM WILSON,"Please, tell me you got that chopper in the air!"
NATASHA ROMANOFF,"Sam, where are you?"
SAM WILSON,"41st floor, north-west corner!"
NATASHA ROMANOFF,"We're on it, stay where you are.  Not an option!"
SAM WILSON,41st floor! 41st!
NICK FURY,It's not like they put the floor numbers on the outside of the building!
NATASHA ROMANOFF,"Hill, where's Steve? You got a location on Rogers?"
STEVE ROGERS,You know me.
BUCKY BARNES,"No, I don't!"
STEVE ROGERS,"Bucky, you've known me your whole life.  Your name is James Buchanan Barnes."
BUCKY BARNES,Shut up!
STEVE ROGERS,I'm not gonna fight you. You're my friend.
BUCKY BARNES,You're my mission.  You're my mission!
STEVE ROGERS,Then finish it.  Cause I'm with you to the end of the line.
STEVE ROGERS,On your left.
BAILIFF,Do you solemnly swear to tell the truth the whole truth and nothing but the truth?
NATASHA ROMANOFF,I do.
COMMITTEE GENERAL,Why haven't we yet heard from Captain Rogers?
NATASHA ROMANOFF,I don't know what there is left left for him to say. I think the wreck in the middle of the Potomac made his point fairly eloquently.
COMMITTEE GENERAL,"Well, he could explain how this country's expected to maintain its national security now that he and you have laid waste to our intelligence apparatus."
NATASHA ROMANOFF,"HYDRA was selling you lies, not intelligence."
COMMITTEE GENERAL,Many of which you seem to have had a personal hand in telling.
SCUDDER,"Agent, you should know that there are some on this committee who feel, given your service record, both for this country and against it, that you belong in a penitentiary, not mouthing off on Capitol Hill."
NATASHA ROMANOFF,You're not gonna put me in a prison. You're not gonna put any of us in a prison. You know why?
SCUDDER,Do enlighten us.
NATASHA ROMANOFF,"Because you need us. Yes, the world is a vulnerable place, and yes, we helped make it that way. But we're also the ones best qualified to defend it. So if you want to arrest me, arrest me. You'll know where to find me."
NICK FURY,"So, you've experienced this sort of thing before?"
STEVE ROGERS,You get used to it.
NICK FURY,"We've been data-mining HYDRA's files. Looks like a lot of rats didn't go down with the ship. I'm headed to Europe tonight, wanted to ask if you'd come."
STEVE ROGERS,There's something I gotta do first.
NICK FURY,"How about you, Wilson? Could use a man with your abilities."
SAM WILSON,I'm more of a soldier than a spy.
NICK FURY,"Alright then.  Anybody asks for me, tell them they can find me right here."
NATASHA ROMANOFF,"You should be honored, that's about as close as he gets to saying thank you."
STEVE ROGERS,Not going with him?
NATASHA ROMANOFF,No.
STEVE ROGERS,Not staying here?
NATASHA ROMANOFF,"I blew all my covers, I gotta go figure out a new one."
STEVE ROGERS,That might take a while.
NATASHA ROMANOFF,"I'm counting on it. That thing you asked for, I called in a few favors from Kiev.  Will you do me a favor? Call that nurse."
STEVE ROGERS,She's not a nurse.
NATASHA ROMANOFF,And you're not a SHIELD agent.
STEVE ROGERS,What was her name again?
NATASHA ROMANOFF,"Sharon. She's nice.  Be careful, Steve. You might not want to pull on that thread."
SAM WILSON,You're going after him?
STEVE ROGERS,You don't have to come with me.
SAM WILSON,I know. When do we start?
LIST,It's over. Fury has released everything to the public.
BARON WOLFGANG VON STRUCKER,Everything he knows about.
LIST,"Herr Strucker, if they get word of our work here, if they find out we serve HYDRA..."
BARON WOLFGANG VON STRUCKER,"HYDRA, SHIELD, two sides of a coin that's no longer currency.  What we have is worth more than any of them ever knew. We've only scratched the surface and already...  There are other facilities doing HYDRA's good work around the world. We'll feed them to Captain America and his colorful friends. Keep them off our scent."
LIST,What about the volunteers?
BARON WOLFGANG VON STRUCKER,The dead will be buried so deep their own ghosts won't be able to find them.
LIST,And the survivors?
BARON WOLFGANG VON STRUCKER,"The twins.  Sooner or later they will meet the twins. It's not a world of spies anymore, not even a world of heroes. This is the age of miracles, doctor. There's nothing more horrifying than a miracle."
,
"(END OF ""CAPTAIN AMERICA","The Winter Soldier"".)"
