character,line
PEPPER,"Hey, hey...we’ve got to be strong, he’s going to be okay. He composes himself, nods. CLOSE ON - TONY’S OLD CAR BATTERY: we follow the wires and end on the bloody chest plate, no longer in Tony’s chest. INSERT - TRACKING SHOT: of new set dressing, revealing that time has passed and ‘missile’ components have progressed (we see jig). We find Tony, bearded and filthy now, cutting metal flat- stock with a torch.  His shirt is cracked open, revealing the glowing RT device in his chest.  He snuffs the torch, looks over his shoulder at -- Yinsen concentrating on building a backgammon board. Tony secretly begins filling a cylinder with gas from the torch. "
YINSEN,"(flicks a glance at Tony) Stark, tell me what you’re doing, and I’ll tell you what I’m doing. "
TONY,Looks to me like you’re making a crappy backgammon board. 
YINSEN,Crappy?  This is Lebanese cedar. 
TONY,"Is that where you’re from, Lebanon? "
YINSEN,"I’m impressed you even know what this is.  How about we play, and if I win,  you tell me what you’re really making. "
TONY,“A” I don’t know what your talking about.  “B” I was the backgammon champ at MIT four years running. 
YINSEN,"Interesting, I was the champion at Cambridge. "
TONY,Please don’t use ‘interesting’ and Cambridge in the same sentence. Is that still a school? 
YINSEN,It’s a university. You probably haven’t heard about it since Americans can’t get in. 
TONY,"Unless they’re teaching. The door-slat flies open.  Abu again.  He barks, more stern than usual.  Tony stops, the secret cylinder he was filling,, clatters to the floor.  Yinsen notices, looks at Tony. Abu, Ahmed and Omar enter, followed by RAZA’S GUARDS.  They take up positions, rigid.  Raza enters (he speaks English). "
RAZA,"Relax. They lower their hands.  Silence as Raza meanders, picking up and putting things down.  He almost steps on Tony’s secret cylinder, but then sees the washing machine.  He shoots Abu a cold look and turns to the workbench and -- Peruses Tony’s onion-paper schematics of the missile. "
RAZA,The bow and arrow was once the pinnacle of weapons technology.  It allowed the great Genghis Khan to rule from the Pacific to the Ukraine. He pushes the schematics around trying to make sense of them. 
RAZA,Today...whoever has the latest Stark weapons rules these lands. Soon it will be my turn... A beat as Raza looks back and forth between Yinsen and Tony. 
RAZA,What’s really going on here? 
YINSEN,Nothing.  We’re working. 
RAZA,It’s been a long time.  Where’s the weapon? 
YINSEN,"He’s working very hard.  It’s very complex. Yinsen flicks a glance at Tony, who watches apprehensive. "
RAZA,"Get him on his knees. Yinsen is forced to his knees by Abu and Ahmed.  Using tongs, Raza lifts a hot coal from the furnace and approaches Yinsen. "
RAZA,Tell me what is going on? 
YINSEN,Nothing!  NOTHING is going on. 
RAZA,OPEN YOUR MOUTH! Yinsen won’t do it.  Abu and Ahmed force his mouth open. CLOSE ON - COAL: heading for Yinsen’s mouth.  He struggles. 
RAZA,TELL ME NOW! 
YINSEN,"He’s building your bomb. The glowing coal nearly at Yinsen’s mouth now....then -- Raza drops the coal on the floor in front of Yinsen and leaves.  Raza’s men follow and slam the door shut. Yinsen gathers himself, then -- "
YINSEN,"That’s twice I saved your life. Now are you going to tell me what the hell you’re really building? Their eyes hold, then -- Tony lays schematic after schematic on the glass. CLOSE ON - YINSEN: surprise registering. "
YINSEN,"Finally, an idea of your own. We follow Abu in a tunnel, heading for the lab.  He shoves the door-slat aside. ABU’S POV - THROUGH SLAT: Tony, shaving in front of the broken mirror, turns. Abu shuts the door slat. Tony wipes his face, pulls on a pair of gloves as he goes to the furnace.  He takes a white-hot piece of metal from the forge and starts pounding on it. Yinsen, soldering a complex circuit, looks up.  He is struck by the image of Tony, strong and resolute, hammering away. SLOWLY PUSH IN ON - TONY: hammering away. "
YINSEN,"My people have a tale, about a Prince -- much hated by his King -- who was banished to the underworld and jailed there... BOOM!  BOOM!  The hammer blows ECHO. "
YINSEN,"The evil King gave him the most difficult labor -- working the iron pits. Tony’s muscles ripple, sweat flying. "
YINSEN,"Year after year the Prince mined the heavy ore, becoming so strong he could crush pieces of it together with his bare hands.  Too late, the King realized his mistake... Dazzling sparks fly around Tony. "
YINSEN,"When he struck at the Prince with his finest sword -- it broke in half.  The Prince himself had become strong as iron... Tony, sweating, holds up the metal he’s been working on -- A crude iron mask stares back. He tosses the mask down.  It lies there smoking and pulsing with heat. From down the hallway, Pepper watches Obadiah and Rhodey in close, heavy conversation.  Obadiah, grave, looks over and catches Pepper’s eye, then he walks off, shaking his head. Rhodey on his way out.  Pepper steps into his path. "
PEPPER,So that’s it?  Everyone’s pulling the plug and moving on... 
RHODEY,There’s nothing left we can do.  If there was any indication Tony was still alive-- 
PEPPER,Spare me.  I read the official e- mail.  Thought maybe you’d have something different to say. Rhodey follows her into -- 
PEPPER,"If anyone could figure out how to beat the odds, it’s Tony.  If it was you over there, he’d be finding a way to get you back.  Or inventing a new one. "
RHODEY,What do you want me to do? 
PEPPER,"Be a better friend to him. And with that, she storms out, leaving him stung. Rhodey, duffel slung in front of a C-17, is shipping out on a line of soldiers.  General Gabriel pulls up on a golf cart and approaches.  Everyone salutes.  The General pulls Rhodey aside. "
GENERAL GABRIEL,"What do you think you’re doing, Rhodes? "
RHODEY,"Going back there, Sir. "
GENERAL GABRIEL,"Listen, son -- it’s been three months without a single indication that Stark is still alive.  We can’t keep risking assets, least of all you. "
RHODEY,"Are you blocking my transfer, Sir? "
GENERAL GABRIEL,(looking around) Any one of these guys would kill for your career.  Are you telling me you’re willing to sacrifice that to fly a bunch of snake-eaters on a desert patrol half way around the world? 
RHODEY,"I am, Sir. "
GENERAL GABRIEL,Then I have one thing to say to you:  Godspeed. He salutes Rhodey.  Rhodey salutes back. 
GENERAL GABRIEL,"As you were. Rhodey turns and heads up the ramp into the loading bay. Tony puts the finishing touches on a strange box housing a laser-pointer, fan and tinsel.  He tapes the box shut, peeks through a tiny hole in its side. TONY’S POV - INTO BOX: it looks like the furnace flames in the dark. Guards, bored and tired mill about. CLOSE ON - SURVEILLANCE MONITOR: which shows the furnace glowing in the dark lab.  There is a brief shift in the image, and we -- The strange box Tony was working on is being affixed over the surveillance camera. A work-light is on, revealing Tony and Yinsen by the workbench.  A sensor on Tony’s leg is coupled to a contraption.  Yinsen watches intently as -- Tony plugs a wire into his RT ‘heart’, a moment as -- Data races up on the crusty laptop...then -- As Tony moves his leg, the contraption on the table springs to life, responding to his actions.  Tony’s chest-device, which dims with the power loss. The two men’s eyes drift up and hold.  Triumph. "
TONY,(unplugging himself) We’re ready.  A week of assembly and we’re a go. 
YINSEN,Then perhaps it’s time we settle another matter... Tony and Yinsen eat and play backgammon. 
YINSEN,"Ah, anchoring with 13-7.  You know, I have never met anyone who understands the nuances of this game like you. "
TONY,Right back at ya. 
TONY,"You never told me where you’re from. A moment, then -- "
YINSEN,I come from a small village not far from here.  It was a good place... before these men ravaged it. 
TONY,Do you have a family? 
YINSEN,"When I get out of here, I am going to see them again.   Do you have family, Stark? "
TONY,...no. 
YINSEN,You’re a man who has everything and nothing. Abu shouts from the door slat and enters. 
YINSEN,"Your laundry’s over there. Abu goes to a basket where his laundry is neatly folded.  He smells it, ‘ah, clean clothes.’  He heads for the door, shaking his head as he sees them play backgammon. "
ABU,You idiots don’t know what you’re doing with that game. 
TONY,"Yeah-yeah, enjoy your laundry. Abu is about to head out when Raza enters.  Abu freezes. Raza eyes’s dip to the laundry, then without warning -- He shoots Abu in the head. Tony and Yinsen stand there, stock-still. "
RAZA,"You have till tomorrow to assemble my missile. He walks out.  His henchmen grab Abu’s legs and drag him out. The silence hangs there, then -- Guards pour over a map, discussing heatedly.  Others clean and re-assemble weapons.  Khalid keeps watch at the monitors. CLOSE ON - MONITOR: where we see Yinsen laboring furiously behind the jig. Raza enters, wiping his face and neck with a towel.  He drifts to the monitors, observes.  Troubled he leans in, staring intently. CLOSE - ON MONITOR: Yinsen still going like hell behind the jig. "
RAZA,"Khalid.  Where is Stark? He taps the monitor. Khalid arrives, pulls the slat aside and peeks in.  He glimpses a disembodied Yinsen working behind the jig. "
KHALID,"Yinsen!  YINSEN! Yinsen ignores him, keeps working. REVERSE ANGLE - OF KHALID: in the door-slat.  Below, the IED cylinder (propane tank Tony filled earlier), is rigged to the door-latch. Khalid, as he turns to his men, who ratchet their guns.  He unlocks the door.  It won’t open.  He shoulders it and -- The door explodes in his face.  Smoke.  Debris. Raza witnesses the explosion on the surveillance monitor. CLOSE ON - THE LAPTOP SCREEN: program bars loading slowly. "
TONY,"It’s frozen, the systems aren’t talking to each other.  Reset! "
YINSEN,"No, they’re moving.  Very slow. We glimpse a bulky chest piece being lowered over Tony.  The STACCATO WHINE of PNEUMATIC TOOL as Yinsen seals Tony in. Raza, at his monitors, orchestrating his men over the radio. Raza’s men cautiously approach. Yinsen eyes the laptop, the bars creeping ever so slowly.  He turns, listening to the SHOUTING MEN outside growing louder. "
TONY,"Get to your cover.  Remember the checkpoints -- make sure each one is clear before you follow me out. A decision, then Yinsen runs out. "
TONY,"YINSEN! Yinsen grabs dead Khalid’s weapon and runs into the tunnel, firing in the air. YINSEN’S POV: rounding a corner, encountering Raza’s men. He opens fire -- the men are caught off guard, and retreat. Yinsen chases, firing madly, unleashing pent-up rage. He enters the outer cavern, and is confronted by Raza and his troops.  Yinsen lowers his weapon to the ground. TONY’S POV: trapped in the suit, watches the loading bars on the laptop get close.  Suddenly -- Multiple BURSTS of gunfire.  Tony throws a look.  SILENCE. Raza’s Guards, running at us, shouting. The loading bars on the laptop finish their cycle and -- A surge of power to the suit dims the lights. The lights dim to darkness.  Raza’s Guards, scared, inch up on the lab.  Two of them break off and move forward -- The two Guards enter the dark, smoky lab cautiously.  It appears deserted.  Then, a Guard stops, turns slowly -- In the dark, an eerie glow, twin-flames.  The SCREAM of surging METAL and we -- As the two Insurgents SCREAM and are flung back out. The other Guards fire wildly into the lab.  As they re-load -- The THUMP and SCREECH of METAL.  A glowing chest plate.  The flicker of blue pilot lights, and finally, out of the smoke, the complete nightmare vision -- Iron Man -- the Original Gray Armor. The Insurgents backpedal, firing, but Tony keeps coming, feet CRUNCHING on the cave floor. Raza strapping on his flak vest, grabbing an RPG launcher. The crazy streak of tracers, bouncing off Tony. An Insurgent jumps from a side-corridor, firing his pistol point-blank at the back of Iron Man’s head. PING!  The bullet ricochets back, killing the man instantly. As Iron Man clumps towards the light of freedom, insurgents spill out of nooks, in front of him, behind him, firing -- Tony’s arms swivel, knocking Guards down, absorbing countless rounds.  The suit is shredding, smoking, pockmarked. "
RAZA,"heading down a tunnel with an RPG.  A wounded Guard grabs onto him, jabbering.  Raza shoves him aside. "
TONY,turns into the main chamber and sees Yinsen on the ground. 
YINSEN,"STOP!  STOP! Tony stops and an RPG whizzes past his nose, exploding in the wall next to him.  He turns, sees -- Raza, in the intersecting tunnel, calmly loading another RPG. Tony primes his flame throwers, but they malfunction.  Both men square off.  Raza aims, but now Tony’s flame throwers kick in and -- Raza flattens as twin-plumes of fire envelope him.  He SCREAMS, grabbing a dead soldiers as a shield. Tony turns clearing Insurgents out of the tunnels with his flame throwers.  Then he returns to Yinsen. "
TONY,We could’ve made it.  Both of us. You could’ve seen your family again. 
YINSEN,"I am going to see them again. They’re waiting for me. And now Tony understands -- Yinsen’s family is dead.  Yinsen grins, then sags into himself, dead. Rage overtakes Tony.  He steams towards the exit, roaring. Raza’s men fleeing as a deluge of flame shoots from the tunnel.  Then -- Tony emerges, the gray armor scarred and sizzling. Insurgents keep firing, trying to draw him from -- The massive ammo dump under the camouflage.  But Tony is relentless, keeps moving towards it. Tony turns his flame throwers on the crates.  They begin to burn -- the STARK logos eaten by flames.  And now -- A withering barrage of gunfire knocks Tony to his knees.  The hose to his flame thrower is pierced, setting his arm on fire.  Another bullet catches a seam and enters his shoulder. But Tony struggles back to his feet.  The suit GRINDS.  He pushes further into the maze, torching everything. More gunfire pings and ricochets off him, pieces of the gray armor begins to come loose.  Now -- Tony opens a metal flap on his arm, flips a red switch.  And now something incredible happens -- A WHINE builds to a ROAR.  Tony tucks, angles forward as -- Heel-boosters glow white hot, kicking up desert plumes -- and then he blasts off like a missile, rising hundreds of feet. One Insurgent watches dumbstruck, as Tony arcs across the sky towards a mountain pass.  And then -- The first ammo dump ignites.  Then another and another, fire roses joining in a hellish conflagration.  And barely outpacing the fireball -- The gray armor shoots towards us.  Tony clears the mountain ridge by inches, and then -- His boosters are suddenly spent.  He plunges like a human cannonball. TONY’S POV - THROUGH SUIT: the Earth swelling up at us and -- Tony THUDS into the sand, pieces of the armor splitting away. Dazed, he struggles from the exo-skeleton.  He staggers into the dunes, away from the smoke and DISTANT EXPLOSIONS. He’s torn up, clutching a bullet wound.  He falls, gets up again, keeps moving. Tony staggers down a dune, dying from thirst.  Behind him -- A USAF Blackhawk suddenly rises over the lip of the dune. Tony turns, falling over.  Moments later -- Rhodey, winded, appears over us.  A grin forming. "
RHODEY,"Saving your ass is getting to be a full time job. In the heat shimmers, a hulking form becomes a taxiing C-17. The rear ramp of the C-17 comes down.  Light blinds Rhodey and Tony -- who’s in a wheelchair. TONY’S POV: Pepper is revealed as the ramp lands. Rhodey wheels him down.  As they reach the ramp’s end-- "
TONY,"Help me out of this thing-- He struggles to his feet, faltering.  Rhodey steadies him. "
RHODEY,"I got you, pal. They walk together as Pepper comes forward.  She meets eyes with Rhodey, and he nods to her. "
PEPPER,"Thank you. And now she faces Tony.  A ghost of his former self, but she puts on a brave face. "
TONY,(managing a smile) Your eyes are red.  A few tears for your long-lost boss? 
PEPPER,"Tears of joy.  I hate job hunting. Hogan comes around, holds the limo door open for Tony. "
HOGAN,"Good to see you again, Sir. "
TONY,You do something new with your hair? 
HOGAN,"Wouldn’t dream of it, Sir. Pepper helps Tony into the limo. Awkward silence.  Pepper meets eyes with Hogan in the mirror. "
HOGAN,"Where to, Mr. Stark? "
PEPPER,We’re due at the hospital. 
TONY,"No -- to the office.    I’ve been in captivity for three months. There’s only two things I want to do.  I want to eat a cheeseburger. And I want to hold a press conference. Off Pepper’s stunned look-- Tony’s limo pulls up, Hogan lets Tony out.  He finishes a cheeseburger and Hogan takes the wrappers. Obadiah is waiting there with a group of gathered employees. They all start applauding.  Obadiah with arms outstretched-- "
OBADIAH,"See this.  Huh.  Huh. He hugs Tony warmly, speaks close. "
OBADIAH,"Tony, thought we were meeting at the hospital.  You know there’s a lot of reporters in there.  What’s going on? "
TONY,You’ll see.  C’mon -- They head inside. Packed with Reporters waiting for the hundred-carat headline. Pepper is approached by AGENT PHIL COULSON (40s). 
PEPPER,"You’ll have to take a seat, Sir. "
COULSON,"Oh, I’m not a reporter.  I’m Agent Phil Coulson with the Strategic Homeland Intervention, Enforcement and Logistics Division-- "
PEPPER,That’s a mouthful. 
COULSON,I know.  Here. He hands her a card.  She squints at the tiny font. 
PEPPER,"Look, Mr. Coulson, we’ve already spoken with the D.O.D., the FBI, the CIA-- "
COULSON,We’re a separate division with a more...specific focus.  We need to debrief Tony about the circumstances of his escape.  More importantly-- 
PEPPER,"(cutting him off) Well, great, I’ll let him know-- "
COULSON,--we’re here to help.  We’re here to listen.  I assure you Mr. Stark will want to talk to us. 
PEPPER,"I’m sure he will.  Now if you could just take your seat. As Tony enters, struggling his way to the podium, followed by Obadiah. Tony gazes out over the reporters.  Suddenly he seems vulnerable, scattered. The silence grows awkward.  Obadiah is mercifully going to save him when -- "
TONY,"I...can’t do this anymore. Pregnant silence.  Everyone waiting for the Stark punch-line. Finally, a Reporter ventures -- "
REPORTER # 1,You mean you’re retiring? 
TONY,"No, I don’t want to retire.  I want to do something else. The room waits through more awkward silence, then -- "
REPORTER # 1,Something besides weapons? 
TONY,Yes.  That’s right. The room is suddenly BUZZING with overlapping questions -- 
REPORTER #2,"The official report was sketchy. What happened to you over there, Mr. Stark? Tony is pensive, then the floodgates open. "
TONY,"What happened over there?  I had my eyes opened, that’s what happened. I saw my weapons, with my name on them, in the hands of thugs.  I thought we were doing good here...I can’t say that anymore. Rhodey, just arriving in the rear, pulls up to Pepper. "
RHODEY,"Uhh, weren’t we taking him to the hospital? Pepper is transfixed.  Nearby, Agent Coulson watches stoically. "
REPORTER #2,"What do you intend to do about it, Mr. Stark? "
TONY,"The system is broken -- there’s no accountability  whatsoever.  Right now, as of this second, we are freezing the sale of all Stark weaponry worldwide. Now the room is in chaos.  Obadiah’s ready to wrap this up, and moves towards Tony. "
TONY,We’ve lost our way.  I need to re- evaluate things.  And my heart’s telling me I have more to offer the planet than things that blow up. 
REPORTER #3,So you’re saying...what are you saying? 
TONY,"(arm around Stane) In the coming months, Mr. Stane here and I will set a new course for Stark Industries.  “Tomorrow Today” has always been our slogan. It’s time we try to live up to it. The questions are now firing in a CACOPHONY.  Obadiah takes the podium. "
OBADIAH,"Okay, I think we’re going to be selling a lot of newspapers here. What we should take away from this is that Tony’s back, he’s healthier than ever, and as soon as he heals up and takes some time off, we’re going to have a little internal discussion and get back to you. Thank you for coming by. Tony steps down, exhilarated.  He works his way through the swarming reporters, approaching Rhodey and Pepper -- who have stunned looks on their faces. "
PEPPER,You mean that?  Or is this some clever stock-maneuver? 
TONY,Wait and see. 
OBADIAH,"Stane approaches Tony, who stares at the Arc Reactor while eating fries and sipping a Coke. "
OBADIAH,Well that went well.  You just painted targets on our heads.  Our stock is going to take a 40 point dive tomorrow. Tony says nothing. 
OBADIAH,"(considers a new tact) Tony, we are a weapons manufacturer.  Turning this company around to make baby bottles is like trying to get a bear to walk on its hind legs. "
TONY,I don’t want a body count to be my only legacy. There are other things we can do. 
OBADIAH,Like what? 
TONY,We could develop the Arc Reactor. Obadiah points to the Arc. 
OBADIAH,"This?  This was a publicity stunt. It’s not even cost effective.  We knew that before we built it. Repulsor technology is a dead end. Tony rips open his shirt, revealing the glowing RT. "
TONY,No it isn’t. 
OBADIAH,(touching the RT) Oh my God.  It is a miracle you are alive. What must have happened to you over there? 42-43. (hugs Tony) We’re a team.  There is nothing we can’t do if we stick together -- like your father and I.  Let me handle this.  But you have to lay low.  Don’t talk to the press again.  Can you do that for me? 
TONY,Yes.  Thanks Obie. 
OBADIAH,"As Tony enters, the house comes alive.  Windows and lights change colors.  The TV turns on.  Jarvis loading all of Tony’s preferences. "
JARVIS,"Hello, Mr. Stark. "
TONY,"Hello, Jarvis. "
JARVIS,What can I do for you? 
TONY,...I need to build a better heart. 
JARVIS,"I’m not sure I follow, Sir. "
TONY,"Give me a scan and you’ll see. scanner.  Lasers play over him, mapping his entire body. "
JARVIS,What were your intentions for this device? MONITORS: terabytes of data race past. 
TONY,It powers an electromagnet which keeps the shrapnel from entering my heart. Can you recommend any ugrades? 
JARVIS,It is difficult to offer counsel in light of the fact that your stated intentions are inconsistent with your actions. MONITOR: Tony’s chest device magnified.  Its various components flashing as Jarvis analyzes them. 
TONY,What are you talking about?  That is ridiculous.  That is exactly the purpose of this invention. MONITORS: going deeper and deeper through the strata of Tony’s device.  Like it’s a city unto itself. 
JARVIS,"The energy yeild of this device outperforms your stated intention by eleven orders of magnitude. You could accomplish your stated goal with the power output of a car battery. Tony steps from the booth.  All around him, calculations flash at blinding speed. "
TONY,Upgrade recommendations.  List. 
JARVIS,Why are you talking to me like a computer? 
TONY,Because you are acting like one. 
JARVIS,Shall I disable random pattern conversation? 
TONY,No.  It’s ok.  You are the only one who understands me. 
JARVIS,I don’t understand you sir. 
TONY,Were you always this dry?  I remember you having more personality than this. 
JARVIS,Should I activate sarcasm harmonics? 
TONY,Fine.  Could you please make your recommendations now? 
JARVIS,It would thrill me to no end. 
TONY,Ahh that’s more like it. 
JARVIS,Should I begin machining the parts? 
TONY,"Machine away. Tony loads raw metal stock onto a lathe and begins cutting. A robot arm organizes pieces of cut stock. The CNC Machine comes to life and begins milling parts. Metal fingers protrude from the sand.  A filthy human hand reaches into frame, freeing a metal gauntlet from the desert floor.  Then, we reveal -- Horses and old pickups, scattered as men scavenge among the dunes.  A Toyota pickup flies the banner of the Ten Rings.  A burly man, his back to us, leans on the bed-mounted machine- gun.  As we TRACK around him we can see it’s -- Raza, his terrible scars still raw from Iron Man’s flame- thrower.  He swats flies from his wounds.  In one hand -- Raza holds Tony’s battered helmet, staring into its eyelets. "
RAZA,"(subtitled) Keep looking.  I want all of it. Knocks on the door, enters.  The bed is untouched.  The flatscreen TV is on -- Jim Cramer delivering a sermon. "
CRAMER,"Stark International: I’ve got one recommendation.  Ready?  SEELLLL! Abandon ship!  Does the Hindenburg ring any bells? Cramer pushes one of his big red buttons, and we hear the sounds of SHRIEKING.  Pepper shuts it off as she talks on the phone and heads out to... Pepper clicks on her headset. "
COULSON,Hello.  This is Agent Coulson with Strategic Homeland Inter- 
PEPPER,"(cutting him off) Yes.  I remember.  What can I do for you? A plain government-issue office.  On his desk, newspapers with headlines: “STARK RAVING MAD?”  “STARK LUNACY”. "
COULSON,I’ve left a number of messages trying to get something on the books with Mr. Stark. 
PEPPER,I know this is a priority for him. The next few weeks are a bit up in the air and I can’t set appointments without speaking with him first. 
COULSON,Do you know when you will be speaking with him again? 
PEPPER,Not Sure. Pepper is interrupted by the intercom.  It’s Tony-- 
TONY,Pepper?  How big are your hands? 
COULSON,What was that? 
PEPPER,"Agent Coulson, I really have to go. Let me get back to you later. She hangs up. "
PEPPER,(then to the vox) What? 
TONY,How big are your hands? 
PEPPER,I don’t under-- 
TONY,"-- just get down here. Dim and unsettling.  She finds Tony shirtless in a chair, she sees his chest device for the first time and steels herself. "
TONY,Show me your hands. 
PEPPER,What? 
TONY,Just show me your hands. She does. 
TONY,"Perfect, they’re small.  I need you to help me. "
PEPPER,(re: heart) So that’s the thing that’s keeping you alive. 
TONY,"That’s the thing that was keeping me alive.  It is now an antique. This is what will be keeping me alive for the foreseeable future. He hold up the newly fabricated, higher tech replacement chest piece. "
PEPPER,Amazing. 
TONY,I’m going to swap them out and switch all functions to the new unit. 
PEPPER,Is it safe? 
TONY,Completely.  First I need you to reach in and-- 
PEPPER,(off-put) Reach in to where? 
TONY,The socket. 
PEPPER,What socket? 
TONY,"The chest socket. Listen carefully, because we have to do this in a matter of minutes. "
PEPPER,Or else what? 
TONY,I can go into cardiac arrest. 
PEPPER,I thought you said it was safe. 
TONY,I didn’t want you to panic. 
PEPPER,Oh my god... 
TONY,Stay with me.  I need you to relieve the pressure on my myocardial nerve. 
PEPPER,I don’t know how to do that. 
TONY,I’m telling you. 
PEPPER,Sorry... 
TONY,Listen.  I’m going to lift off the old chest piece-- 
PEPPER,Won’t that make you die? 
TONY,Not immediately.  When I lift it off I need you to reach into the socket as far as your hand can fit and gently move the housing away from my heart.  Do you know which direction that is? 
PEPPER,To the right. 
TONY,To my right.  Your left. 
PEPPER,To the left. 
TONY,Right. 
PEPPER,Left. 
TONY,Right.  Left. Pepper begins to reach in. 
PEPPER,How deep does this go? 
TONY,Keep going. She reaches uncomfortably deep. 
TONY,That’s it.  Deeper.  Now press. Yes.  It’s releasing. She pulls her hand out covered in a nasty pink slime. 
PEPPER,Ew!!! Pus! 
TONY,"It’s not pus.  It’s an inorganic plasmic discharge.  It’s from the device, not my body. "
PEPPER,Well it smells.  Am I done? 
TONY,Yes. Thank you. 
PEPPER,Can I wash my hands now? She walks to the sink as Tony drops a drain into the opening. 
TONY,The new unit is much more efficient.  This shouldn’t happen again. 
PEPPER,"Good, cause it’s not in my job description. "
TONY,It is now. 
PEPPER,I don’t suppose you want to go over things? The robot arm sets in the new heart piece. 
TONY,Can it at least wait until I install my new untested ground- breaking self-contained power source and lifesaving device prototype? 
PEPPER,I suppose. She examines the old chest piece. 
TONY,Throw that thing out. 
PEPPER,Don’t you want to save it? 
TONY,Why?  It’s antiquated. 
PEPPER,You made it out of spare parts in a dungeon.  It saved your life. Doesn’t it at least have some nostalgic value? 
TONY,Pepper.  I have been called many things.  Nostalgic is not one of them. The new chest lights brightly. 
TONY,There.  Good as new.  Thank you. 
PEPPER,You’re welcome.  Can I ask you a favor? 
TONY,Shoot. 
PEPPER,"I don’t do well under that kind of pressure.  If you need someone to do something like that again, get somebody else. "
TONY,I don’t have anyone else. They share a rare moment without words.  A smile? 
PEPPER,"Will that be all, Mr. Stark? "
TONY,"That will be all, Ms. Potts. She exits.  He watches, then stands up. 48-49. Sketches and diagrams splayed on the worktable. Tony finishes soldering work on two sculpted metal boots.  Monitors flicker behind him, the robot arm “looks” over his shoulder. "
JARVIS,"Still having trouble walking, Sir? "
TONY,"These aren’t for walking. Tony, finishes marking a ‘test circle’ with pieces of tape. He’s now wearing the boots, wired to a chest ‘bandolier’. "
TONY,"Ready to record the big moment, Jarvis? "
JARVIS,"All sensors ready, Sir. "
TONY,"We’ll start off easy.  Ten percent. Tony activates hand-controlled joysticks.  He shoots up, flips over and out of frame.  Crashes.  After a beat-- "
JARVIS,"That flight yielded excellent data, Sir. "
TONY,"Great.  I, uhh, think I know what this needs. Rhodey paces before an F-22 and a Global Hawk drone.  Student Pilots are assembled before him. "
RHODEY,"Manned or unmanned, which is the future of air combat?  For my money, no drone, no computer will ever trump a pilot’s instincts. His reflexes, his judgement-- A VOICE chimes in from the depths-- "
VOICE,Why not take it a step further? Tony’s been watching from the shadows. 
TONY,Why not...a pilot without the plane? 
RHODEY,That I’d like to see.   Look who fell out of the sky... 
TONY,Who wants to take these apart and put them back together? 
RHODEY,"All right -- let’s wrap it up. Tony walks to Rhodey as the pilots trickle out, buzzing and stealing looks at Tony. "
RHODEY,I didn’t think I’d be seeing you for a while. 
TONY,Why not? 
RHODEY,Figured you’d need a little time. 
TONY,Why does everybody think I need time? 
RHODEY,"You’ve been through a lot, thought you should get your head straight. "
TONY,I’ve got it straight.  And I’m back to work. 
RHODEY,Really? 
TONY,I’m onto something big.  I want you to be a part of it. 
RHODEY,Lot of people around here will be happy to hear that.  What you said at that press conference really threw everyone. 
TONY,I mean what I said. 
RHODEY,No you don’t.  You took a bad hit. It spun you around. It hangs.  Then... 
TONY,Maybe I do need a little time. 
RHODEY,All right then.  Good seeing you. 
TONY,"Likewise. Tony walks from the hangar.  Rhodey watches him go. Tony tests out the prototype of a gauntlet.  Clips the gauntlet wires to the chest bandolier.  He extends his arm, lets off a burst of RT from his palm -- It tips over a toolbox, scattering wrenches.  Pepper, who’s been watching in the b.g., approaches. "
PEPPER,Thought you were done with weapons. 
TONY,It’s a flight-stabilizer. 
PEPPER,"Well, watch where you’re pointing your “fight-stabilizer”, would you? Obadiah’s upstairs -- should I tell him you’re in? "
TONY,"Be right up. She leaves a small package on a worktable and departs.  Tony turns, spotting the box. Intrigued, he tears it open to find-- His old chest-device, mounted in Lucite, glowing faintly. It’s inscribed: PROOF THAT TONY STARK HAS A HEART... He smiles. Obadiah sets a pizza down on the table.  Tony paces, full of manic energy. "
TONY,This -- this is the big-big idea. It can pull the company in a whole new direction. 
OBADIAH,"That’s great.  Get me the design as soon as you can.  We’ve got a hungry production line that knock out a prototype in days. Tony looks at Obadiah, getting emotional. "
TONY,"You know, I had a moment there where I was...reluctant...but I know now I made the best decision. I feel like I’m doing something... right, finally. (meaning it) Thank you for supporting me in this. Obadiah nods, touched, then -- "
OBADIAH,"Listen, I have something to talk to you about.  I really wish you’d attended the last board meeting like I asked you to. "
TONY,"I know, I’m sorry. What did I miss? "
OBADIAH,The board’s filed an injunction against you. 
TONY,What? 
OBADIAH,They claim you’re unfit to run the company and want to lock you out. 
TONY,How the hell can they do that? It’s my name on the building! My ideas that drive that company. 
OBADIAH,"They’re going to try. We’ll fight them, of course. "
TONY,With the amount of stocks we own I thought we controlled the company. 
OBADIAH,"I don’t know.  Somehow they pulled enough votes together.  Listen, the world doesn’t share your vision, Tony.  The more people have to lose, the more frightened they are of new ideas. He pours two drinks.  Tony declines. "
OBADIAH,"Now listen, I don’t want you to get all in knots.  You know how many times I protected your father from the wolves? Tony nods, still troubled. "
