character,line
STEVE ROGERS,So are you two…? Do you…? Fondue?
PEGGY CARTER,This is your transponder. Activate it when you’re ready and the signal will lead us straight to you.
STEVE ROGERS,Are you sure this thing works?
HOWARD STARK,"It’s been tested more than you, pal."
PEGGY CARTER,Get back here! We’re taking you all the way in.
STEVE ROGERS,"As soon as I’m free, you turn this thing around and get the hell outta here!"
PEGGY CARTER,You can’t give me orders!
STEVE ROGERS,The hell I can’t! I’m a Captain!
DR. ARNIM ZOLA,"As you can see, production of the Valkyrie is progressing on schedule, even with components of this size."
JOHANN SCHMIDT,Increase the output by 60 % and see to it our other facilities do the same.
DR. ARNIM ZOLA,"But the prisoners, I’m not sure they have the strength."
JOHANN SCHMIDT,"Then use up what strength they have left, Doctor. There are always more workers."
DR. ARNIM ZOLA,Not now!
DUM DUM DUGAN,"You know, Fritz, one of these days, I’m gonna have a stick of my own."
STEVE ROGERS,Fellas.
HYDRA GUARDS,Ah!
GABE JONES,Who are you supposed to be?
STEVE ROGERS,I’m… Captain America.
JAMES MONTGOMERY FALSWORTH,I beg your pardon?
DUM DUM DUGAN,"What, are we taking everybody?"
JIM MORITA,"I’m from Fresno, Ace."
STEVE ROGERS,Is there anybody else? I’m looking for a Sergeant James Barnes.
JAMES MONTGOMERY FALSWORTH,"There’s an isolation ward in the factory, but no one’s ever come back from it."
STEVE ROGERS,"All right. The tree line is northwest, 80 yards past the gate. Get out fast and give ‘em hell. I’ll meet you guys in the clearing with anybody else I find."
GABE JONES,Wait! You know what you’re doin’?
STEVE ROGERS,Yeah. I’ve knocked out Adolf Hitler over two hundred times.
JIM MORITA,You know how to use that thing?  Okay.
JOHANN SCHMIDT,What is happening?
DUM DUM DUGAN,Hey. Not exactly a Buick.
GABE JONES,That one. Zündung. (Ignition.)
DUM DUM DUGAN,Zündung?
JAMES MONTGOMERY FALSWORTH,"Get this thing going, Dugan!"
DUM DUM DUGAN,I didn’t know you spoke German.
GABE JONES,"Three semesters at Howards, switched to French, girls much cuter."
DUM DUM DUGAN,Didn’t ask for the resume.
DR. ARNIM ZOLA,"No, no! What are you doing?"
JOHANN SCHMIDT,Our forces are outmatched.
JIM MORITA,Keep moving! Grab those grenades!
JAMES BARNES,Sergeant. 32557…
STEVE ROGERS,"Bucky? Oh, my God."
JAMES BARNES,Is that…
STEVE ROGERS,It’s me. It’s Steve.
JAMES BARNES,Steve?
STEVE ROGERS,Come on.
JAMES BARNES,Steve.
STEVE ROGERS,I thought you were dead.
JAMES BARNES,I thought you were smaller.
STEVE ROGERS,Come on.
JAMES BARNES,What happened to you?
STEVE ROGERS,I joined the Army.
JAMES BARNES,Did it hurt?
STEVE ROGERS,A little.
JAMES BARNES,Is it permanent?
STEVE ROGERS,So far.
JOHANN SCHMIDT,"Captain America! How exciting! I’m a great fan of your films. So Dr. Erskine managed it after all. Not exactly an improvement, but still impressive."
STEVE ROGERS,You’ve got no idea.
JOHANN SCHMIDT,"Haven’t I?  No matter what lies Erskine told you, you see I was his greatest success!"
JAMES BARNES,"You don’t have one of those, do you?"
JOHANN SCHMIDT,"You are deluded, Captain. You pretend to be a simple soldier, but in reality you are just afraid to admit that we have left humanity behind. Unlike you, I embrace it proudly. Without fear!"
STEVE ROGERS,"Then how come you’re running?  Come on, let’s go. Up."
DR. ARNIM ZOLA,Sir? Are we going to the roof?  What about me? Where will I sit?
JOHANN SCHMIDT,"Not a scratch, Doctor. Not a scratch."
STEVE ROGERS,Let’s go. One at a time.
JAMES BARNES,Gotta be a rope or something!
STEVE ROGERS,Just go! Get out of here!
JAMES BARNES,No! Not without you!
COL. CHESTER PHILLIPS,"Senator Brandt, I regret to report that Captain Steven G. Rogers went missing behind enemy lines on the third. Aerial reconnaissance has proven unfruitful. As a result, I must declare Captain Rogers killed in action. Period."
PEGGY CARTER,The last surveillance flight is back. No sign of activity.
COL. CHESTER PHILLIPS,"Go get a cup of coffee, Corporal."
CORPORAL,"Yes, sir."
COL. CHESTER PHILLIPS,I can’t touch Stark. He’s rich and he’s the Army’s number one weapons contractor. You are neither one.
PEGGY CARTER,"With respect, sir, I don’t regret my actions. And I don’t think Captain Rogers did either."
COL. CHESTER PHILLIPS,"What makes you think I give a damn about your opinions. I took a chance with you, Agent Carter. And now America’s golden boy and a lot of other good men are dead, cause you had a crush."
PEGGY CARTER,It wasn’t that. I had faith.
COL. CHESTER PHILLIPS,"Well, I hope that’s a big comfort to you when they shut this division down.  What the hell’s going on out there?"
MAN#1,Look who it is!
STEVE ROGERS,Some of theres men need medical attention.
MAN#2,"Medic, we got wounded."
,
STEVE ROGERS,I’d like to surrender myself for disciplinary action.
COL. CHESTER PHILLIPS,That won’t be necessary.
STEVE ROGERS,"Yes, sir."
COL. CHESTER PHILLIPS,"Faith, huh?"
PEGGY CARTER,You’re late.
STEVE ROGERS,Couldn’t call my ride.
JAMES BARNES,Hey! Let’s hear it for Captain America.
SENATOR BRANDT,"I am honoured to present this medal for valour to my personal friend, Captain America!  Captain America!  Captain, that’s your cue!"
GENERAL,I thought he’d be taller.
STEVE ROGERS,"The fifth one was here in Poland, right near the Baltic.  And the sixth one was… about here, 30, 40 miles west of the Maginot Line.  I just got a quick look."
PEGGY CARTER,"Well, nobody’s perfect."
STEVE ROGERS,These are the weapon factories we know about. Sergeant Barnes said that Hydra shipped all the parts to another facility that isn’t on this map.
COL. CHESTER PHILLIPS,"Agent Carter, coordinate with MI6. I want every Allied eyeball looking for that main Hydra base."
PEGGY CARTER,What about us?
COL. CHESTER PHILLIPS,"We are gonna set a fire under Johann Schmidt’s ass. What do you say, Rogers? It’s your map, you think you can wipe Hydra off of it?"
STEVE ROGERS,"Yes, sir. I’ll need a team."
COL. CHESTER PHILLIPS,We’re already putting together the best men.
STEVE ROGERS,"With all due respect, sir. So am I."
DUM DUM DUGAN,"So, let’s get this straight."
GABE JONES,"We barely got out of there alive, and you want us to go back?"
STEVE ROGERS,Pretty much.
JAMES MONTGOMERY FALSWORTH,"Sounds rather fun, actually."
JIM MORITA,I’m in.
GABE JONES,We’re in.
DUM DUM DUGAN,"Hell, I’ll always fight. But you got to do one thing for me."
STEVE ROGERS,What’s that?
DUM DUM DUGAN,Open a tab.
JIM MORITA,"Well, that was easy."
STEVE ROGERS,Another round.
BARKEEPER,Where are they putting all this stuff?
JAMES BARNES,"[Steve joins Bucky at the barcounter. In the background everyone's singing ""There's a Tavern in Town""] See? I told you. They’re all idiots."
STEVE ROGERS,How about you? You ready to follow Captain America into the jaws of death?
JAMES BARNES,"Hell, no. That little guy from Brooklyn who was too dumb not to run away from a fight. I’m following him. But you’re keeping the outfit, right?"
STEVE ROGERS,You know what? It’s kind of growing on me.
PEGGY CARTER,Captain.
STEVE ROGERS,Agent Carter.
JAMES BARNES,Ma’am.
PEGGY CARTER,Howard has some equipment for you to try. Tomorrow morning?
STEVE ROGERS,Sounds good.
PEGGY CARTER,I see you top squad is prepping for duty.
JAMES BARNES,You don’t like music?
PEGGY CARTER,"I do, actually. I might even, when this is all over, go dancing."
JAMES BARNES,Then what are we waiting for?
,
STEVE ROGERS,"Yes, ma’m. I’ll be there."
JAMES BARNES,I’m invisible. I’m…I’m turning into you. It’s like some horrible dream.
STEVE ROGERS,Don’t take it so hard. Maybe she’s got a friend.
HOWARD STARK,Emission signature is unusual. Alpha and beta ray neutral. Though I doubt Rogers picked up on that. Seems harmless enough. Hard to see what all the fuss is about.  Write that down.
STEVE ROGERS,Excuse me. I’m looking for Mr. Stark.
PVT. LORRAINE,He’s in with Colonel Phillips. Of course you’re welcome to wait.  I read about what you did.
STEVE ROGERS,"Oh! The…yeah! Well, that’s you know? Just doin’ what needed to be done."
PVT. LORRAINE,Sounded like more than that. You saved nearly four hundred men.
STEVE ROGERS,"Really, it’s not a big deal."
PVT. LORRAINE,Tell that to their wives.
STEVE ROGERS,Uh…I don’t think they were all married.
PVT. LORRAINE,You’re a hero.
STEVE ROGERS,"Well, that…you know? That…that depends on the definition of it really."
PVT. LORRAINE,"The women of America, they owe you their thanks. And uh…seeing as they’re not here."
PEGGY CARTER,Captain!  We’re ready for you. If you’re not otherwise occupied.
STEVE ROGERS,"Agent Carter, wait."
PEGGY CARTER,Looks like finding a partner wasn’t that hard after all.
STEVE ROGERS,"Peggy, that’s not what you thought it was."
PEGGY CARTER,"I don’t think anything, Captain. Not one thing. You always wanted to be soldier and now you are. Just like all the rest."
STEVE ROGERS,"Well, what about you and Stark? How do I know you two haven’t been… fonduing?"
PEGGY CARTER,You still don’t know a bloody thing about women!
HOWARD STARK,"Fondue is just cheese and bread, my friend."
STEVE ROGERS,Really? I didn’t think…
HOWARD STARK,"Nor should you, pal. The moment you think you know what’s goin’ on in a woman’s head, it’s the moment your goose is well and truly cooked. Me, I concentrate on work. Which at the moment is about making sure you and your men do not get killed. Carbon polymer.  Should withstand your average German bayonet. Although Hydra’s not going to attack you with a pocket knife.  I hear you’re uh… kinda attached?"
STEVE ROGERS,It’s handier than you might think.
HOWARD STARK,I took the liberty of coming up with some options.  This one’s fun. She’s been fitted with electrical relays. It’ll allow you to…
STEVE ROGERS,What about this one?
HOWARD STARK,No! No! That’s just a prototype.
STEVE ROGERS,What’s it made of?
HOWARD STARK,Vibranium. It’s stronger than steel and a third of the weight. It’s completely vibration absorbent.
STEVE ROGERS,How come it’s not a standard issue?
HOWARD STARK,That’s the rarest metal on earth. What you’re holding there? That’s all we’ve got.
PEGGY CARTER,"You quite finished, Mr. Stark? I’m sure the Captain has some unfinished business."
STEVE ROGERS,What do you think?
PEGGY CARTER,Yes. I think it works.
STEVE ROGERS,I had some ideas about the uniform.
HOWARD STARK,"Whatever you want, pal."
JOHANN SCHMIDT,"You are failing! We are close to an offensive network that will shake the planet. And yet we are continually delayed, because you cannot outwit a simpleton with a shield!"
DR. ARNIM ZOLA,This is hardly my area of expertise. I…I merely develop the weapons. I…I cannot fire them.
JOHANN SCHMIDT,"Finish your mission, Doctor. Before the American finishes his."
GUARD,Sir!
FACILITY MANAGER,"I’m sorry, Herr Schmidt. We fought to the last man."
JOHANN SCHMIDT,Evidently not.
JAMES BARNES,Remember when I made you ride the Cyclone at Coney Island?
STEVE ROGERS,"Yeah, I and I threw up?"
JAMES BARNES,"This isn’t payback, is it?"
STEVE ROGERS,Now why would I do that?
GABE JONES,"We were right. Dr. Zola’s on the train. Hydra dispatcher gave him permission to open up the throttle. Wherever he’s going, they must need him bad."
JAMES MONTGOMERY FALSWORTH,"Let’s get going, because they’re moving like the devil."
STEVE ROGERS,"We only got about a 10-second window. You miss that window, we’re bugs on a windshield."
JAMES MONTGOMERY FALSWORTH,Mind the gap.
DUM DUM DUGAN,"Better get moving, bugs!"
JACQUES DERNIER,Maintenant! (Now!)
DR. ARNIM ZOLA,Stop him! Fire again!
JAMES BARNES,I had him on the ropes.
STEVE ROGERS,I know you did.  Get down!
DR. ARNIM ZOLA,Fire again! Kill him! Now!
STEVE ROGERS,Bucky! Hang on! Grab my hand! NO!
COL. CHESTER PHILLIPS,Sit down.
DR. ARNIM ZOLA,What is this?
COL. CHESTER PHILLIPS,Steak.
DR. ARNIM ZOLA,What is in it?
COL. CHESTER PHILLIPS,"Cow. Doctor, do you realize how difficult it is to get ahold of a prime cut like that out here?"
DR. ARNIM ZOLA,I don’t eat meat.
COL. CHESTER PHILLIPS,Why not?
DR. ARNIM ZOLA,It disagrees with me.
COL. CHESTER PHILLIPS,"How about cyanide? Does that give you the rumbly tummy too? Every Hydra agent that we’ve tried to take alive has crunched a little pill before we can stop him. But not you. So, here’s my brilliant theory.  You wanna live."
DR. ARNIM ZOLA,"You’re trying to intimidate me, Colonel."
COL. CHESTER PHILLIPS,I bought you dinner.
DR. ARNIM ZOLA,"‘Given the variable information he has provided, and in exchange for his full cooperation, Dr. Zola is being remanded to Switzerland.’"
COL. CHESTER PHILLIPS,"I sent that message to Washington this morning. Of course it was encoded. You guys haven’t broken those codes, have you? That would be awkward."
DR. ARNIM ZOLA,Schmidt will know this is a lie.
COL. CHESTER PHILLIPS,"He’s gonna kill you anyway, Doc. You’re a liability. You know more about Schmidt than anyone. And the last guy you cost us was Captain Rogers’ closest friend. So, I wouldn’t count on the very best of protection. There’s you or Schmidt. It’s just the hand you’ve been dealt."
DR. ARNIM ZOLA,Schmidt believes he walks in the foot steps of the Gods.
COL. CHESTER PHILLIPS,Mmm.
DR. ARNIM ZOLA,Only the world itself will satisfy him.
COL. CHESTER PHILLIPS,"You do realize that’s nuts, don’t you?"
DR. ARNIM ZOLA,But the sanity of the plan is of no consequence.
COL. CHESTER PHILLIPS,And why is that?
DR. ARNIM ZOLA,Because he can do it!
COL. CHESTER PHILLIPS,What’s his target?
DR. ARNIM ZOLA,His target… is everywhere.
JOHANN SCHMIDT,"Tomorrow, Hydra will stand master of the world. Born to victory on the wings of the Valkyrie. Our enemies weapons will be powerless against us. If they shoot down one plane, hundreds more will rain fire upon them! If they cut off one head, two more shall take its place. Hail Hydra!"
MAN ON THE RADIO,"Blackout is still in effect throughout the London area. Please wait for the all-clear. Your attention, please. All citizens shall remain indoors until further notice. Blackout is still in effect throughout the London area."
STEVE ROGERS,"Dr. Erskine said that… the serum wouldn’t just effect my muscles, it would effect my cells. Create a protective system of regeneration and healing. Which means um…I can’t get drunk. Did you know that?"
PEGGY CARTER,Your metabolism burns four times faster than the average person. He thought it could be one of the side effects.  It wasn’t your fault.
STEVE ROGERS,Did you read the reports?
PEGGY CARTER,Yes.
STEVE ROGERS,Then you know that’s not true.
PEGGY CARTER,You did everything you could. Did you believe in your friend? Did you respect him?  Then stop blaming yourself. Allow Barnes the dignity of his choice. He damn well must have thought you were worth it.
STEVE ROGERS,I’m goin’ after Schmidt. I’m not gonna stop till all of Hydra is dead or captured.
PEGGY CARTER,You won’t be alone.
COL. CHESTER PHILLIPS,"Johann Schmidt belongs in a bug house. He thinks he’s a God. He’s willing to blow up half the world to prove it, starting with the USA."
HOWARD STARK,"Schmidt’s working with powers beyond our capabilities. He gets across the Atlantic, he will wipe out the entire eastern sea board in an hour."
GABE JONES,How much time we got?
COL. CHESTER PHILLIPS,"According to my new best friend, under twenty four hours."
JAQUES DERNIER,Where is he now?
COL. CHESTER PHILLIPS,Hydra’s last base is here.  In the Alps. Five hundred feet below the surface.
JIM MORITA,"So, what are we supposed to do. I mean, it’s not like we can just knock on the front door."
STEVE ROGERS,Why not? That’s exactly what we’re gonna do.
JOHANN SCHMIDT,"Arrogance may not be a uniquely American trait, but I must say you do it better than anyone. But there are limits to what even you can do, Captain. Or did Erskine tell you otherwise?"
STEVE ROGERS,He told me you were insane.
JOHANN SCHMIDT,"Ah. He resented my genius and tried to deny me what was rightfully mine. But he gave you everything. So, what made you so special?"
STEVE ROGERS,Nothin’. I’m just a kid from Brooklyn.  I can do this all day.
JOHANN SCHMIDT,"Oh, of course you can. Of course. But unfortunately I am on a tight schedule."
STEVE ROGERS,So am I!
JAMES MONTGOMERY FALSWORTH,Rogers! You might need this!
STEVE ROGERS,Thanks!
JIM MORITA,"We’re in! Assault team, go!"
COL. CHESTER PHILLIPS,Move out!  Keep your spacing!
HYDRA SOLDIER,"Cutt off one head, two more shall…"
COL. CHESTER PHILLIPS,Let’s go find two more!
STEVE ROGERS,You’re late.
PEGGY CARTER,Weren’t you about to…
STEVE ROGERS,Right.  Keep it steady!
PEGGY CARTER,Wait!  Go get him.
COL. CHESTER PHILLIPS,I’m not kissin’ you!
JOHANN SCHMIDT,"You don’t give up, do you?"
STEVE ROGERS,Nope!
JOHAN SCHMIDT,"You could have the power of the gods! Yet you wear a flag on your chest and think you fight a battle of nations! I have seen the future, Captain! There are no flags!"
STEVE ROGERS,Not my future!
JOHAN SCHMIDT/RED SKULL,What have you done? No.
STEVE ROGERS,Come in. This is Captain Rogers. Do you read me?
JIM MORITA,"Captain Rogers, what is your…"
PEGGY CARTER,"Steve, is that you? Are you alright?"
STEVE ROGERS,Peggy! Schmidt’s dead.
PEGGY CARTER,What about the plane?
STEVE ROGERS,That’s a little bit tougher to explain.
PEGGY CARTER,"Give me your coordinates, I’ll find you a safe landing site."
STEVE ROGERS,There’s not going to be a safe landing. But I can try and force it down.
PEGGY CARTER,"I’ll get Howard on the line, he’ll know what to do."
STEVE ROGERS,There’s not enough time. This thing’s moving too fast and it’s heading for New York.  I gotta put her in the water.
PEGGY CARTER,"Please, don’t do this. We have time. We can work it out."
STEVE ROGERS,"Right now I’m in the middle of nowhere. If I wait any longer a lot of people are gonna die. Peggy, this is my choice.  Peggy?"
PEGGY CARTER,I’m here.
STEVE ROGERS,I’m gonna need a rain check on that dance.
PEGGY CARTER,"Alright. A week, next Saturday, at the Stork Club."
STEVE ROGERS,You got it.
PEGGY CARTER,Eight o’clock on the dot. Don’t you dare be late. Understood?
STEVE ROGERS,"You know, I still don’t know how to dance."
PEGGY CARTER,I’ll show you how. Just be there.
STEVE ROGERS,We’ll have the band play somethin’ slow. I’d hate to step on your…
PEGGY CARTER,Steve? Steve? Steve?
JAMES MONTGOMERY FALSWORTH,To the Captain.
STARK’S ENGINEER,Sir?
HOWARD STARK,Take us to the next grid point.
STARK’S ENGINEER,But there’s not trace of wreckage. And the energy signature stops here.
HOWARD STARK,Just keep looking.
DODGERS ANNOUNCER,"Curve ball, high and outside for ball one. So the Dodgers are tied, 4-4. And the crowd well knows that with one swing of his bat, this fellow’s capable of making it a brand-new game again. Just an absolutely gorgeous day here at Ebbets Field. The Phillies have managed to tie up at 4-4. But the Dodgers have three men on. Pearson beaned Reiser in Philadelphia last month. Wouldn’t the youngster like a hit here to return the favour? Pete leans in. Here’s the pitch. Swung on. A line to the right. And it gets past Rizzo. Three runs will score. Reiser heads to third. Durocher’s going to wave him in. Here comes the relay, but they won’t get him."
SHIELD AGENT,"Good morning.  Or should I say, afternoon?"
STEVE ROGERS,Where am I?
SHIELD AGENT,You’re in a recovery room in New York city.
DODGERS ANNOUNCER,"The Dodgers take the lead, 8-4. Oh, Dodgers! Everyone is on their feet. What a game we have here today, folks. What a game indeed."
STEVE ROGERS,Where am I really?
SHIELD AGENT,I’m afraid I don’t understand.
STEVE ROGERS,"The game, it’s from May, nineteen forty one. I know, cause I was there.  Now, I’m gonna ask you again. Where am I?"
SHIELD AGENT,Captain Rogers…
STEVE ROGERS,Who are you?
SHIELD AGENT,"Captain Rogers, wait!  All agents, code 13! I repeat. All agents, code 13!"
NICK FURY,"At ease, soldier! Look, I’m sorry about that little show back there, but… we thought it best to break it to you slowly."
STEVE ROGERS,Break what?
NICK FURY,"You’ve been asleep, Cap. For almost seventy years.  You gonna be okay?"
STEVE ROGERS,Yeah. Yeah. I just…I had a date.
NICK FURY,Trouble sleeping?
STEVE ROGERS,"You’re here with a mission, sir?"
NICK FURY,I am.
STEVE ROGERS,Trying to get me back in the world?
NICK FURY,Trying to save it.
