character,line
TONY STARK,She's not a US citizen.
STEVE ROGERS,"Oh, come on, Tony."
TONY STARK,And they don't grant visas to weapons of mass destruction.
STEVE ROGERS,She's a kid!
TONY STARK,GIVE ME A BREAK! I'm doing what has to be done . . . to stave off something worse.
STEVE ROGERS,You keep telling yourself that.  Hate to break up the set.
HELMUT ZEMO,"Hello, Mr. Barnes. I've been sent by the United Nations to evaluate you. Do you mind if I sit? Your first name is James?"
SHARON CARTER,The receipt for your gear.
SAM WILSON,'Bird costume'? Come on.
SHARON CARTER,I didn't write it.
HELMUT ZEMO,"I'm not here to judge you. I just want to ask you a few questions. Do you know where you are, James? I can't help you if you don't talk to me, James."
BUCKY BARNES,My name is Bucky.
DELIVERY TRUCK DRIVER,"Hallo? ( Hello?)  Hey. Ich hab eine große für dich. ( Hey. I have a big one for you.)  Ja. Okay, hier unterzeichnen. (Okay. Here. Just sign here.)"
CUSTODIAN,Hier? (Here?)
DELIVERY TRUCK DRIVER,Ja. (Yeah.)
STEVE ROGERS,Why would the Task Force release this photo to begin with?
SHARON CARTER,"Get the word out, involve as many eyes as we can?"
STEVE ROGERS,"Right. It's a good way to flush a guy out of hiding. Set off a bomb, get your picture taken. Get seven billion people looking for the Winter Soldier."
SHARON CARTER,You're saying someone framed him to find him.
SAM WILSON,"Steve, we looked for the guy for two years and found nothing."
STEVE ROGERS,We didn't bomb the UN. That turns a lot of heads.
SHARON CARTER,"Yeah, but that doesn't guarantee that whoever framed him would get him. It guarantees that we would."
STEVE ROGERS,Yeah.
HELMUT ZEMO,"Tell me, Bucky. You've seen a great deal, haven't you?"
BUCKY BARNES,I don't want to talk about it.
HELMUT ZEMO,"You fear that… if you open your mouth, the horrors might never stop. Don't worry.  We only have to talk about one."
CUSTODIAN,"Hey, was ist das? (Hey. What is this?)"
DELIVERY TRUCK DRIVER,Ich weiß es nicht. (I don't know.)
EVERETT ROSS,"Great. Come on, guys, get me eyes on Barnes. Go."
TONY STARK,"FRIDAY, get me the source of that outage."
SHARON CARTER,"Sub-level 5, east wing."
BUCKY BARNES,What the hell is this?
HELMUT ZEMO,"Why don't we discuss your home? Not Romania. Certainly not Brooklyn, no. I mean, your real home.  Желание. ( Longing.)"
BUCKY BARNES,No.
HELMUT ZEMO,Ржавый. ( Rusted.)
BUCKY BARNES,Stop.
HELMUT ZEMO,Семнадцать. ( Seventeen.)
BUCKY BARNES,Stop.
HELMUT ZEMO,Рассвет. ( Daybreak.)
HELMUT ZEMO,Печь. ( Furnace.) Девять. ( Nine.)
HELMUT ZEMO,Добросердечный. ( Benign.)
HELMUT ZEMO,Возвращение на Родину. ( Homecoming.) Один. ( One.) Грузовой вагон. ( Freight car.)
HELMUT ZEMO,Солдат? ( Soldier?)
BUCKY BARNES,Я готов отвечать. ( Ready to comply.)
HELMUT ZEMO,"Mission report. December 16, 1991."
HELMUT ZEMO,Help me. Help.
STEVE ROGERS,Get up.  Who are you? What do you want?
HELMUT ZEMO,To see an empire fall.
MAN ON PA #1,Der Ostflügel ist kompromittiert. Ich wiederhole: Der Ostflügel ist kompromittiert. (The east wing is compromised. I repeat: the east wing is compromised.)
SAM WILSON,Hey.
EVERETT ROSS,"Evac all civilians. Get me a perimeter around the building, and gunships in the air."
NATASHA ROMANOFF,Please tell me you brought a suit.
TONY STARK,"Sure did. It's a lovely Tom Ford, three-piece, two-button. I'm an active-duty non-combatant."
SHARON CARTER,Follow me.
NATASHA ROMANOFF,We're in position.
NATASHA ROMANOFF,You could at least recognize me.
SAM WILSON,Damn it.
ZEMO'S WIFE,"He asked me again if you were going to be there. I said I wasn't sure. You should've seen his little face. Just try, okay? I'm going to bed. I love you."
NEWS ANCHOR #5,"James Barnes, der mit dem Bombenanschlag auf die UN in Wien in Verbindung gebracht wird, ist heute aus der Haft entflohen. Ebenfalls vermisst werden die Avengers Captain Steve Rogers und Sam Wilson. ( James Barnes, the suspect in the UN Vienna bombing escaped custody today. Also missing Avenger Captain Steve Rogers and Sam Wilson.)"
SAM WILSON,"Hey, Cap!"
BUCKY BARNES,Steve.
STEVE ROGERS,Which Bucky am I talking to?
BUCKY BARNES,Your mom's name was Sarah...You used to wear newspapers in your shoes.
STEVE ROGERS,Can't read that in a museum.
SAM WILSON,"Just like that, we're suppose to be cool?"
BUCKY BARNES,What did I do?
STEVE ROGERS,Enough.
BUCKY BARNES,"Oh, God, I knew this would happen. Everything HYDRA put inside me is still there. All he had to do was say the goddamn words."
STEVE ROGERS,Who was he?
BUCKY BARNES,I don't know.
STEVE ROGERS,"People are dead. The bombing, the setup. The doctor did all that just to get 10 minutes with you. I need you to do better than ""I don't know."""
BUCKY BARNES,He wanted to know about Siberia. Where I was kept. He wanted to know exactly where.
STEVE ROGERS,Why would he need to know that?
BUCKY BARNES,Because I'm not the only Winter Soldier.
JOSEF / SUPER SOLDIER #1,It hurts!
,
VASILY KARPOV,"Очень хорошо, Иосиф. ( Good work.)"
VASILY KARPOV,"Солдат, вытащи меня отсюда! ( Get me out of here.)"
STEVE ROGERS,Who were they?
BUCKY BARNES,Their most elite death squad. More kills than anyone in HYDRA history. And that was before the serum.
SAM WILSON,They all turn out like you?
BUCKY BARNES,Worse.
STEVE ROGERS,"The doctor, could he control them?"
BUCKY BARNES,Enough.
STEVE ROGERS,Said he wanted to see an empire fall.
BUCKY BARNES,"With these guys he could do it. They speak 30 languages, can hide in plain sight, infiltrate, assassinate, destabilize, They can take a whole country down in one night. You'd never see them coming."
SAM WILSON,This would have been a lot easier a week ago.
STEVE ROGERS,If we call Tony . . .
SAM WILSON,"No, he won't believe us."
STEVE ROGERS,Even if he did . . .
SAM WILSON,Who knows if the Accords would let him help.
STEVE ROGERS,We're on our own.
SAM WILSON,Maybe not. I know a guy.
SECRETARY ROSS,I don't suppose you have any idea where they are?
TONY STARK,We will. GSG-9's got the borders covered. Recon's flying 24/7. They'll get a hit. We'll handle it.
SECRETARY ROSS,"You don't get it, Stark. It's not yours to handle. It's clear you can't be objective. I'm putting Special Ops on this."
NATASHA ROMANOFF,"What happens when the shooting starts? What, do you kill Steve Rogers?"
SECRETARY ROSS,If we're provoked. Barnes would've been eliminated in Romania if it wasn't for Rogers. There are dead people who would be alive now. Feel free to check my math.
TONY STARK,"All due respect, you're not going to solve this with boys in bullets, Ross. You gotta let us bring them in."
SECRETARY ROSS,How would that end any differently from the last time?
TONY STARK,"Because this time, I won't be wearing loafers and a silk shirt. 72 hours, guaranteed."
SECRETARY ROSS,36 hours. Barnes. Rogers. Wilson.
TONY STARK,"Thank you, sir.  My left arm is numb, is that normal?"
NATASHA ROMANOFF,You alright?
TONY STARK,"Always.  36 hours, jeez."
NATASHA ROMANOFF,We're seriously understaffed.
TONY STARK,"Oh, yeah. It'd be great if we had a Hulk right about now. Any shot?"
NATASHA ROMANOFF,No. You really think he'd be on our side?
TONY STARK,No.
NATASHA ROMANOFF,I have an idea.
TONY STARK,Me too. Where's yours?
NATASHA ROMANOFF,Downstairs. Where's yours?
PETER PARKER,"Hey, May."
MAY PARKER,Mmm. Hey. How was school today?
PETER PARKER,Okay. This crazy car parked outside . . .
TONY STARK,"Oh, Mr. Parker."
PETER PARKER,"Um . . .  What--what are you doing . . .? Hey! Uh, I'm--Im--I'm Peter."
TONY STARK,Tony.
PETER PARKER,What are . . .what are you--what are you--what are you doing here?
TONY STARK,"It's about time we met. You've been getting my e-mails, right?"
PETER PARKER,Yeah. Yeah.
TONY STARK,Right?
PETER PARKER,Regarding the . . .
MAY PARKER,You didn't tell me about the grant.
PETER PARKER,About the grant.
TONY STARK,The September Foundation.
PETER PARKER,Right.
TONY STARK,Yeah. Remember when you applied?
PETER PARKER,Yeah.
TONY STARK,"I approved, so now we're in business."
MAY PARKER,You didn't tell me anything. What's up with that? You keeping secrets from me now?
PETER PARKER,"Why, I just, I just . . . I just know how much you love surprises, so I thought I would let you know . . . wh . . . anyway, what did I apply for?"
TONY STARK,That's what I'm here to hash out.
PETER PARKER,"Okay. Hash, hash out, okay."
TONY STARK,It's so hard for me to believe that she's someone's aunt.
MAY PARKER,"Yeah, well, we come in all shapes and sizes, you know?"
TONY STARK,This walnut date loaf is exceptional.
PETER PARKER,Let me just stop you there.
TONY STARK,Yeah?
PETER PARKER,"Is this grant, like, got money involved or whatever? No?"
TONY STARK,Yeah.
PETER PARKER,Yeah?
TONY STARK,It's pretty well funded.
PETER PARKER,Wow.
TONY STARK,Look who you're talking to. Can I have 5 minutes with him?
MAY PARKER,Sure.
TONY STARK,"As walnut date loaves go, that wasn't bad.  Whoa, what do we have here? Retro tech, huh? Thrift store? Salvation Army?"
PETER PARKER,"Uh, the garbage, actually."
TONY STARK,You're a dumpster diver.
PETER PARKER,"Yeah, I was . . . anyway, look, um, I definitely did not apply for your grant."
TONY STARK,Ah-ah! Me first.
PETER PARKER,Okay.
TONY STARK,"Quick question of the rhetorical variety.  That's you, right?"
PETER PARKER,"Um, no. What do you. What do you mean?"
TONY STARK,"Yeah. Look at you go. Wow! Nice catch. 3,000 pounds, 40 miles an hour. That's not easy. You got mad skills."
PETER PARKER,"That's all- That's all on YouTube, though, right? I mean, that's where you found that? Because you know that's all fake. It's all done on the computer."
TONY STARK,Mm-Hmm.
PETER PARKER,It's like that video. What is it?
TONY STARK,"Yeah, yeah, yeah, yeah . . . oh, you mean like those UFOs over Phoenix?"
PETER PARKER,Exactly.
TONY STARK,"Oh, what have we here?"
PETER PARKER,Uh . . . that's a . . .
TONY STARK,So. You're the . . . Spider . . . ling. Crime-fighting Spider . . .you're Spider-Boy?
PETER PARKER,S . . . Spider-Man.
TONY STARK,"Not in that onesie, you're not."
PETER PARKER,"It's not a onesie.  I don't believe this. I was actually having a real good day today, you know, Mr. Stark. Didn't miss my train, this perfectly good DVD player was just sitting there and . . . Algebra test. Nailed it!"
TONY STARK,Who else knows? Anybody?
PETER PARKER,Nobody.
TONY STARK,Not even your . . . unusually attractive aunt?
PETER PARKER,"No. No, no. No, no. If she knew, she would freak out. And when she freaks out, I freak out."
TONY STARK,You know what I think is really cool? This webbing. That tensile strength is off the charts. Who manufactured that?
PETER PARKER,I did.
TONY STARK,"Climbing the walls, how you doing that? Adhesive gloves?"
PETER PARKER,It's a long story. I was uh . . .
TONY STARK,Lordy! Can you even see in these?
PETER PARKER,"Yes. Yes, I can! I can. I can-I can see in those. Okay? It's just that… when whatever happened, happened . . . it's like my senses have been dialed to 11. There's way too much input, so . . . they just kinda help me focus."
TONY STARK,"You're in dire need of an upgrade. Systemic, top to bottom. 100-point restoration. That's why I'm here.  Why you doing this? I gotta know. What's your MO? What gets you outta that twin bed in the morning?"
PETER PARKER,"Because . . .  because l've been me my whole life, and l've had these powers for 6 months."
TONY STARK,Mm-Hmm.
PETER PARKER,"I read books, I build computers . . . and--and yeah. I would love to play football. But I couldn't then so I shouldn't now."
TONY STARK,"Sure, because you're different."
PETER PARKER,"Exactly. But I can't tell anybody that, so I'm not. When you can do the things that I can, but you don't . . .  and then the bad things happen . . . they happen because of you."
TONY STARK,"So you wanna look out for the little guy? You wanna do your part? Make the world a better place, all that, right?"
PETER PARKER,Yeah. Yeah just looking out . . . for the little guy. That's--that's what it is.
TONY STARK,"I'm gonna sit here, so you move the leg.  You got a passport?"
PETER PARKER,"Uh, no. I don't even have a driver's license."
TONY STARK,You ever been to Germany?
PETER PARKER,No.
TONY STARK,"Oh, you'll love it."
PETER PARKER,I can't go to Germany!
TONY STARK,Why?
PETER PARKER,I got . . . homework.
TONY STARK,I'm gonna pretend you didn't say that.
PETER PARKER,I'm---I'm being serious! I can't just drop out of school!
TONY STARK,Might be a little dangerous. Better tell Aunt Hottie I'm taking you on a field trip.
PETER PARKER,Don't tell Aunt May.
TONY STARK,"Alright, Spider-Man.  Get me out of this."
PETER PARKER,"Sorry, I'll get the . . ."
WANDA MAXIMOFF,What is it?
VISION,"Stay here, please."
CLINT BARTON,Guess I shoulda knocked.
WANDA MAXIMOFF,Oh my god! What are you doing here?
CLINT BARTON,Disappointing my kids.  I'm supposed to go water-skiing. Cap needs our help. Come on.
VISION,Clint!  You should not be here.
CLINT BARTON,"Really? I retire for, what, like five minutes, and it all goes to shit."
VISION,Please consider the consequences of your actions.
CLINT BARTON,"Okay, they're considered. Okay, we gotta go.  It's this way."
WANDA MAXIMOFF,I've caused enough problems.
CLINT BARTON,"You gotta help me, Wanda. Look, you wanna mope, can go to high school. You wanna make amends, you get off your ass. Shit.  I knew I should've stretched."
VISION,"Clint, you can't overpower me."
CLINT BARTON,I know I can't. But she can.
WANDA MAXIMOFF,"Vision, that's enough. Let him go. I'm leaving."
VISION,I can't let you.
WANDA MAXIMOFF,I'm sorry.
VISION,If you do this . . . they will never stop being afraid of you.
WANDA MAXIMOFF,"I can't control their fear, only my own."
CLINT BARTON,Oh . . . come on. We got one more stop.
ATTACHE,"It's just a matter of time. Our satellites are running facial, bio-metric, and behavioral pattern scans."
SECURITY CHIEF,"Move, or you will be moved."
T'CHALLA,As entertaining as that would be . . .
NATASHA ROMANOFF,You really think you can find him?
T'CHALLA,My resources are considerable.
NATASHA ROMANOFF,"Yeah, it took the world 70 years to find Barnes . . . so you could probably do that in about half the time."
T'CHALLA,You know where they are.
NATASHA ROMANOFF,I know someone who does.
SHARON CARTER,Not sure you understand the concept of a getaway car.
STEVE ROGERS,It's low profile.
SHARON CARTER,"Good, because this stuff tends to draw a crowd."
BUCKY BARNES,Can you move your seat up?
SAM WILSON,No.
STEVE ROGERS,I owe you again.
SHARON CARTER,"Keeping a list.  You know, he kinda tried to kill me."
STEVE ROGERS,"Sorry. I'll put it on the list, too. They're going to come looking for you."
SHARON CARTER,I know.
STEVE ROGERS,"Thank you, Sharon."
SHARON CARTER,That was . . .
STEVE ROGERS,Late.
SHARON CARTER,Damn right. I should go.
STEVE ROGERS,Okay.
CLINT BARTON,Cap.
STEVE ROGERS,You know I wouldn't have called If I had any other choice.
CLINT BARTON,"Hey man, you're doing me a favor. Besides, I owe a debt."
STEVE ROGERS,Thanks for having my back.
WANDA MAXIMOFF,It was time to get off my ass.
STEVE ROGERS,How about our other recruit?
CLINT BARTON,"He's rarin' to go. Had to put a little coffee in him, but… he should be good."
SCOTT LANG,What timezone is this?
CLINT BARTON,Come on. Come on.
SCOTT LANG,Captain America.
STEVE ROGERS,Mr. Lang.
SCOTT LANG,"It's an honor. I'm shaking your hand too long. Wow! This is awesome! Captain America.  I know you, too. You're great!  Jeez. Ah, look, I wanna say, I know you know a lot of super people, so . . . thinks for thanking of me.  Hey, man!"
SAM WILSON,"What's up, Tic Tac?"
SCOTT LANG,"Uh, good to see you. Look, what happened last time when I . . ."
SAM WILSON,"It was a great audition, but it'll . . . it'll never happen again."
STEVE ROGERS,They tell you what we're up against?
SCOTT LANG,Something about some . . . psycho-assassins?
STEVE ROGERS,"We're outside the law on this one. So, if you come with us, you're a wanted man."
SCOTT LANG,"Yeah, well, what else is new?"
BUCKY BARNES,We should get moving.
CLINT BARTON,We got a chopper lined up.
MAN ON PA #2,Dies ist eine Notsituation. Alle Passagiere müssen den Flughafen sofort evakuieren. (This is an emergency. All passengers must evacuate the airport immediately.)
BUCKY BARNES,They're evacuating the airport.
SAM WILSON,Stark.
SCOTT LANG,Stark?
STEVE ROGERS,Suit up.
TONY STARK,"Wow, it's so weird how you run into people at the airport. Don't you think that's weird?"
JAMES RHODES,Definitely weird.
STEVE ROGERS,"Hear me out, Tony. That doctor, the psychiatrist, he's behind all of this."
T'CHALLA,Captain.
STEVE ROGERS,Your highness.
TONY STARK,"Anyway, Ross gave me 36 hours to bring you in. That was 24 hours ago. Can you help a brother out?"
STEVE ROGERS,You're after the wrong guy.
TONY STARK,Your judgment is askew. Your old war buddy killed innocent people yesterday.
STEVE ROGERS,"And there are five more super soldiers just like him. I can't let the doctor find them first, Tony. I can't."
NATASHA ROMANOFF,Steve . . . you know what's about to happen. Do you really wanna punch your way out of this one?
TONY STARK,"All right, I've run out of patience. Underoos!  Nice job, kid."
PETER PARKER,"Thanks. Well, I could've stuck the landing a little better. It's just the new suit… Well, it's nothing, Mr. Stark. It's--it's perfect. Thank you."
TONY STARK,"Yeah, we don't really need to start a conversation."
PETER PARKER,"Okay. Cap . . . Captain. Big fan, I'm Spider-Man."
TONY STARK,"Yeah, we'll talk about it later. Just . . ."
PETER PARKER,"Hey, everyone."
TONY STARK,. . . Good job.
STEVE ROGERS,You've been busy.
TONY STARK,"And you've been a complete idiot. Dragging in Clint. 'Rescuing' Wanda from a place she doesn't even want to leave, a safe place. I'm trying to keep . . . I'm trying to keep you from tearing the Avengers apart."
STEVE ROGERS,You did that when you signed.
TONY STARK,"Alright, We're done. You're gonna turn Barnes over, you're gonna come with us. NOW! Because it's us! Or a squad of J-SOC guys . . . with no compunction about being impolite.  Come on."
SAM WILSON,"We found it. Their Quinjet's in hanger five, north runway."
STEVE ROGERS,"Alright, Lang."
PETER PARKER,"Hey, guys, something . . ."
JAMES RHODES,Whoa. What--what the hell was that?
SCOTT LANG,"I believe this is yours, Captain America."
TONY STARK,"Oh, great. Alright, there's two on the parking deck. One of them's Maximoff, I'm gonna grab her. Rhodey, you want to take Cap?"
JAMES RHODES,"Got two in the terminal, Wilson and Barnes."
T'CHALLA,Barnes is mine!
PETER PARKER,"Hey, Mr. Stark, what should I do?"
TONY STARK,What we discussed. Keep your distance. Web 'em up.
PETER PARKER,"Okay, copy that!"
T'CHALLA,"Move, Captain. I won't ask a second time."
SCOTT LANG,"Look, I really don't want to hurt you."
NATASHA ROMANOFF,I wouldn't stress about it.
BUCKY BARNES,What the hell is that?
SAM WILSON,Everyone's got a gimmick now.
PETER PARKER,"You have a metal arm? That is awesome, dude!  You have the right to remain silent!"
JAMES RHODES,"Sorry, Cap. This won't kill you but it ain't gonna tickle either."
TONY STARK,"Wanda, I think you hurt Vision's feelings."
WANDA MAXIMOFF,You locked me in my room.
TONY STARK,"Okay. First, that's an exaggeration. Second, I did it to protect you. Hey, Clint."
CLINT BARTON,"Hey, man."
TONY STARK,"Clearly, retirement doesn't suit you. You got tired of shooting golf?"
CLINT BARTON,"Well, I played 18, I shot 18. Just can't seem to miss."
TONY STARK,First time for everything.
CLINT BARTON,Made you look.
FRIDAY,Multiple contusions detected.
TONY STARK,"Yeah, I detected that too."
PETER PARKER,"Oh god.  Hey buddy, I think you lost this!  Those wings carbon fiber?"
SAM WILSON,Is this stuff coming out of you?
PETER PARKER,"That would explain the rigidity-flexibility ratio, which, gotta say, that's awesome, man."
SAM WILSON,I don't know if you've been a fight before but there's usually not this much talking.
PETER PARKER,"Alright, sorry, my bad.  Guys, look. I'd love to keep this up but I've only got one job here today and I gotta impress Mr. Stark, so, I'm really sorry.  Wwahhhh!"
BUCKY BARNES,You couldn't have done that earlier?
SAM WILSON,I hate you.
JAMES RHODES,Great.
SCOTT LANG,"Hey, Cap, heads up!  Throw it at this. Now!"
JAMES RHODES,"Oh, come on!"
SCOTT LANG,"Oh, man. I thought it was a water truck. Uh . . . sorry."
JAMES RHODES,"Alright. Now, I'm pissed."
NATASHA ROMANOFF,"Is this, part of the plan?"
TONY STARK,"Well, my plan was to go easy on them. You wanna switch it up?"
CLINT BARTON,There's our ride.
STEVE ROGERS,Come on!
VISION,Captain Rogers. I know you believe what you're doing is right. But for the collective good you must surrender now.
SAM WILSON,"What do we do, Cap?"
STEVE ROGERS,We fight.
NATASHA ROMANOFF,This is gonna end well.
PETER PARKER,They're not stopping.
TONY STARK,Neither are we.
NATASHA ROMANOFF,"We're still friends, right?"
CLINT BARTON,Depends on how hard you hit me.
WANDA MAXIMOFF,You were pulling your punches.
BUCKY BARNES,I didn't kill your father.
T'CHALLA,Then why did you run?
PETER PARKER,That thing does not obey the laws of physics at all.
STEVE ROGERS,Look kid. There's a lot going on here that you don't understand.
PETER PARKER,Mr. Stark said you'd say that. Wow.  He also said to go for your legs.
SAM WILSON,"Clint, can you get him off me?"
CLINT BARTON,Buckled in?
SCOTT LANG,"Yeah. No, I'm good. I'm good, Arrow Guy. Let's go. Let's go!"
STEVE ROGERS,Stark tell you anything else?
PETER PARKER,That you're wrong. You think you're right. That makes you dangerous.
STEVE ROGERS,"Guess he had a point.  You got heart, kid. Where're you from?"
PETER PARKER,Queens.
STEVE ROGERS,Brooklyn.
TONY STARK,Friday?
FRIDAY,We have some weapon systems offline.
TONY STARK,They what?
SCOTT LANG,"Oh, you're gonna have to take this into the shop."
TONY STARK,Who's speaking?
SCOTT LANG,It's your conscience. We don't talk a lot these days.
TONY STARK,Friday?
FRIDAY,Deploying fire suppression system.
SCOTT LANG,Uh -oh. Oh boy. Whoa!
BUCKY BARNES,We gotta go. That guy's probably in Siberia by now.
STEVE ROGERS,We gotta draw out the flyers. I'll take Vision. You get to the jet.
SAM WILSON,"No, you get to the jet! Both of you!  The rest of us aren't getting out of here."
CLINT BARTON,"As much as I hate to admit it, if we're gonna win this one, some of us might have to lose it."
SAM WILSON,"This isn't the real fight, Steve."
STEVE ROGERS,"Alright, Sam, what's the play?"
SAM WILSON,"We need a diversion, something big."
SCOTT LANG,"I got something kind of big, but I can't hold it very long. On my signal, run like hell. And if I tear myself in half . . . don't come back for me."
BUCKY BARNES,He's gonna tear himself in half?
STEVE ROGERS,"You're sure about this, Scott?"
SCOTT LANG,I do it all the time. I mean once . . . in a lab. Then I passed out. I'm the boss. I'm the boss. I'm the boss. I'm the boss. I'm the BOSS!
PETER PARKER,Holy shit!
JAMES RHODES,"Okay, tiny dude is big now. He's big now."
STEVE ROGERS,I guess that's the signal.
SAM WILSON,"Way to go, Tic Tac!"
TONY STARK,Give me back my Rhodey.
PETER PARKER,I got him!
TONY STARK,"Okay, anybody on our side hiding any shocking and fantastic abilities they'd like to disclose, I'm open to suggestion."
SCOTT LANG,You wanna get to them… you gotta go through me.
CLINT BARTON,We haven't met yet.  I'm Clint.
T'CHALLA,I don't care.
JAMES RHODES,Ahhh!
SCOTT LANG,Get off. [Distracted by Peter Ant-Man doesn't spot Vision curling into a ball and ramming into him. Vision spots Steve and Bucky approaching the hangar as Ant-Man wavers. He simply floats through Ant-Man's chest. Something just flew in me!
NATASHA ROMANOFF,You're not gonna stop.
STEVE ROGERS,You know I can't.
NATASHA ROMANOFF,I'm gonna regret this.  Go.
PETER PARKER,"Hey, guys, you ever see that really old movie, Empire Strikes Back?"
JAMES RHODES,"Jesus, Tony, how old is this guy?"
TONY STARK,"I don't know, I didn't carbon-date him. He's on the young side."
PETER PARKER,You know that part . . . where they're on the snow planet . . . with the walking thingies?
TONY STARK,Maybe the kid's on to something.
JAMES RHODES,"High now, Tony. Go high."
PETER PARKER,YES! Ha ha! That was awesome!
SCOTT LANG,Does anyone have any orange slices?
TONY STARK,"Kid, you alright?"
PETER PARKER,Hey! Get off me!
TONY STARK,Same side. Guess who. Hi. It's me.
PETER PARKER,"Oh. Hey, man."
TONY STARK,Yeah.
PETER PARKER,That was scary.
TONY STARK,Yeah. You're done. Alright?
PETER PARKER,What?
TONY STARK,You did a good job. Stay down.
PETER PARKER,"No, I'm good. I'm fine."
TONY STARK,Stay down.
PETER PARKER,"No, it's good I gotta get him back!"
TONY STARK,You're going home or I'll call Aunt May! You're done!
PETER PARKER,"Wait. Mr. Stark, wait! I'm not done, I'm not . . .  Okay, I'm done. I'm done."
NATASHA ROMANOFF,"I said I'd help you find him, not catch him. There's a difference."
VISION,I'm sorry.
WANDA MAXIMOFF,"Me, too."
VISION,It's as I said. Catastrophe.
JAMES RHODES,"Vision, I got a bandit on my six.  Vision! You copy? Target his thrusters, turn him into a glider."
TONY STARK,Rhodey!
JAMES RHODES,"Tony, I'm flying dead stick."
TONY STARK,RHODES!  Read vitals.
FRIDAY,Heartbeat detected. Emergency medical is on its way.
SAM WILSON,I'm sorry.
GERMAN INNKEEPER,"Guten Morgen, Zimmerservice? (Good morning. Room service.)"
HELMUT ZEMO,"Guten Morgen Frau Leiber. Zimmer 201 hier (Good morning, Mrs. Leiber.  This is room 201.)"
GERMAN INNKEEPER,"Ah, Herr Müller. Speck und schwarzer Kaffee für Sie, ja? (Ah, Mr. Müller.  Bacon and black coffee again today?)"
HELMUT ZEMO,Wie gut Sie mich kennen. ( You know me so well.)
GERMAN INNKEEPER,Hallo? Ihr Frühstück ist hier. Darf ich mich reinlassen? Herr Müller? Herr Müller? Oh mein Gott! ( Hello? Your breakfast is here. May I let myself in? Mr Müller? Mr Müller? Oh God!)
BUCKY BARNES,What's gonna happen to your friends?
STEVE ROGERS,Whatever it is… I'll deal with it.
BUCKY BARNES,"I don't know if I'm worth all this, Steve."
STEVE ROGERS,What you did all those years . . . it wasn't you. You didn't have a choice.
BUCKY BARNES,I know. But I did it.
TONY STARK,How did this happen?
VISION,I became distracted.
TONY STARK,I didn't think that was possible.
VISION,Neither did I.
TONY STARK,The doctors say he shattered L4 through S1. Extreme laceration in the spinal cord. Probably looking at some form of paralysis.
NATASHA ROMANOFF,"Steve's not gonna stop. If you don't either, Rhodey's gonna be the best case scenario."
TONY STARK,"You let them go, Nat."
NATASHA ROMANOFF,We played this wrong.
TONY STARK,"'We'? Boy, it must be hard to shake the whole double agent thing, huh? It sticks in the DNA."
NATASHA ROMANOFF,Are you incapable of letting go of your ego for one goddamn second?
TONY STARK,"T'Challa told Ross what you did, so . . . they're coming for you."
NATASHA ROMANOFF,I'm not the one that needs to watch their back.
TONY STARK,"What am I looking at, Friday?"
FRIDAY,Priority upload from Berlin police.
TONY STARK,Fire up the chopper.
FRIDAY,The Task Force called for a psychiatrist as soon as Barnes was captured. The UN dispatched Dr. Theo Broussard from Geneva within the hour. He was met by this man.
TONY STARK,Did you run facial recognition yet?
FRIDAY,What do I look like?
TONY STARK,"Uh, I don't know. I've been picturing a red head."
FRIDAY,You must be thinking of someone else.
TONY STARK,Must be.
FRIDAY,"The fake doctor is actually Colonel Helmut Zemo, Sokovian Intelligence.  Zemo ran Echo Skorpion, a Sokovian covert kill squad."
TONY STARK,"So, what happened to the real Broussard?"
FRIDAY,He was found dead in a Berlin hotel room. Where police also found a wig and facial prosthesis approximating the appearance of one James Buchanan Barnes.
TONY STARK,Son of a bitch. Get this to Ross.
FRIDAY,"Yes, Boss."
,
"INSIDE IS A VAST, GLOOMY SPACE CRAMPED WITH SHELVES STACKED WITH FILING BOXES. ZEMO MOVES A LADDER ALONG AND SEARCHES THE BOXES. HE CLIMBS UP THE LADDER AND REMOVES A FILING BOX LABELED",'декабря 1991' (December 1991).
,
GUARD,"This is the Raft Prison Control. You're clear for landing, Mr. Stark."
TONY STARK,"So? You got the files? Let's reroute the satellites, start facial scanning for this Zemo guy."
SECRETARY ROSS,You seriously think I'm gonna listen to you after that fiasco in Leipzig? You're lucky you're not in one of these cells.
CLINT BARTON,"The Futurist, gentlemen! The Futurist is here! He sees all! He knows what's best for you, whether your like it or not."
TONY STARK,"Give me a break, Barton. I had no idea they'll put you here. Come on."
CLINT BARTON,"Yeah, well, you knew they'd put us somewhere, Tony."
TONY STARK,"Yeah, but not some super-max floating ocean pokey. You know, this place is for maniacs. This is a place for . . ."
CLINT BARTON,"Criminals?  Criminals, Tony. Think that's the word you're looking for.  Right? That didn't used to mean me. Or Sam, or Wanda. But here we are."
TONY STARK,Because you broke the law.
CLINT BARTON,Yeah.
TONY STARK,I didn't make you.
CLINT BARTON,"La, la, la, la, la . . ."
TONY STARK,"You read it, you broke it."
CLINT BARTON,"La, la, la, la la…"
TONY STARK,"Alright, you're all grown up, you got a wife and kids. I don't understand, why didn't you think about them before you chose the wrong side?"
CLINT BARTON,You gotta watch your back with this guy. There's a chance he's gonna break it.
SCOTT LANG,"Hank Pym always said, you never can trust a Stark."
TONY STARK,Who are you?
SCOTT LANG,"Come on, man."
SAM WILSON,How's Rhodes?
